Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777217,1.0000,0.0033,3000,✅
2,794515,0.8170,0.0089,2451,
3,781914,0.7917,0.0107,2375,
4,8117985,0.6833,0.0103,2050,
5,777239,0.6580,0.0072,1974,
6,8174397,0.6307,0.0114,1892,
7,792358,0.5877,0.0126,1763,
8,781282,0.5833,0.0116,1750,
9,778915,0.5770,0.0091,1731,
10,777043,0.5363,0.0107,1609,
11,778906,0.5300,0.0092,1590,
12,8188926,0.4853,0.0101,1456,
13,792350,0.4837,0.0111,1451,
14,8171486,0.4833,0.0110,1450,
15,8144696,0.4803,0.0104,1441,
16,774135,0.4323,0.0111,1297,
17,779699,0.3847,0.0078,1154,
18,775318,0.3713,0.0100,1114,
