Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777945,0.9983,0.0079,2995,✅
2,777948,0.9700,0.0079,2910,
3,788794,0.9573,0.0088,2872,
4,780287,0.9177,0.0090,2753,
5,782016,0.8740,0.0110,2622,
6,8158965,0.7860,0.0107,2358,
7,784907,0.7350,0.0084,2205,
8,8172412,0.7183,0.0094,2155,
9,772764,0.7153,0.0078,2146,
10,772763,0.7083,0.0077,2125,
11,8172414,0.6740,0.0099,2022,
12,8087967,0.6717,0.0103,2015,
13,780299,0.6507,0.0112,1952,
14,8093316,0.6233,0.0097,1870,
15,783619,0.5567,0.0082,1670,
16,780300,0.5300,0.0112,1590,
17,780283,0.5133,0.0106,1540,
18,778082,0.3437,0.0132,1031,
19,779434,0.3117,0.0120,935,
20,788695,0.2920,0.0109,876,
21,776548,0.2607,0.0115,782,
22,772804,0.2303,0.0112,691,
23,8181146,0.2300,0.0123,690,
24,793998,0.2250,0.0117,675,
25,774596,0.2133,0.0120,640,
26,772725,0.1860,0.0114,558,
27,772726,0.1807,0.0115,542,
28,8112097,0.1363,0.0115,409,
29,772805,0.1130,0.0127,339,
30,8096342,0.1003,0.0128,301,
