Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8181354,0.8307,0.0093,2492,✅
2,768552,0.7233,0.0111,2170,
3,8088959,0.6003,0.0106,1801,
4,792161,0.5837,0.0115,1751,
5,8094080,0.5827,0.0102,1748,
6,8126425,0.5397,0.0115,1619,
7,798480,0.5257,0.0099,1577,
8,798475,0.5153,0.0104,1546,
9,793793,0.4903,0.0122,1471,
10,8125655,0.4847,0.0118,1454,
11,8143504,0.4767,0.0119,1430,
12,775262,0.4730,0.0107,1419,
13,8092992,0.4630,0.0120,1389,
14,8149518,0.4457,0.0109,1337,
15,783596,0.4390,0.0120,1317,
16,774935,0.4273,0.0108,1282,
17,8111167,0.4100,0.0114,1230,
18,8111165,0.4083,0.0116,1225,
19,781926,0.4007,0.0119,1202,
20,772132,0.3773,0.0110,1132,
21,780273,0.3617,0.0118,1085,
22,8155627,0.3480,0.0111,1044,
23,788698,0.3467,0.0126,1040,
24,774937,0.3453,0.0110,1036,
25,781921,0.3377,0.0114,1013,
26,794516,0.3287,0.0120,986,
27,778504,0.3047,0.0137,914,
28,8139623,0.2753,0.0105,826,
29,792440,0.2733,0.0108,820,
30,783595,0.2693,0.0098,808,
31,783617,0.2590,0.0112,777,
32,792441,0.2353,0.0121,706,
33,8091936,0.2170,0.0123,651,
34,792803,0.2133,0.0123,640,
35,8114863,0.2130,0.0122,639,
36,793832,0.1640,0.0121,492,
37,780706,0.1617,0.0111,485,
