Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,776556,0.8950,0.0118,2685,
2,791817,0.8493,0.0111,2548,
3,780295,0.8490,0.0106,2547,
4,780252,0.8463,0.0106,2539,⬅️
5,780296,0.8393,0.0116,2518,
6,766859,0.8287,0.0116,2486,
7,8179589,0.8257,0.0110,2477,
8,791816,0.8167,0.0111,2450,
9,780288,0.7697,0.0109,2309,
10,770066,0.7473,0.0118,2242,
11,8179614,0.7233,0.0108,2170,
12,8179592,0.7210,0.0109,2163,
13,772733,0.7203,0.0106,2161,
14,772734,0.6463,0.0105,1939,
15,772732,0.6363,0.0113,1909,
16,792429,0.6330,0.0105,1899,
17,772769,0.6060,0.0118,1818,
18,780254,0.5987,0.0105,1796,
19,8179611,0.5977,0.0107,1793,
20,8091607,0.5937,0.0108,1781,
21,788916,0.5813,0.0100,1744,
22,793975,0.5633,0.0103,1690,
23,791819,0.5547,0.0109,1664,
24,793978,0.5543,0.0112,1663,
25,772745,0.5157,0.0102,1547,
26,8176978,0.5100,0.0109,1530,
27,777942,0.5077,0.0120,1523,
28,772741,0.4990,0.0103,1497,
29,8176966,0.4983,0.0111,1495,
30,772749,0.4910,0.0104,1473,
31,788920,0.4627,0.0106,1388,
32,8176904,0.4563,0.0116,1369,
33,780287,0.4027,0.0093,1208,
34,779545,0.3320,0.0115,996,
35,782016,0.2857,0.0115,857,
36,793981,0.2797,0.0118,839,
37,8095189,0.2713,0.0117,814,
38,8179617,0.2087,0.0104,626,
39,8091592,0.1953,0.0129,586,
40,8095212,0.1647,0.0118,494,
41,8091602,0.1630,0.0128,489,
42,763640,0.1340,0.0110,402,
43,792937,0.1337,0.0111,401,
44,793982,0.0767,0.0127,230,
45,775999,0.0723,0.0105,217,
46,780255,0.0593,0.0128,178,
