Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793796,0.9620,0.0086,2886,✅
2,793832,0.9143,0.0099,2743,
3,8166043,0.9053,0.0090,2716,
4,8126327,0.8717,0.0091,2615,
5,780273,0.8243,0.0097,2473,
6,783617,0.7877,0.0118,2363,
7,781917,0.7857,0.0115,2357,
8,777141,0.7760,0.0083,2328,
9,792803,0.7527,0.0111,2258,
10,781915,0.7253,0.0118,2176,
11,781916,0.7170,0.0104,2151,
12,8111165,0.7133,0.0113,2140,
13,794273,0.6870,0.0106,2061,
14,780706,0.6803,0.0116,2041,
15,8103578,0.6673,0.0109,2002,
16,777135,0.6557,0.0099,1967,
17,8166038,0.6400,0.0108,1920,
18,793426,0.6317,0.0108,1895,
19,777553,0.6160,0.0089,1848,
20,774937,0.6153,0.0114,1846,
21,8111167,0.5877,0.0117,1763,
22,777551,0.5783,0.0093,1735,
23,785887,0.5670,0.0109,1701,
24,8089434,0.5667,0.0120,1700,
25,8111161,0.5593,0.0106,1678,
26,788771,0.5583,0.0108,1675,
27,8091936,0.5420,0.0119,1626,
28,789366,0.5400,0.0113,1620,
29,778504,0.5167,0.0115,1550,
30,783595,0.5143,0.0115,1543,
31,8093514,0.4957,0.0106,1487,
32,774135,0.4953,0.0094,1486,
33,8126238,0.4880,0.0101,1464,
34,8122655,0.4810,0.0104,1443,
35,775316,0.4800,0.0111,1440,
36,781912,0.4777,0.0113,1433,
37,784111,0.4770,0.0110,1431,
38,781923,0.4737,0.0112,1421,
39,8092284,0.4547,0.0116,1364,
40,791705,0.4547,0.0128,1364,
41,777043,0.4500,0.0091,1350,
42,8063088,0.4463,0.0085,1339,
43,765199,0.4460,0.0107,1338,
44,8088206,0.4433,0.0104,1330,
45,8139855,0.4220,0.0110,1266,
46,776840,0.4100,0.0100,1230,
47,779861,0.4063,0.0106,1219,
48,765202,0.4043,0.0105,1213,
49,8178944,0.4003,0.0109,1201,
50,794262,0.3917,0.0115,1175,
51,8181152,0.3893,0.0105,1168,
52,8126325,0.3853,0.0101,1156,
53,8103576,0.3800,0.0118,1140,
54,8179499,0.3790,0.0115,1137,
55,781613,0.3740,0.0106,1122,
56,793791,0.3723,0.0082,1117,
57,793793,0.3433,0.0108,1030,
58,765201,0.3250,0.0114,975,
59,777240,0.3167,0.0122,950,
60,772841,0.3133,0.0098,940,
61,8122643,0.3077,0.0109,923,
62,8179627,0.3063,0.0119,919,
63,772840,0.2757,0.0118,827,
64,777217,0.2683,0.0114,805,
65,8148795,0.2137,0.0112,641,
