Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,794864,0.8407,0.0115,2522,
2,794863,0.8297,0.0120,2489,⬅️
3,783475,0.6627,0.0129,1988,
4,771615,0.6067,0.0116,1820,
5,771612,0.6063,0.0115,1819,
6,785185,0.5787,0.0138,1736,
7,8172406,0.5283,0.0093,1585,
8,794871,0.5183,0.0099,1555,
9,794870,0.5183,0.0096,1555,
10,8179631,0.5133,0.0121,1540,
11,8179629,0.5107,0.0115,1532,
12,793998,0.5070,0.0092,1521,
13,793997,0.5013,0.0098,1504,
14,785159,0.4990,0.0108,1497,
15,780299,0.4950,0.0096,1485,
16,780300,0.4933,0.0108,1480,
17,793978,0.4920,0.0098,1476,
18,772741,0.4877,0.0089,1463,
19,772742,0.4857,0.0089,1457,
20,772749,0.4840,0.0088,1452,
21,785169,0.4840,0.0100,1452,
22,772745,0.4810,0.0095,1443,
23,776560,0.4730,0.0086,1419,
24,785173,0.4723,0.0117,1417,
25,772144,0.4647,0.0106,1394,
26,788920,0.4583,0.0098,1375,
27,8172410,0.4467,0.0097,1340,
28,785184,0.4460,0.0148,1338,
29,8179611,0.4427,0.0118,1328,
30,772733,0.4423,0.0103,1327,
31,794008,0.4377,0.0105,1313,
32,793999,0.4300,0.0123,1290,
33,8087967,0.4193,0.0077,1258,
34,788794,0.4137,0.0077,1241,
35,785150,0.4130,0.0105,1239,
36,772769,0.4127,0.0115,1238,
37,772805,0.3593,0.0069,1078,
38,8092901,0.3477,0.0092,1043,
39,774596,0.3447,0.0078,1034,
40,772734,0.3413,0.0127,1024,
41,8181146,0.3413,0.0081,1024,
42,8179609,0.3320,0.0129,996,
43,788909,0.3287,0.0076,986,
44,788786,0.3107,0.0123,932,
45,787761,0.3083,0.0126,925,
46,777155,0.3007,0.0098,902,
47,783619,0.3000,0.0110,900,
48,8158965,0.2990,0.0109,897,
49,781831,0.2957,0.0134,887,
50,771742,0.2943,0.0109,883,
51,785682,0.2907,0.0130,872,
52,783854,0.2793,0.0134,838,
53,784907,0.2667,0.0079,800,
54,780283,0.2580,0.0085,774,
55,8095212,0.2460,0.0133,738,
56,781070,0.2307,0.0127,692,
57,785149,0.2207,0.0138,662,
58,777942,0.2197,0.0117,659,
59,772732,0.2163,0.0114,649,
60,8176966,0.2157,0.0130,647,
61,784856,0.2073,0.0134,622,
62,781071,0.2060,0.0126,618,
63,772801,0.2023,0.0113,607,
64,787914,0.1917,0.0113,575,
65,8176978,0.1913,0.0132,574,
66,777945,0.1913,0.0121,574,
67,777948,0.1873,0.0123,562,
68,771731,0.1867,0.0100,560,
69,793975,0.1793,0.0124,538,
70,788923,0.1723,0.0117,517,
71,780254,0.1720,0.0130,516,
72,772804,0.1683,0.0114,505,
73,8172414,0.1673,0.0080,502,
74,785997,0.1577,0.0077,473,
75,775999,0.1563,0.0097,469,
76,793982,0.1553,0.0114,466,
77,778082,0.1490,0.0094,447,
78,772809,0.1400,0.0130,420,
79,787913,0.1313,0.0124,394,
80,793981,0.1177,0.0119,353,
81,780827,0.1157,0.0120,347,
82,792937,0.1030,0.0123,309,
83,8172412,0.0973,0.0118,292,
84,788916,0.0953,0.0122,286,
85,772810,0.0513,0.0126,154,
86,8093316,0.0503,0.0123,151,
87,8186079,0.0450,0.0129,135,
88,772726,0.0353,0.0131,106,
89,8091304,0.0227,0.0124,68,
90,772725,0.0180,0.0095,54,
