Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781917,1.0000,0.0066,3000,✅
2,781916,1.0000,0.0060,3000,
3,793796,0.9977,0.0072,2993,
4,8126327,0.9830,0.0104,2949,
5,788771,0.9597,0.0086,2879,
6,8103578,0.9383,0.0092,2815,
7,777551,0.9347,0.0110,2804,
8,793426,0.9267,0.0084,2780,
9,781915,0.8830,0.0138,2649,
10,8089434,0.8653,0.0103,2596,
11,793832,0.8473,0.0080,2542,
12,8166038,0.8453,0.0087,2536,
13,777141,0.8253,0.0112,2476,
14,791705,0.7210,0.0123,2163,
15,8093514,0.7163,0.0093,2149,
16,793646,0.7130,0.0115,2139,
17,781912,0.6720,0.0145,2016,
18,8122655,0.6547,0.0106,1964,
19,781923,0.6410,0.0126,1923,
20,8179627,0.6373,0.0099,1912,
21,8126238,0.6117,0.0101,1835,
22,8181152,0.5667,0.0112,1700,
23,8103576,0.5290,0.0111,1587,
24,784111,0.4980,0.0082,1494,
25,8126325,0.4923,0.0108,1477,
26,765201,0.4657,0.0113,1397,
27,775316,0.4643,0.0111,1393,
28,8174397,0.4597,0.0099,1379,
29,776840,0.4573,0.0119,1372,
30,8139855,0.4517,0.0099,1355,
31,777043,0.4517,0.0112,1355,
32,8088206,0.4123,0.0110,1237,
33,777240,0.3900,0.0113,1170,
34,8178944,0.3813,0.0119,1144,
35,781914,0.3523,0.0118,1057,
36,8148795,0.3327,0.0118,998,
37,774135,0.3090,0.0105,927,
38,781613,0.3003,0.0116,901,
39,782185,0.2617,0.0127,785,
40,794515,0.2477,0.0103,743,
41,777217,0.2410,0.0108,723,
