Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781613,1.0000,0.0043,3000,✅
2,8178944,1.0000,0.0042,3000,
3,777043,0.9697,0.0084,2909,
4,777240,0.9597,0.0108,2879,
5,8103576,0.9403,0.0093,2821,
6,777991,0.9250,0.0039,2775,
7,781912,0.9057,0.0072,2717,
8,791705,0.8927,0.0053,2678,
9,8063089,0.8913,0.0067,2674,
10,8139718,0.8757,0.0059,2627,
11,781923,0.8697,0.0097,2609,
12,794515,0.8100,0.0091,2430,
13,8117985,0.7940,0.0071,2382,
14,792510,0.7870,0.0080,2361,
15,781282,0.7783,0.0086,2335,
16,778899,0.6853,0.0099,2056,
17,792358,0.6733,0.0107,2020,
18,778897,0.6460,0.0091,1938,
19,776840,0.6440,0.0079,1932,
20,792350,0.6270,0.0096,1881,
21,779699,0.6213,0.0115,1864,
22,781914,0.6047,0.0114,1814,
23,8174397,0.6010,0.0117,1803,
24,8144696,0.5687,0.0086,1706,
25,774135,0.5580,0.0106,1674,
26,791713,0.5483,0.0077,1645,
27,777239,0.5387,0.0096,1616,
28,778906,0.5347,0.0102,1604,
29,8171486,0.5223,0.0115,1567,
30,8188926,0.4857,0.0085,1457,
31,778915,0.4527,0.0120,1358,
32,777217,0.4270,0.0115,1281,
