Rank,CAD,Score (lower is better),Eigenvalues,Status
1,794515,0.1457,"0.0042, 0.0010, 0.0003",
2,777217,0.2121,"0.0045, 0.0008, 0.0005",
3,781282,0.3744,"0.0041, 0.0008, 0.0001",
4,779699,0.4558,"0.0034, 0.0014, 0.0002",
5,8117985,0.5171,"0.0033, 0.0013, 0.0000",
6,8144696,0.5228,"0.0037, 0.0005, 0.0003",
7,781613,0.5402,"0.0043, 0.0023, 0.0004",⬅️
8,8178944,0.5466,"0.0043, 0.0024, 0.0004",
9,777239,0.6098,"0.0024, 0.0009, 0.0005",
10,777043,0.6323,"0.0067, 0.0012, 0.0003",
11,8063089,0.6466,"0.0038, 0.0005, 0.0000",
12,781914,0.6816,"0.0022, 0.0013, 0.0006",
13,778897,0.6958,"0.0050, 0.0002, 0.0002",
14,777991,0.7028,"0.0041, 0.0020, 0.0000",
15,8174397,0.7302,"0.0028, 0.0017, 0.0006",
16,792358,0.7357,"0.0018, 0.0011, 0.0006",
17,781923,0.7450,"0.0044, 0.0026, 0.0006",
18,776840,0.7693,"0.0044, 0.0024, 0.0008",
19,774135,0.7745,"0.0066, 0.0007, 0.0005",
20,8171486,0.8429,"0.0017, 0.0016, 0.0004",
21,791713,0.8439,"0.0035, 0.0003, 0.0000",
22,778915,0.8575,"0.0014, 0.0009, 0.0005",
23,791705,0.8799,"0.0046, 0.0029, 0.0003",
24,8139718,0.8904,"0.0033, 0.0023, 0.0002",
25,792350,0.9135,"0.0011, 0.0008, 0.0003",
26,8103576,0.9210,"0.0046, 0.0029, 0.0002",
27,778899,0.9296,"0.0026, 0.0003, 0.0001",
28,8188926,0.9400,"0.0011, 0.0008, 0.0005",
29,781912,0.9464,"0.0044, 0.0029, 0.0007",
30,778906,0.9783,"0.0016, 0.0006, 0.0003",
31,792510,0.9823,"0.0024, 0.0005, 0.0000",
32,777240,0.9871,"0.0032, 0.0024, 0.0007",
33,798512,1.0016,"0.0029, 0.0002, 0.0000",
34,8122655,1.0086,"0.0045, 0.0032, 0.0002",
35,778920,1.0197,"0.0014, 0.0006, 0.0003",
36,775318,1.0199,"0.0011, 0.0005, 0.0004",
37,8188922,1.0307,"0.0024, 0.0014, 0.0012",
38,777087,1.0344,"0.0012, 0.0010, 0.0000",
39,8103578,1.0751,"0.0055, 0.0028, 0.0006",
40,793426,1.0761,"0.0055, 0.0028, 0.0006",
41,8139855,1.0862,"0.0027, 0.0022, 0.0008",
42,767340,1.0945,"0.0024, 0.0003, 0.0000",
43,777253,1.1301,"0.0013, 0.0008, 0.0000",
44,788771,1.1329,"0.0052, 0.0032, 0.0005",
45,793789,1.1551,"0.0020, 0.0003, 0.0000",
46,781915,1.1569,"0.0050, 0.0028, 0.0009",
47,763620,1.1692,"0.0024, 0.0001, 0.0000",
48,763621,1.1714,"0.0024, 0.0001, 0.0000",
49,794679,1.1735,"0.0024, 0.0001, 0.0000",
50,794262,1.1824,"0.0055, 0.0017, 0.0015",
51,8098446,1.1982,"0.0014, 0.0004, 0.0001",
52,765201,1.2065,"0.0049, 0.0033, 0.0001",
53,8063088,1.2158,"0.0073, 0.0004, 0.0000",
54,778844,1.2243,"0.0024, 0.0024, 0.0000",
55,8093118,1.2273,"0.0006, 0.0004, 0.0003",
56,8148795,1.2290,"0.0033, 0.0028, 0.0008",
57,8093514,1.2317,"0.0072, 0.0024, 0.0005",
58,792783,1.2596,"0.0006, 0.0006, 0.0001",
59,777133,1.2662,"0.0025, 0.0025, 0.0000",
60,794601,1.2796,"0.0018, 0.0001, 0.0000",
61,8150394,1.2899,"0.0008, 0.0006, 0.0000",
62,8095941,1.2974,"0.0013, 0.0002, 0.0001",
63,776935,1.3047,"0.0015, 0.0003, 0.0000",
64,798351,1.3081,"0.0019, 0.0000, 0.0000",
65,784049,1.3442,"0.0010, 0.0004, 0.0000",
66,781916,1.3469,"0.0062, 0.0030, 0.0006",
67,8181152,1.3500,"0.0079, 0.0024, 0.0004",
68,8121694,1.3623,"0.0015, 0.0001, 0.0000",
69,8121692,1.3635,"0.0015, 0.0001, 0.0000",
70,793791,1.3791,"0.0078, 0.0003, 0.0000",
71,767940,1.3980,"0.0005, 0.0005, 0.0000",
72,8088206,1.4107,"0.0085, 0.0021, 0.0003",
73,8092190,1.4214,"0.0006, 0.0005, 0.0000",
74,793405,1.4358,"0.0005, 0.0003, 0.0001",
75,793768,1.4403,"0.0007, 0.0003, 0.0000",
76,781917,1.4406,"0.0062, 0.0031, 0.0007",
77,779608,1.4517,"0.0005, 0.0005, 0.0000",
78,8089434,1.4804,"0.0077, 0.0021, 0.0009",
79,789366,1.5142,"0.0045, 0.0022, 0.0021",
80,8092171,1.5143,"0.0006, 0.0002, 0.0000",
81,8126325,1.5757,"0.0038, 0.0038, 0.0009",
82,8126238,1.5835,"0.0038, 0.0038, 0.0009",
83,8141343,1.5902,"0.0004, 0.0001, 0.0000",
84,763660,1.5931,"0.0005, 0.0001, 0.0000",
85,793689,1.6148,"0.0004, 0.0001, 0.0000",
86,8179627,1.6163,"0.0083, 0.0023, 0.0000",
87,784111,1.6211,"0.0086, 0.0025, 0.0003",
88,794159,1.6412,"0.0004, 0.0000, 0.0000",
89,792795,1.6645,"0.0001, 0.0001, 0.0000",
90,8122643,1.7068,"0.0047, 0.0045, 0.0001",
91,772841,1.7186,"0.0088, 0.0001, 0.0000",
92,772840,1.7374,"0.0089, 0.0001, 0.0000",
93,785887,1.7512,"0.0059, 0.0030, 0.0014",
94,779861,1.8076,"0.0053, 0.0044, 0.0001",
95,8126327,1.8347,"0.0054, 0.0041, 0.0009",
96,793796,1.9896,"0.0062, 0.0036, 0.0012",
97,777551,2.1929,"0.0088, 0.0037, 0.0005",
98,775316,2.2208,"0.0098, 0.0029, 0.0000",
99,8166043,2.3850,"0.0062, 0.0044, 0.0013",
100,777141,2.4126,"0.0102, 0.0036, 0.0005",
101,777553,2.5256,"0.0059, 0.0059, 0.0006",
102,8166038,2.6041,"0.0099, 0.0041, 0.0005",
103,765202,2.7623,"0.0087, 0.0048, 0.0001",
104,775510,2.9045,"0.0139, 0.0000, 0.0000",
105,8181356,2.9206,"0.0140, 0.0000, 0.0000",
106,772796,2.9214,"0.0141, 0.0001, 0.0000",
107,772797,2.9224,"0.0141, 0.0001, 0.0000",
108,8111161,3.1361,"0.0073, 0.0055, 0.0014",
109,794273,3.1615,"0.0078, 0.0061, 0.0008",
110,793646,3.1882,"0.0138, 0.0031, 0.0001",
111,8179499,3.2327,"0.0077, 0.0063, 0.0008",
112,782185,3.4158,"0.0139, 0.0038, 0.0003",
113,8100966,3.5692,"0.0178, 0.0004, 0.0001",
114,793787,3.5783,"0.0174, 0.0003, 0.0000",
115,765199,3.6895,"0.0129, 0.0048, 0.0001",
116,793832,3.6910,"0.0133, 0.0039, 0.0012",
117,780273,3.8787,"0.0086, 0.0058, 0.0019",
118,8092284,3.9269,"0.0096, 0.0074, 0.0005",
119,8174395,3.9290,"0.0148, 0.0042, 0.0000",
120,8105335,3.9639,"0.0139, 0.0050, 0.0002",
121,783617,4.0002,"0.0109, 0.0048, 0.0019",
122,8114863,4.3724,"0.0056, 0.0046, 0.0046",
123,8111165,4.3727,"0.0090, 0.0059, 0.0025",
124,8111167,4.3732,"0.0090, 0.0059, 0.0025",
125,777135,4.4030,"0.0092, 0.0084, 0.0007",
126,782438,4.5196,"0.0231, 0.0008, 0.0006",
127,8091936,4.5372,"0.0141, 0.0060, 0.0008",
128,792803,4.5852,"0.0104, 0.0083, 0.0006",
129,780706,4.5989,"0.0104, 0.0083, 0.0006",
130,783595,4.9538,"0.0137, 0.0064, 0.0014",
131,778448,4.9984,"0.0219, 0.0029, 0.0008",
132,793793,5.0623,"0.0109, 0.0091, 0.0006",
133,8101572,5.2729,"0.0249, 0.0003, 0.0000",
134,781921,5.3007,"0.0190, 0.0038, 0.0018",
135,774937,5.3213,"0.0119, 0.0071, 0.0021",
136,8100969,5.4081,"0.0191, 0.0055, 0.0001",
137,8100975,5.5544,"0.0197, 0.0055, 0.0001",
138,778504,5.6800,"0.0123, 0.0091, 0.0011",
139,8139623,5.7688,"0.0175, 0.0058, 0.0017",
140,794516,5.8397,"0.0076, 0.0061, 0.0052",
141,792440,6.2403,"0.0172, 0.0077, 0.0012",
142,774935,6.2507,"0.0138, 0.0073, 0.0028",
143,792441,6.3085,"0.0169, 0.0080, 0.0012",
144,786001,6.3349,"0.0132, 0.0107, 0.0001",
145,763638,6.4705,"0.0305, 0.0005, 0.0001",
146,778429,6.7959,"0.0315, 0.0002, 0.0001",
147,775262,6.8698,"0.0112, 0.0100, 0.0028",
148,792161,6.8874,"0.0110, 0.0105, 0.0026",
149,8155627,6.9961,"0.0155, 0.0100, 0.0014",
150,788698,7.2169,"0.0115, 0.0106, 0.0029",
151,793548,7.3341,"0.0251, 0.0065, 0.0009",
152,775310,7.3632,"0.0141, 0.0124, 0.0009",
153,8094080,7.3721,"0.0170, 0.0109, 0.0009",
154,781926,7.7921,"0.0210, 0.0084, 0.0018",
155,798475,8.0539,"0.0261, 0.0061, 0.0020",
156,798480,8.1229,"0.0265, 0.0061, 0.0020",
157,788905,8.1917,"0.0392, 0.0013, 0.0001",
158,771736,8.3091,"0.0149, 0.0143, 0.0001",
159,778091,8.4464,"0.0393, 0.0006, 0.0001",
160,8125655,8.7335,"0.0199, 0.0089, 0.0034",
161,8126425,8.7365,"0.0198, 0.0089, 0.0034",
162,8143504,8.7502,"0.0200, 0.0089, 0.0034",
163,8149518,8.7643,"0.0200, 0.0089, 0.0034",
164,783596,8.8193,"0.0201, 0.0090, 0.0034",
165,8091304,8.9692,"0.0407, 0.0022, 0.0000",
166,8096342,9.4244,"0.0371, 0.0056, 0.0004",
167,779533,9.5368,"0.0180, 0.0150, 0.0011",
168,779530,9.6549,"0.0181, 0.0152, 0.0011",
169,788695,10.2334,"0.0284, 0.0116, 0.0000",
170,768552,10.2893,"0.0149, 0.0087, 0.0079",
171,772764,10.3252,"0.0349, 0.0085, 0.0001",
172,8181354,10.3377,"0.0146, 0.0085, 0.0083",
173,772763,10.3513,"0.0350, 0.0085, 0.0001",
174,8093316,10.8042,"0.0399, 0.0068, 0.0000",
175,8141860,10.9463,"0.0324, 0.0088, 0.0025",
