Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8100969,0.9987,0.0097,2996,
2,793646,0.9720,0.0079,2916,⬅️
3,8100975,0.9713,0.0104,2914,
4,8174395,0.9623,0.0106,2887,
5,8105335,0.9597,0.0105,2879,
6,777141,0.5977,0.0100,1793,
7,8179627,0.5647,0.0098,1694,
8,784111,0.5570,0.0105,1671,
9,8100966,0.5020,0.0103,1506,
10,793787,0.4953,0.0112,1486,
11,765202,0.4857,0.0110,1457,
12,8122643,0.4683,0.0100,1405,
13,765201,0.4473,0.0113,1342,
14,765199,0.4053,0.0109,1216,
15,8122655,0.4010,0.0108,1203,
16,8103576,0.3153,0.0122,946,
17,782185,0.3083,0.0118,925,
18,8088206,0.3007,0.0110,902,
19,772796,0.2740,0.0124,822,
20,775510,0.2673,0.0109,802,
21,775316,0.2640,0.0119,792,
22,772797,0.2627,0.0118,788,
23,8181356,0.2517,0.0098,755,
24,779861,0.1987,0.0113,596,
