Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8095212,0.7867,0.0110,2360,✅
2,8091602,0.6020,0.0111,1806,
3,8095189,0.5280,0.0125,1584,
4,787629,0.4707,0.0117,1412,
5,780300,0.4690,0.0113,1407,
6,8091592,0.4483,0.0110,1345,
7,781744,0.4260,0.0111,1278,
8,8179611,0.4253,0.0132,1276,
9,779545,0.4213,0.0126,1264,
10,780299,0.4063,0.0110,1219,
11,8179589,0.4047,0.0130,1214,
12,8176966,0.3943,0.0130,1183,
13,793975,0.3933,0.0119,1180,
14,793997,0.3873,0.0130,1162,
15,8176978,0.3827,0.0132,1148,
16,8179629,0.3620,0.0127,1086,
17,783619,0.3553,0.0097,1066,
18,777942,0.3550,0.0130,1065,
19,793982,0.3300,0.0119,990,
20,772769,0.3230,0.0135,969,
21,792429,0.3170,0.0122,951,
22,780288,0.3097,0.0111,929,
23,793998,0.3070,0.0113,921,
24,792937,0.3053,0.0122,916,
25,8179592,0.2790,0.0125,837,
26,793978,0.2653,0.0129,796,
27,785149,0.2587,0.0137,776,
28,780254,0.2207,0.0136,662,
29,770066,0.2050,0.0129,615,
30,793981,0.1980,0.0111,594,
31,780252,0.1787,0.0129,536,
32,775999,0.1733,0.0113,520,
33,8091607,0.1693,0.0122,508,
34,780296,0.1637,0.0131,491,
35,780295,0.1567,0.0137,470,
36,780827,0.1090,0.0116,327,
