Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781282,1.0000,0.0034,3000,✅
2,781613,0.9740,0.0091,2922,
3,777043,0.9713,0.0098,2914,
4,779699,0.9407,0.0089,2822,
5,777991,0.8590,0.0095,2577,
6,794515,0.8483,0.0098,2545,
7,8117985,0.8077,0.0118,2423,
8,8139718,0.7987,0.0095,2396,
9,8063089,0.7487,0.0101,2246,
10,791713,0.7447,0.0107,2234,
11,778897,0.7433,0.0101,2230,
12,778899,0.7423,0.0100,2227,
13,8144696,0.7340,0.0114,2202,
14,792510,0.7153,0.0099,2146,
15,777217,0.7043,0.0094,2113,
16,777087,0.6330,0.0093,1899,
17,777239,0.6313,0.0113,1894,
18,798512,0.6143,0.0086,1843,
19,778906,0.5120,0.0112,1536,
