Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,794871,0.9290,0.0091,2787,
2,785169,0.9067,0.0105,2720,
3,8172406,0.9043,0.0091,2713,
4,794870,0.8717,0.0100,2615,⬅️
5,794008,0.7817,0.0114,2345,
6,8092901,0.7650,0.0105,2295,
7,785173,0.7480,0.0120,2244,
8,772144,0.7377,0.0102,2213,
9,772132,0.7337,0.0107,2201,
10,8092992,0.7310,0.0103,2193,
11,8087967,0.6733,0.0101,2020,
12,788794,0.6713,0.0107,2014,
13,788698,0.6683,0.0090,2005,
14,775262,0.6640,0.0092,1992,
15,772804,0.6503,0.0109,1951,
16,8125655,0.6490,0.0112,1947,
17,8143504,0.6447,0.0112,1934,
18,8126425,0.6423,0.0093,1927,
19,783596,0.6397,0.0107,1919,
20,783619,0.6293,0.0094,1888,
21,779815,0.6283,0.0108,1885,
22,8141860,0.6277,0.0107,1883,
23,784907,0.6260,0.0099,1878,
24,8149518,0.6087,0.0110,1826,
25,792441,0.6087,0.0087,1826,
26,772764,0.6083,0.0100,1825,
27,792440,0.6060,0.0091,1818,
28,772763,0.6020,0.0108,1806,
29,777945,0.6013,0.0113,1804,
30,8181146,0.5997,0.0112,1799,
31,774596,0.5977,0.0112,1793,
32,779434,0.5913,0.0112,1774,
33,772805,0.5550,0.0103,1665,
34,781926,0.5540,0.0087,1662,
35,777948,0.5193,0.0104,1558,
36,783595,0.5090,0.0104,1527,
37,774937,0.5040,0.0104,1512,
38,792161,0.4937,0.0108,1481,
39,793548,0.4607,0.0096,1382,
40,780283,0.4517,0.0115,1355,
41,8100969,0.4110,0.0072,1233,
42,798480,0.3883,0.0104,1165,
43,778448,0.3863,0.0095,1159,
44,8100975,0.3800,0.0077,1140,
45,798475,0.3653,0.0114,1096,
46,775310,0.3523,0.0110,1057,
47,8155627,0.3483,0.0142,1045,
48,8096342,0.3440,0.0109,1032,
49,781921,0.3350,0.0117,1005,
50,774935,0.3300,0.0110,990,
51,8112097,0.3283,0.0102,985,
52,788695,0.3270,0.0116,981,
53,778504,0.3270,0.0115,981,
54,779530,0.3210,0.0121,963,
55,8091936,0.3187,0.0115,956,
56,780827,0.3143,0.0101,943,
57,779533,0.3087,0.0111,926,
58,780706,0.2673,0.0118,802,
59,788905,0.2550,0.0109,765,
60,793793,0.2403,0.0115,721,
61,786001,0.2220,0.0124,666,
62,8093316,0.2133,0.0116,640,
63,8139623,0.2023,0.0127,607,
64,787914,0.2007,0.0121,602,
65,8094080,0.1983,0.0121,595,
66,792803,0.1537,0.0112,461,
67,778429,0.1470,0.0125,441,
68,8172412,0.1350,0.0125,405,
69,778091,0.1027,0.0109,308,
70,8091304,0.0913,0.0121,274,
71,763638,0.0800,0.0096,240,
72,8172414,0.0597,0.0118,179,
