Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777135,1.0000,0.0053,3000,✅
2,778504,1.0000,0.0091,3000,
3,8092284,0.8863,0.0112,2659,
4,8091936,0.8473,0.0101,2542,
5,8094080,0.7593,0.0104,2278,
6,793793,0.7523,0.0107,2257,
7,775310,0.7430,0.0109,2229,
8,779533,0.7183,0.0111,2155,
9,780706,0.7157,0.0106,2147,
10,794273,0.7150,0.0115,2145,
11,792803,0.6953,0.0107,2086,
12,777551,0.6843,0.0087,2053,
13,793832,0.6527,0.0105,1958,
14,792440,0.6053,0.0107,1816,
15,8166038,0.5950,0.0097,1785,
16,777553,0.5573,0.0126,1672,
17,777141,0.5523,0.0121,1657,
18,8105335,0.5303,0.0104,1591,
19,793796,0.5090,0.0091,1527,
20,8111161,0.4887,0.0108,1466,
21,782185,0.4700,0.0087,1410,
22,792441,0.4543,0.0101,1363,
23,8179499,0.4403,0.0113,1321,
24,8126325,0.4000,0.0086,1200,
25,781917,0.3947,0.0106,1184,
26,8166043,0.3813,0.0106,1144,
27,781923,0.3803,0.0113,1141,
28,8093514,0.3723,0.0101,1117,
29,786001,0.3643,0.0114,1093,
30,8126238,0.3610,0.0110,1083,
31,781916,0.3530,0.0111,1059,
32,8155627,0.3487,0.0117,1046,
33,793426,0.3407,0.0097,1022,
34,8089434,0.3293,0.0121,988,
35,8148795,0.3263,0.0115,979,
36,8126327,0.3147,0.0102,944,
37,783595,0.3080,0.0106,924,
38,781915,0.3020,0.0113,906,
39,8181152,0.2837,0.0097,851,
40,784111,0.2780,0.0118,834,
41,781912,0.2693,0.0101,808,
42,788771,0.2560,0.0125,768,
43,8103578,0.2353,0.0133,706,
44,776840,0.1773,0.0121,532,
