Rank,CAD,Score (lower is better),Eigenvalues,Status
1,780279,0.4307,"0.1240, 0.0090, 0.0033",✅
2,8092901,0.8386,"0.0385, 0.0075, 0.0066",
3,781744,0.8545,"0.1001, 0.0060, 0.0015",
4,785169,0.9240,"0.0352, 0.0121, 0.0044",
5,787914,0.9301,"0.0383, 0.0085, 0.0024",
6,783596,0.9365,"0.0201, 0.0090, 0.0034",
7,8143504,0.9367,"0.0200, 0.0089, 0.0034",
8,8149518,0.9368,"0.0200, 0.0089, 0.0034",
9,8125655,0.9382,"0.0199, 0.0089, 0.0034",
10,8126425,0.9384,"0.0198, 0.0089, 0.0034",
11,776572,0.9453,"0.1024, 0.0150, 0.0065",
12,8141860,0.9535,"0.0324, 0.0088, 0.0025",
13,794516,0.9896,"0.0076, 0.0061, 0.0052",
14,774935,1.0269,"0.0138, 0.0073, 0.0028",
15,775262,1.0525,"0.0112, 0.0100, 0.0028",
16,782016,1.0579,"0.0963, 0.0081, 0.0001",
17,779815,1.0587,"0.0289, 0.0118, 0.0024",
18,788698,1.0628,"0.0115, 0.0106, 0.0029",
19,8114863,1.0644,"0.0056, 0.0046, 0.0046",
20,794871,1.0674,"0.0404, 0.0123, 0.0021",
21,783619,1.0685,"0.0584, 0.0055, 0.0011",
22,798480,1.0706,"0.0265, 0.0061, 0.0020",
23,798475,1.0707,"0.0261, 0.0061, 0.0020",
24,768552,1.0794,"0.0149, 0.0087, 0.0079",
25,781926,1.0803,"0.0210, 0.0084, 0.0018",
26,792161,1.0853,"0.0110, 0.0105, 0.0026",
27,784907,1.0908,"0.0400, 0.0096, 0.0012",
28,774937,1.1068,"0.0119, 0.0071, 0.0021",
29,8111167,1.1117,"0.0090, 0.0059, 0.0025",
30,8111165,1.1118,"0.0090, 0.0059, 0.0025",
31,8181354,1.1168,"0.0146, 0.0085, 0.0083",
32,785173,1.1468,"0.0373, 0.0145, 0.0070",
33,8139623,1.1541,"0.0175, 0.0058, 0.0017",
34,780287,1.1544,"0.1048, 0.0122, 0.0001",
35,777948,1.1660,"0.0640, 0.0096, 0.0001",
36,780273,1.1761,"0.0086, 0.0058, 0.0019",
37,8155627,1.1772,"0.0155, 0.0100, 0.0014",
38,772132,1.1777,"0.0203, 0.0141, 0.0032",
39,792441,1.1795,"0.0169, 0.0080, 0.0012",
40,792440,1.1823,"0.0172, 0.0077, 0.0012",
41,777945,1.1826,"0.0632, 0.0099, 0.0001",
42,794870,1.1889,"0.0363, 0.0143, 0.0024",
43,788794,1.1904,"0.0598, 0.0097, 0.0001",
44,783617,1.1951,"0.0109, 0.0048, 0.0019",
45,783595,1.1952,"0.0137, 0.0064, 0.0014",
46,793548,1.2000,"0.0251, 0.0065, 0.0009",
47,8172406,1.2009,"0.0359, 0.0144, 0.0024",
48,778504,1.2094,"0.0123, 0.0091, 0.0011",
49,772144,1.2144,"0.0367, 0.0154, 0.0069",
50,8158965,1.2181,"0.0668, 0.0047, 0.0002",
51,8092992,1.2215,"0.0210, 0.0150, 0.0036",
52,781921,1.2244,"0.0190, 0.0038, 0.0018",
53,8088959,1.2248,"0.0148, 0.0139, 0.0073",
54,8179617,1.2278,"0.1107, 0.0025, 0.0002",
55,772804,1.2301,"0.0477, 0.0090, 0.0000",
56,8096342,1.2385,"0.0371, 0.0056, 0.0004",
57,772805,1.2410,"0.0473, 0.0097, 0.0000",
58,8111161,1.2467,"0.0073, 0.0055, 0.0014",
59,778082,1.2509,"0.0572, 0.0049, 0.0001",
60,794008,1.2567,"0.0334, 0.0161, 0.0039",
61,772763,1.2606,"0.0350, 0.0085, 0.0001",
62,772764,1.2612,"0.0349, 0.0085, 0.0001",
63,8094080,1.2624,"0.0170, 0.0109, 0.0009",
64,8093316,1.2659,"0.0399, 0.0068, 0.0000",
65,8112097,1.2756,"0.0305, 0.0125, 0.0008",
66,8091936,1.2766,"0.0141, 0.0060, 0.0008",
67,777135,1.2834,"0.0092, 0.0084, 0.0007",
68,779434,1.2842,"0.0318, 0.0131, 0.0009",
69,780706,1.2852,"0.0104, 0.0083, 0.0006",
70,793793,1.2853,"0.0109, 0.0091, 0.0006",
71,792803,1.2864,"0.0104, 0.0083, 0.0006",
72,8179499,1.2889,"0.0077, 0.0063, 0.0008",
73,8087967,1.2911,"0.0384, 0.0134, 0.0008",
74,794273,1.2984,"0.0078, 0.0061, 0.0008",
75,8166043,1.3004,"0.0062, 0.0044, 0.0013",
76,793832,1.3069,"0.0133, 0.0039, 0.0012",
77,8092284,1.3134,"0.0096, 0.0074, 0.0005",
78,775310,1.3298,"0.0141, 0.0124, 0.0009",
79,8172414,1.3343,"0.0352, 0.0116, 0.0000",
80,777553,1.3355,"0.0059, 0.0059, 0.0006",
81,8172412,1.3369,"0.0351, 0.0117, 0.0000",
82,763640,1.3448,"0.0957, 0.0014, 0.0001",
83,793796,1.3484,"0.0062, 0.0036, 0.0012",
84,789366,1.3514,"0.0045, 0.0022, 0.0021",
85,8100975,1.3544,"0.0197, 0.0055, 0.0001",
86,788695,1.3566,"0.0284, 0.0116, 0.0000",
87,8104983,1.3583,"0.1076, 0.0191, 0.0054",
88,8100969,1.3598,"0.0191, 0.0055, 0.0001",
89,8126327,1.3619,"0.0054, 0.0041, 0.0009",
90,785887,1.3636,"0.0059, 0.0030, 0.0014",
91,778448,1.3690,"0.0219, 0.0029, 0.0008",
92,786001,1.3766,"0.0132, 0.0107, 0.0001",
93,8105335,1.3831,"0.0139, 0.0050, 0.0002",
94,8126238,1.3847,"0.0038, 0.0038, 0.0009",
95,8126325,1.3854,"0.0038, 0.0038, 0.0009",
96,8166038,1.3925,"0.0099, 0.0041, 0.0005",
