Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8092284,0.4949,"0.0096, 0.0074, 0.0005",
2,784111,0.5576,"0.0086, 0.0025, 0.0003",
3,777141,0.5912,"0.0102, 0.0036, 0.0005",
4,777551,0.6075,"0.0088, 0.0037, 0.0005",
5,8181152,0.6190,"0.0079, 0.0024, 0.0004",
6,8088206,0.6598,"0.0085, 0.0021, 0.0003",
7,8166038,0.6770,"0.0099, 0.0041, 0.0005",
8,8122655,0.6983,"0.0045, 0.0032, 0.0002",
9,791705,0.7017,"0.0046, 0.0029, 0.0003",
10,8103576,0.7296,"0.0046, 0.0029, 0.0002",
11,782185,0.7296,"0.0139, 0.0038, 0.0003",
12,765202,0.7319,"0.0087, 0.0048, 0.0001",
13,8105335,0.7504,"0.0139, 0.0050, 0.0002",
14,8093514,0.7624,"0.0072, 0.0024, 0.0005",
15,781613,0.7717,"0.0043, 0.0023, 0.0004",
16,788771,0.7753,"0.0052, 0.0032, 0.0005",
17,8178944,0.7910,"0.0043, 0.0024, 0.0004",
18,777043,0.8300,"0.0067, 0.0012, 0.0003",
19,777553,0.8674,"0.0059, 0.0059, 0.0006",
20,779861,0.8818,"0.0053, 0.0044, 0.0001",
21,8122643,0.8933,"0.0047, 0.0045, 0.0001",
22,765199,0.8974,"0.0129, 0.0048, 0.0001",
23,8103578,0.9123,"0.0055, 0.0028, 0.0006",
24,793426,0.9162,"0.0055, 0.0028, 0.0006",
25,792803,0.9277,"0.0104, 0.0083, 0.0006",
26,765201,0.9309,"0.0049, 0.0033, 0.0001",
27,780706,0.9522,"0.0104, 0.0083, 0.0006",
28,794515,0.9587,"0.0042, 0.0010, 0.0003",
29,781923,0.9787,"0.0044, 0.0026, 0.0006",
30,8139718,0.9874,"0.0033, 0.0023, 0.0002",
31,779699,1.0026,"0.0034, 0.0014, 0.0002",
32,793646,1.0390,"0.0138, 0.0031, 0.0001",
33,774135,1.0493,"0.0066, 0.0007, 0.0005",
34,781916,1.0507,"0.0062, 0.0030, 0.0006",
35,777217,1.0622,"0.0045, 0.0008, 0.0005",
36,8179627,1.0655,"0.0083, 0.0023, 0.0000",
37,8171486,1.0657,"0.0017, 0.0016, 0.0004",
38,777135,1.0703,"0.0092, 0.0084, 0.0007",
39,793793,1.0705,"0.0109, 0.0091, 0.0006",
40,775316,1.0734,"0.0098, 0.0029, 0.0000",
41,8144696,1.0863,"0.0037, 0.0005, 0.0003",
42,777239,1.1651,"0.0024, 0.0009, 0.0005",
43,781282,1.1657,"0.0041, 0.0008, 0.0001",
44,778897,1.1710,"0.0050, 0.0002, 0.0002",
45,781917,1.1760,"0.0062, 0.0031, 0.0007",
46,792350,1.2116,"0.0011, 0.0008, 0.0003",
47,778906,1.2360,"0.0016, 0.0006, 0.0003",
48,778920,1.2389,"0.0014, 0.0006, 0.0003",
49,781912,1.2475,"0.0044, 0.0029, 0.0007",
50,8174395,1.2509,"0.0148, 0.0042, 0.0000",
51,775318,1.2681,"0.0011, 0.0005, 0.0004",
52,778915,1.2716,"0.0014, 0.0009, 0.0005",
53,777991,1.2892,"0.0041, 0.0020, 0.0000",
54,8188926,1.2957,"0.0011, 0.0008, 0.0005",
55,8117985,1.3041,"0.0033, 0.0013, 0.0000",
56,8174397,1.3048,"0.0028, 0.0017, 0.0006",
57,778899,1.3069,"0.0026, 0.0003, 0.0001",
58,786001,1.3090,"0.0132, 0.0107, 0.0001",
59,792358,1.3113,"0.0018, 0.0011, 0.0006",
60,8093118,1.3117,"0.0006, 0.0004, 0.0003",
61,794273,1.3241,"0.0078, 0.0061, 0.0008",⬅️
62,778844,1.3339,"0.0024, 0.0024, 0.0000",
63,8063088,1.3354,"0.0073, 0.0004, 0.0000",
64,777240,1.3366,"0.0032, 0.0024, 0.0007",
65,777133,1.3379,"0.0025, 0.0025, 0.0000",
66,793791,1.3706,"0.0078, 0.0003, 0.0000",
67,772841,1.3714,"0.0088, 0.0001, 0.0000",
68,772840,1.3716,"0.0089, 0.0001, 0.0000",
69,781914,1.3740,"0.0022, 0.0013, 0.0006",
70,8100969,1.4064,"0.0191, 0.0055, 0.0001",
71,8063089,1.4171,"0.0038, 0.0005, 0.0000",
72,792783,1.4218,"0.0006, 0.0006, 0.0001",
73,8098446,1.4234,"0.0014, 0.0004, 0.0001",
74,776840,1.4256,"0.0044, 0.0024, 0.0008",
75,8091936,1.4302,"0.0141, 0.0060, 0.0008",
76,8100975,1.4528,"0.0197, 0.0055, 0.0001",
77,8095941,1.4734,"0.0013, 0.0002, 0.0001",
78,8179499,1.4786,"0.0077, 0.0063, 0.0008",
79,791713,1.4858,"0.0035, 0.0003, 0.0000",
80,792510,1.5128,"0.0024, 0.0005, 0.0000",
81,772797,1.5205,"0.0141, 0.0001, 0.0000",
82,772796,1.5206,"0.0141, 0.0001, 0.0000",
83,798512,1.5222,"0.0029, 0.0002, 0.0000",
84,793405,1.5255,"0.0005, 0.0003, 0.0001",
85,775510,1.5333,"0.0139, 0.0000, 0.0000",
86,8181356,1.5370,"0.0140, 0.0000, 0.0000",
87,767340,1.5416,"0.0024, 0.0003, 0.0000",
88,777087,1.5485,"0.0012, 0.0010, 0.0000",
89,777253,1.5574,"0.0013, 0.0008, 0.0000",
90,763620,1.5622,"0.0024, 0.0001, 0.0000",
91,763621,1.5627,"0.0024, 0.0001, 0.0000",
92,794679,1.5639,"0.0024, 0.0001, 0.0000",
93,8148795,1.5644,"0.0033, 0.0028, 0.0008",
94,793789,1.5691,"0.0020, 0.0003, 0.0000",
95,8121694,1.5821,"0.0015, 0.0001, 0.0000",
96,8121692,1.5822,"0.0015, 0.0001, 0.0000",
97,794601,1.5902,"0.0018, 0.0001, 0.0000",
98,798351,1.5974,"0.0019, 0.0000, 0.0000",
99,793768,1.6053,"0.0007, 0.0003, 0.0000",
100,8100966,1.6063,"0.0178, 0.0004, 0.0001",
101,776935,1.6093,"0.0015, 0.0003, 0.0000",
102,8150394,1.6113,"0.0008, 0.0006, 0.0000",
103,784049,1.6223,"0.0010, 0.0004, 0.0000",
104,767940,1.6387,"0.0005, 0.0005, 0.0000",
105,8141343,1.6421,"0.0004, 0.0001, 0.0000",
106,8092190,1.6451,"0.0006, 0.0005, 0.0000",
107,779608,1.6540,"0.0005, 0.0005, 0.0000",
108,8092171,1.6666,"0.0006, 0.0002, 0.0000",
109,763660,1.6746,"0.0005, 0.0001, 0.0000",
110,793689,1.6808,"0.0004, 0.0001, 0.0000",
111,8139855,1.6816,"0.0027, 0.0022, 0.0008",
112,794159,1.6891,"0.0004, 0.0000, 0.0000",
113,792795,1.6984,"0.0001, 0.0001, 0.0000",
114,8089434,1.7041,"0.0077, 0.0021, 0.0009",
115,793787,1.7257,"0.0174, 0.0003, 0.0000",
116,8126327,1.7689,"0.0054, 0.0041, 0.0009",
117,8126325,1.7876,"0.0038, 0.0038, 0.0009",
118,8126238,1.8044,"0.0038, 0.0038, 0.0009",
119,781915,1.8469,"0.0050, 0.0028, 0.0009",
120,771736,1.9489,"0.0149, 0.0143, 0.0001",
121,782438,2.0316,"0.0231, 0.0008, 0.0006",
122,8094080,2.0572,"0.0170, 0.0109, 0.0009",
123,775310,2.1008,"0.0141, 0.0124, 0.0009",
124,778448,2.1462,"0.0219, 0.0029, 0.0008",
125,8101572,2.3186,"0.0249, 0.0003, 0.0000",
126,778504,2.4781,"0.0123, 0.0091, 0.0011",
127,793796,2.5590,"0.0062, 0.0036, 0.0012",
128,793548,2.5607,"0.0251, 0.0065, 0.0009",
129,793832,2.6010,"0.0133, 0.0039, 0.0012",
130,8188922,2.6434,"0.0024, 0.0014, 0.0012",
131,792440,2.6484,"0.0172, 0.0077, 0.0012",
132,792441,2.6986,"0.0169, 0.0080, 0.0012",
133,788695,2.7664,"0.0284, 0.0116, 0.0000",
134,8166043,2.8258,"0.0062, 0.0044, 0.0013",
135,763638,2.8674,"0.0305, 0.0005, 0.0001",
136,778429,2.9905,"0.0315, 0.0002, 0.0001",
137,8111161,3.0266,"0.0073, 0.0055, 0.0014",
138,783595,3.0427,"0.0137, 0.0064, 0.0014",
139,779533,3.0561,"0.0180, 0.0150, 0.0011",
140,779530,3.1318,"0.0181, 0.0152, 0.0011",
141,785887,3.1940,"0.0059, 0.0030, 0.0014",
142,8112097,3.1987,"0.0305, 0.0125, 0.0008",
143,772764,3.2439,"0.0349, 0.0085, 0.0001",
144,772763,3.2573,"0.0350, 0.0085, 0.0001",
145,8155627,3.3263,"0.0155, 0.0100, 0.0014",
146,8096342,3.3841,"0.0371, 0.0056, 0.0004",
147,794262,3.4627,"0.0055, 0.0017, 0.0015",
148,8172412,3.4628,"0.0351, 0.0117, 0.0000",
149,8172414,3.4760,"0.0352, 0.0116, 0.0000",
150,779434,3.5416,"0.0318, 0.0131, 0.0009",
151,781899,3.5514,"0.0229, 0.0219, 0.0000",
152,788905,3.7820,"0.0392, 0.0013, 0.0001",
153,785997,3.7979,"0.0273, 0.0225, 0.0002",
154,8093316,3.8314,"0.0399, 0.0068, 0.0000",
155,778091,3.8358,"0.0393, 0.0006, 0.0001",
156,8091304,3.9553,"0.0407, 0.0022, 0.0000",
157,8087967,4.0518,"0.0384, 0.0134, 0.0008",
158,8139623,4.0924,"0.0175, 0.0058, 0.0017",
159,8181146,4.3922,"0.0423, 0.0143, 0.0000",
160,781921,4.4083,"0.0190, 0.0038, 0.0018",
161,774596,4.4432,"0.0429, 0.0140, 0.0000",
162,780273,4.4571,"0.0086, 0.0058, 0.0019",
