Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785169,0.8860,0.0102,2658,
2,8172406,0.8607,0.0089,2582,
3,794870,0.8597,0.0087,2579,
4,794871,0.8473,0.0091,2542,
5,8087967,0.8340,0.0077,2502,
6,788794,0.8153,0.0073,2446,
7,772144,0.8083,0.0099,2425,
8,774596,0.8033,0.0086,2410,
9,785159,0.7937,0.0119,2381,⬅️
10,8172414,0.7853,0.0106,2356,
11,794008,0.7850,0.0114,2355,
12,785173,0.7813,0.0102,2344,
13,772804,0.7777,0.0069,2333,
14,772805,0.7687,0.0064,2306,
15,772763,0.7640,0.0076,2292,
16,8181146,0.7567,0.0066,2270,
17,772764,0.7533,0.0077,2260,
18,8092901,0.7337,0.0101,2201,
19,779434,0.7213,0.0092,2164,
20,788695,0.7063,0.0067,2119,
21,784907,0.6927,0.0110,2078,
22,772132,0.6713,0.0102,2014,
23,8141860,0.6620,0.0102,1986,
24,783619,0.6573,0.0078,1972,
25,8092992,0.6480,0.0092,1944,
26,780283,0.5783,0.0085,1735,
27,775262,0.5580,0.0080,1674,
28,788698,0.5513,0.0089,1654,
29,779815,0.5400,0.0104,1620,
30,783596,0.5363,0.0087,1609,
31,8155627,0.5340,0.0100,1602,
32,8125655,0.5240,0.0098,1572,
33,8126425,0.5233,0.0085,1570,
34,8149518,0.5060,0.0089,1518,
35,777948,0.5043,0.0080,1513,
36,8143504,0.5017,0.0091,1505,
37,781926,0.4940,0.0084,1482,
38,777945,0.4900,0.0083,1470,
39,793548,0.4873,0.0094,1462,
40,792441,0.4770,0.0084,1431,
41,792440,0.4760,0.0074,1428,
42,792161,0.4123,0.0105,1237,
43,778082,0.3960,0.0091,1188,
44,779530,0.3720,0.0104,1116,
45,774937,0.3437,0.0113,1031,
46,775310,0.3387,0.0114,1016,
47,798480,0.3157,0.0108,947,
48,798475,0.3090,0.0103,927,
49,8096342,0.2920,0.0099,876,
50,781921,0.2807,0.0108,842,
51,779533,0.2713,0.0117,814,
52,778504,0.2533,0.0114,760,
53,8094080,0.2513,0.0096,754,
54,763638,0.2480,0.0086,744,
55,8100975,0.2413,0.0109,724,
56,778091,0.2397,0.0098,719,
57,8139623,0.2240,0.0110,672,
58,778429,0.2237,0.0109,671,
59,8112097,0.2190,0.0110,657,
60,780827,0.1967,0.0109,590,
61,786001,0.1820,0.0105,546,
62,793793,0.1807,0.0114,542,
63,787914,0.1587,0.0121,476,
64,774935,0.1587,0.0123,476,
65,788905,0.1493,0.0107,448,
66,8093316,0.1407,0.0083,422,
67,8172412,0.1037,0.0124,311,
68,788909,0.0840,0.0125,252,
69,8091304,0.0523,0.0118,157,
