Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8093514,0.9653,0.0074,2896,✅
2,8166038,0.7963,0.0110,2389,
3,8103578,0.7640,0.0110,2292,
4,777141,0.7553,0.0114,2266,
5,793426,0.7493,0.0098,2248,
6,793646,0.7190,0.0103,2157,
7,775316,0.6967,0.0108,2090,
8,8179627,0.6967,0.0104,2090,
9,8181152,0.6880,0.0107,2064,
10,8103576,0.6620,0.0110,1986,
11,791705,0.6483,0.0087,1945,
12,781917,0.6067,0.0117,1820,
13,781916,0.6033,0.0110,1810,
14,8178944,0.6027,0.0104,1808,
15,788771,0.6017,0.0103,1805,
16,777240,0.6007,0.0085,1802,
17,777043,0.5803,0.0133,1741,
18,781613,0.5663,0.0106,1699,
19,8105335,0.4970,0.0107,1491,
20,777551,0.4883,0.0118,1465,
21,779699,0.4763,0.0116,1429,
22,774135,0.4523,0.0101,1357,
23,8122655,0.4220,0.0110,1266,
24,765201,0.4183,0.0112,1255,
25,784111,0.4170,0.0118,1251,
26,765202,0.4120,0.0121,1236,
27,765199,0.3970,0.0112,1191,
28,8088206,0.3807,0.0128,1142,
29,782185,0.3733,0.0103,1120,
30,776840,0.3157,0.0115,947,
31,8139718,0.3050,0.0097,915,
32,794515,0.2833,0.0114,850,
33,781912,0.2680,0.0115,804,
34,781923,0.2650,0.0123,795,
35,8171486,0.2113,0.0111,634,
36,777217,0.1813,0.0128,544,
