Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8172412,0.9970,0.0070,2991,✅
2,8172414,0.9947,0.0062,2984,
3,788794,0.9153,0.0072,2746,
4,777945,0.8707,0.0070,2612,
5,777948,0.6500,0.0107,1950,
6,772763,0.6243,0.0118,1873,
7,786001,0.5360,0.0105,1608,
8,8100975,0.5097,0.0106,1529,
9,8105335,0.5027,0.0096,1508,
10,8100969,0.4850,0.0107,1455,
11,772764,0.4797,0.0110,1439,
12,771736,0.4503,0.0076,1351,
13,765199,0.4207,0.0094,1262,
14,8158965,0.1970,0.0120,591,
15,780283,0.1747,0.0123,524,
16,778082,0.1210,0.0120,363,
