Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,771742,0.5987,0.0132,1796,
2,784856,0.5893,0.0126,1768,⬅️
3,788786,0.5197,0.0119,1559,
4,781831,0.5020,0.0121,1506,
5,8088959,0.4387,0.0110,1316,
6,792441,0.4240,0.0103,1272,
7,8087967,0.4197,0.0107,1259,
8,777155,0.4197,0.0130,1259,
9,8094080,0.4183,0.0102,1255,
10,779530,0.4163,0.0113,1249,
11,779533,0.4150,0.0116,1245,
12,771612,0.4130,0.0132,1239,
13,785159,0.4073,0.0125,1222,
14,779815,0.4057,0.0115,1217,
15,8092992,0.3990,0.0126,1197,
16,771615,0.3767,0.0122,1130,
17,775310,0.3727,0.0110,1118,
18,8181146,0.3697,0.0106,1109,
19,779434,0.3653,0.0116,1096,
20,772144,0.3633,0.0125,1090,
21,787913,0.3560,0.0119,1068,
22,781926,0.3487,0.0113,1046,
23,8172412,0.3483,0.0117,1045,
24,792161,0.3483,0.0110,1045,
25,8172406,0.3400,0.0127,1020,
26,786001,0.3393,0.0107,1018,
27,768552,0.3377,0.0119,1013,
28,8092901,0.3350,0.0121,1005,
29,8126425,0.3310,0.0121,993,
30,792440,0.3300,0.0117,990,
31,794870,0.3287,0.0127,986,
32,784907,0.3270,0.0118,981,
33,772805,0.3243,0.0130,973,
34,785173,0.3193,0.0127,958,
35,8172410,0.3133,0.0114,940,
36,772804,0.3067,0.0116,920,
37,788695,0.3020,0.0109,906,
38,780283,0.3017,0.0114,905,
39,781921,0.2807,0.0107,842,
40,8141860,0.2787,0.0118,836,
41,8149518,0.2740,0.0126,822,
42,785169,0.2710,0.0120,813,
43,794008,0.2703,0.0128,811,
44,783596,0.2697,0.0122,809,
45,780827,0.2597,0.0125,779,
46,785997,0.2587,0.0126,776,
47,794871,0.2563,0.0114,769,
48,8125655,0.2493,0.0120,748,
49,8143504,0.2490,0.0114,747,
50,778448,0.2370,0.0109,711,
51,8155627,0.2207,0.0112,662,
52,788905,0.2197,0.0105,659,
53,774596,0.2173,0.0106,652,
54,772132,0.2100,0.0119,630,
55,772763,0.2097,0.0120,629,
56,8112097,0.2070,0.0114,621,
57,8096342,0.1970,0.0118,591,
58,763638,0.1860,0.0087,558,
59,8181354,0.1717,0.0123,515,
60,798475,0.1710,0.0121,513,
61,8100969,0.1703,0.0108,511,
62,798480,0.1687,0.0121,506,
63,793548,0.1683,0.0114,505,
64,8139623,0.1643,0.0124,493,
65,8101572,0.1627,0.0124,488,
66,787914,0.1583,0.0121,475,
67,788698,0.1583,0.0112,475,
68,788923,0.1470,0.0131,441,
69,8172414,0.1433,0.0117,430,
70,772742,0.1427,0.0125,428,
71,771731,0.1357,0.0127,407,
72,8093316,0.1330,0.0129,399,
73,775262,0.1297,0.0117,389,
74,772764,0.1213,0.0117,364,
75,776560,0.1150,0.0129,345,
76,8100975,0.1047,0.0120,314,
77,781899,0.1037,0.0137,311,
78,778429,0.1027,0.0113,308,
79,778091,0.0870,0.0108,261,
80,8091304,0.0797,0.0122,239,
81,771736,0.0780,0.0119,234,
82,788909,0.0720,0.0125,216,
