Rank,CAD,Score (lower is better),Eigenvalues,Status
1,793646,0.7369,"0.0138, 0.0031, 0.0001",
2,782185,0.7928,"0.0139, 0.0038, 0.0003",
3,8088206,0.8602,"0.0085, 0.0021, 0.0003",
4,8103576,0.8720,"0.0046, 0.0029, 0.0002",
5,8122655,0.8951,"0.0045, 0.0032, 0.0002",
6,784111,0.9028,"0.0086, 0.0025, 0.0003",
7,8139718,0.9185,"0.0033, 0.0023, 0.0002",
8,791705,0.9218,"0.0046, 0.0029, 0.0003",
9,788905,0.9329,"0.0392, 0.0013, 0.0001",
10,8105335,0.9824,"0.0139, 0.0050, 0.0002",
11,765201,0.9965,"0.0049, 0.0033, 0.0001",
12,779699,1.0354,"0.0034, 0.0014, 0.0002",
13,8091304,1.0415,"0.0407, 0.0022, 0.0000",
14,777043,1.0586,"0.0067, 0.0012, 0.0003",
15,765199,1.0643,"0.0129, 0.0048, 0.0001",
16,763638,1.0782,"0.0305, 0.0005, 0.0001",⬅️
17,8100966,1.0828,"0.0178, 0.0004, 0.0001",
18,8179627,1.0982,"0.0083, 0.0023, 0.0000",
19,8100975,1.1144,"0.0197, 0.0055, 0.0001",
20,8100969,1.1229,"0.0191, 0.0055, 0.0001",
21,778091,1.1234,"0.0393, 0.0006, 0.0001",
22,775316,1.1349,"0.0098, 0.0029, 0.0000",
23,778429,1.1461,"0.0315, 0.0002, 0.0001",
24,765202,1.1545,"0.0087, 0.0048, 0.0001",
25,781282,1.1597,"0.0041, 0.0008, 0.0001",
26,779861,1.1748,"0.0053, 0.0044, 0.0001",
27,8101572,1.1795,"0.0249, 0.0003, 0.0000",
28,8122643,1.1900,"0.0047, 0.0045, 0.0001",
29,8174395,1.1985,"0.0148, 0.0042, 0.0000",
30,794515,1.2545,"0.0042, 0.0010, 0.0003",
31,778897,1.2548,"0.0050, 0.0002, 0.0002",
32,778906,1.2608,"0.0016, 0.0006, 0.0003",
33,781613,1.2785,"0.0043, 0.0023, 0.0004",
34,8144696,1.2797,"0.0037, 0.0005, 0.0003",
35,8117985,1.2828,"0.0033, 0.0013, 0.0000",
36,792783,1.2911,"0.0006, 0.0006, 0.0001",
37,778899,1.3009,"0.0026, 0.0003, 0.0001",
38,778082,1.3163,"0.0572, 0.0049, 0.0001",
39,778844,1.3264,"0.0024, 0.0024, 0.0000",
40,778920,1.3309,"0.0014, 0.0006, 0.0003",
41,8171486,1.3323,"0.0017, 0.0016, 0.0004",
42,777991,1.3454,"0.0041, 0.0020, 0.0000",
43,8098446,1.3575,"0.0014, 0.0004, 0.0001",
44,777133,1.3578,"0.0025, 0.0025, 0.0000",
45,793787,1.3908,"0.0174, 0.0003, 0.0000",
46,8181152,1.3932,"0.0079, 0.0024, 0.0004",
47,8158965,1.4032,"0.0668, 0.0047, 0.0002",
48,792350,1.4188,"0.0011, 0.0008, 0.0003",
49,8095941,1.4324,"0.0013, 0.0002, 0.0001",
50,793405,1.4349,"0.0005, 0.0003, 0.0001",
51,772797,1.4404,"0.0141, 0.0001, 0.0000",
52,772796,1.4409,"0.0141, 0.0001, 0.0000",
53,8178944,1.4427,"0.0043, 0.0024, 0.0004",
