Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8172414,0.9967,0.0065,2990,✅
2,8172412,0.9963,0.0061,2989,
3,788794,0.9670,0.0081,2901,
4,777945,0.9123,0.0084,2737,
5,788695,0.8693,0.0069,2608,
6,777948,0.8150,0.0080,2445,
7,772764,0.8087,0.0073,2426,
8,772763,0.7870,0.0089,2361,
9,8158965,0.7183,0.0073,2155,
10,780283,0.6407,0.0084,1922,
11,786001,0.5310,0.0078,1593,
12,771736,0.4443,0.0070,1333,
13,765199,0.4117,0.0085,1235,
14,8100969,0.3433,0.0078,1030,
15,8105335,0.2583,0.0117,775,
16,778082,0.1410,0.0110,423,
17,8100975,0.1127,0.0110,338,
