Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,776840,1.0000,0.0040,3000,✅
2,781916,0.9063,0.0084,2719,
3,781923,0.9053,0.0096,2716,
4,788771,0.9020,0.0075,2706,
5,789366,0.8773,0.0100,2632,
6,781912,0.8760,0.0084,2628,
7,8126327,0.8560,0.0112,2568,
8,8148795,0.8510,0.0095,2553,
9,8126325,0.8483,0.0116,2545,
10,8093514,0.8383,0.0113,2515,
11,8166043,0.8287,0.0122,2486,
12,785887,0.8127,0.0089,2438,
13,794262,0.7923,0.0106,2377,
14,8139855,0.7657,0.0080,2297,
15,791705,0.7613,0.0078,2284,
16,8126238,0.7567,0.0115,2270,
17,8122655,0.7477,0.0088,2243,
18,8188922,0.7307,0.0100,2192,
19,8181152,0.7200,0.0110,2160,
20,8103578,0.7137,0.0120,2141,
21,781914,0.6603,0.0104,1981,
22,784111,0.6600,0.0108,1980,
23,781613,0.6523,0.0109,1957,
24,781917,0.6337,0.0097,1901,
25,8089434,0.6330,0.0109,1899,
26,793426,0.6093,0.0108,1828,
27,781915,0.6057,0.0113,1817,
28,8179627,0.5953,0.0113,1786,
29,794515,0.5943,0.0103,1783,
30,793796,0.5887,0.0106,1766,
31,8122643,0.5740,0.0104,1722,
32,8103576,0.5630,0.0107,1689,
33,778844,0.5553,0.0114,1666,
34,777553,0.5550,0.0110,1665,
35,8174397,0.5510,0.0081,1653,
36,777043,0.5477,0.0098,1643,
37,8178944,0.5453,0.0104,1636,
38,8088206,0.5433,0.0114,1630,
39,777991,0.5417,0.0115,1625,
40,779699,0.5393,0.0111,1618,
41,779861,0.5267,0.0114,1580,
42,777133,0.5090,0.0116,1527,
43,8117985,0.5023,0.0110,1507,
44,8139718,0.4963,0.0106,1489,
45,774135,0.4933,0.0105,1480,
46,781282,0.4870,0.0104,1461,
47,792358,0.4600,0.0129,1380,
48,765201,0.4503,0.0103,1351,
49,777239,0.4380,0.0114,1314,
50,777217,0.3967,0.0112,1190,
51,8171486,0.3890,0.0125,1167,
52,777240,0.3830,0.0113,1149,
53,8063089,0.3413,0.0096,1024,
54,8144696,0.3403,0.0122,1021,
55,778897,0.3057,0.0109,917,
