Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8089434,1.0000,0.0060,3000,✅
2,793426,0.8273,0.0103,2482,
3,777141,0.8093,0.0096,2428,
4,8103578,0.7467,0.0113,2240,
5,8139718,0.7453,0.0067,2236,
6,781917,0.7330,0.0104,2199,
7,765201,0.7153,0.0090,2146,
8,781912,0.7033,0.0103,2110,
9,8181152,0.7030,0.0093,2109,
10,8103576,0.6970,0.0097,2091,
11,8122655,0.6927,0.0104,2078,
12,788771,0.6907,0.0121,2072,
13,777551,0.6883,0.0101,2065,
14,781923,0.6860,0.0107,2058,
15,793796,0.6730,0.0104,2019,
16,8126327,0.6337,0.0116,1901,
17,8166043,0.5993,0.0115,1798,
18,791705,0.5917,0.0105,1775,
19,794515,0.5913,0.0114,1774,
20,8126238,0.5850,0.0112,1755,
21,8166038,0.5840,0.0104,1752,
22,8126325,0.5810,0.0108,1743,
23,785887,0.5663,0.0110,1699,
24,776840,0.5657,0.0108,1697,
25,8148795,0.5407,0.0110,1622,
26,8093514,0.5377,0.0122,1613,
27,781916,0.5330,0.0106,1599,
28,8174397,0.5123,0.0101,1537,
29,8139855,0.4890,0.0101,1467,
30,777043,0.4870,0.0122,1461,
31,779699,0.4713,0.0113,1414,
32,781915,0.4643,0.0123,1393,
33,774135,0.4467,0.0107,1340,
34,8178944,0.4210,0.0110,1263,
35,8088206,0.4003,0.0113,1201,
36,777240,0.3947,0.0120,1184,
37,8171486,0.3737,0.0105,1121,
38,781914,0.3540,0.0102,1062,
39,781613,0.3517,0.0100,1055,
40,792358,0.3330,0.0114,999,
41,784111,0.3240,0.0109,972,
42,777217,0.2987,0.0128,896,
