Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8148795,1.0000,0.0066,3000,✅
2,8126325,0.9890,0.0078,2967,
3,8126238,0.9877,0.0092,2963,
4,8139855,0.9537,0.0125,2861,
5,781912,0.9307,0.0102,2792,
6,781923,0.8853,0.0095,2656,
7,781915,0.8563,0.0105,2569,
8,8126327,0.8107,0.0093,2432,
9,8103578,0.7640,0.0102,2292,
10,793796,0.7260,0.0093,2178,
11,781916,0.6800,0.0110,2040,
12,777240,0.6787,0.0105,2036,
13,788771,0.6683,0.0112,2005,
14,791705,0.6567,0.0113,1970,
15,776840,0.6183,0.0115,1855,
16,781917,0.6140,0.0113,1842,
17,793426,0.5950,0.0110,1785,
18,8103576,0.5920,0.0113,1776,
19,8089434,0.5787,0.0108,1736,
20,785887,0.5723,0.0117,1717,
21,781613,0.5650,0.0092,1695,
22,8188922,0.5543,0.0131,1663,
23,777043,0.5363,0.0114,1609,
24,781914,0.5200,0.0127,1560,
25,8122655,0.4847,0.0117,1454,
26,8139718,0.4757,0.0096,1427,
27,777217,0.4650,0.0087,1395,
28,794262,0.4443,0.0126,1333,
29,8181152,0.3860,0.0078,1158,
30,794515,0.3823,0.0111,1147,
31,8093514,0.3743,0.0112,1123,
32,777239,0.3743,0.0112,1123,
33,774135,0.3527,0.0103,1058,
34,779699,0.3433,0.0083,1030,
35,8178944,0.3193,0.0068,958,
36,792358,0.3193,0.0124,958,
37,8174397,0.3177,0.0102,953,
38,8171486,0.2183,0.0123,655,
