Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8114863,0.9843,0.0107,2953,✅
2,8111167,0.7190,0.0110,2157,
3,8111165,0.6597,0.0115,1979,
4,780273,0.6367,0.0128,1910,
5,794516,0.6330,0.0110,1899,
6,777135,0.5950,0.0121,1785,
7,783595,0.4770,0.0108,1431,
8,774937,0.4517,0.0106,1355,
9,783617,0.4427,0.0115,1328,
10,793796,0.4390,0.0109,1317,
11,8111161,0.4340,0.0094,1302,
12,8166043,0.4237,0.0112,1271,
13,778504,0.4200,0.0118,1260,
14,794273,0.4140,0.0105,1242,
15,793832,0.4097,0.0115,1229,
16,8089434,0.4030,0.0100,1209,
17,788698,0.3720,0.0115,1116,
18,780706,0.3720,0.0107,1116,
19,8179499,0.3677,0.0112,1103,
20,8092284,0.3617,0.0113,1085,
21,775262,0.3523,0.0108,1057,
22,8166038,0.3467,0.0123,1040,
23,777141,0.3330,0.0120,999,
24,789366,0.3283,0.0107,985,
25,777553,0.3220,0.0123,966,
26,785887,0.2987,0.0121,896,
27,781917,0.2933,0.0105,880,
28,8126238,0.2920,0.0126,876,
29,765202,0.2773,0.0092,832,
30,8126325,0.2723,0.0114,817,
31,792161,0.2623,0.0119,787,
32,792803,0.2620,0.0121,786,
33,774935,0.2593,0.0124,778,
34,781916,0.2513,0.0123,754,
35,8126327,0.2490,0.0119,747,
36,777551,0.2487,0.0096,746,
37,781915,0.2220,0.0122,666,
38,794262,0.1630,0.0102,489,
