Rank,CAD,Score (lower is better),Eigenvalues,Status
1,788905,0.7080,"0.0392, 0.0013, 0.0001",
2,763638,0.8000,"0.0305, 0.0005, 0.0001",
3,8100966,0.8151,"0.0178, 0.0004, 0.0001",
4,778091,0.8423,"0.0393, 0.0006, 0.0001",
5,781282,0.8940,"0.0041, 0.0008, 0.0001",
6,778429,0.9634,"0.0315, 0.0002, 0.0001",
7,8101572,0.9859,"0.0249, 0.0003, 0.0000",⬅️
8,792783,1.0621,"0.0006, 0.0006, 0.0001",
9,8117985,1.1316,"0.0033, 0.0013, 0.0000",
10,778899,1.1443,"0.0026, 0.0003, 0.0001",
11,778897,1.1472,"0.0050, 0.0002, 0.0002",
12,779699,1.1572,"0.0034, 0.0014, 0.0002",
13,8098446,1.1654,"0.0014, 0.0004, 0.0001",
14,777043,1.2180,"0.0067, 0.0012, 0.0003",
15,778906,1.2580,"0.0016, 0.0006, 0.0003",
16,793405,1.2646,"0.0005, 0.0003, 0.0001",
17,793787,1.2681,"0.0174, 0.0003, 0.0000",
18,8095941,1.2986,"0.0013, 0.0002, 0.0001",
19,8063088,1.3128,"0.0073, 0.0004, 0.0000",
20,8063089,1.3156,"0.0038, 0.0005, 0.0000",
21,772725,1.3366,"0.0547, 0.0002, 0.0000",
22,772726,1.3415,"0.0549, 0.0002, 0.0000",
23,777253,1.3737,"0.0013, 0.0008, 0.0000",
24,8144696,1.3759,"0.0037, 0.0005, 0.0003",
25,777087,1.3837,"0.0012, 0.0010, 0.0000",
26,772797,1.3933,"0.0141, 0.0001, 0.0000",
27,772796,1.3940,"0.0141, 0.0001, 0.0000",
28,793791,1.4073,"0.0078, 0.0003, 0.0000",
29,792510,1.4087,"0.0024, 0.0005, 0.0000",
30,778920,1.4370,"0.0014, 0.0006, 0.0003",
31,8150394,1.4462,"0.0008, 0.0006, 0.0000",
32,793768,1.4518,"0.0007, 0.0003, 0.0000",
33,8181356,1.4668,"0.0140, 0.0000, 0.0000",
34,775510,1.4669,"0.0139, 0.0000, 0.0000",
35,772840,1.4675,"0.0089, 0.0001, 0.0000",
36,772841,1.4691,"0.0088, 0.0001, 0.0000",
37,767940,1.4751,"0.0005, 0.0005, 0.0000",
38,791713,1.4906,"0.0035, 0.0003, 0.0000",
39,794515,1.4935,"0.0042, 0.0010, 0.0003",
40,8088206,1.5035,"0.0085, 0.0021, 0.0003",
41,784049,1.5041,"0.0010, 0.0004, 0.0000",
42,8092190,1.5057,"0.0006, 0.0005, 0.0000",
43,779608,1.5088,"0.0005, 0.0005, 0.0000",
44,767340,1.5151,"0.0024, 0.0003, 0.0000",
45,793789,1.5168,"0.0020, 0.0003, 0.0000",
46,8091304,1.5252,"0.0407, 0.0022, 0.0000",
47,8139718,1.5261,"0.0033, 0.0023, 0.0002",
48,798512,1.5313,"0.0029, 0.0002, 0.0000",
49,8141343,1.5317,"0.0004, 0.0001, 0.0000",
50,8121694,1.5535,"0.0015, 0.0001, 0.0000",
51,8121692,1.5536,"0.0015, 0.0001, 0.0000",
52,776935,1.5654,"0.0015, 0.0003, 0.0000",
53,794601,1.5963,"0.0018, 0.0001, 0.0000",
54,8179627,1.5983,"0.0083, 0.0023, 0.0000",
55,8092171,1.6038,"0.0006, 0.0002, 0.0000",
56,763620,1.6120,"0.0024, 0.0001, 0.0000",
57,763621,1.6125,"0.0024, 0.0001, 0.0000",
58,794679,1.6240,"0.0024, 0.0001, 0.0000",
59,792795,1.6335,"0.0001, 0.0001, 0.0000",
60,793689,1.6437,"0.0004, 0.0001, 0.0000",
61,798351,1.6453,"0.0019, 0.0000, 0.0000",
62,777991,1.6489,"0.0041, 0.0020, 0.0000",
63,763660,1.6489,"0.0005, 0.0001, 0.0000",
64,794159,1.6717,"0.0004, 0.0000, 0.0000",
65,792350,1.6893,"0.0011, 0.0008, 0.0003",
66,776548,1.7160,"0.0744, 0.0001, 0.0001",
67,8093118,1.7635,"0.0006, 0.0004, 0.0003",
68,8171486,1.8432,"0.0017, 0.0016, 0.0004",
69,778844,1.8436,"0.0024, 0.0024, 0.0000",
70,784111,1.9317,"0.0086, 0.0025, 0.0003",
71,777133,1.9797,"0.0025, 0.0025, 0.0000",
72,775318,2.0692,"0.0011, 0.0005, 0.0004",
73,8103576,2.1040,"0.0046, 0.0029, 0.0002",
74,775316,2.1126,"0.0098, 0.0029, 0.0000",
75,793646,2.1133,"0.0138, 0.0031, 0.0001",
