Rank,CAD,Score (lower is better),Eigenvalues,Status
1,775316,0.2341,"0.0098, 0.0029, 0.0000",✅
2,8179627,0.4042,"0.0083, 0.0023, 0.0000",
3,793646,0.5234,"0.0138, 0.0031, 0.0001",
4,765202,0.5669,"0.0087, 0.0048, 0.0001",
5,765199,0.6802,"0.0129, 0.0048, 0.0001",
6,765201,0.6839,"0.0049, 0.0033, 0.0001",
7,779861,0.7581,"0.0053, 0.0044, 0.0001",
8,772840,0.8030,"0.0089, 0.0001, 0.0000",
9,772841,0.8114,"0.0088, 0.0001, 0.0000",
10,8122643,0.8625,"0.0047, 0.0045, 0.0001",
11,8174395,0.8899,"0.0148, 0.0042, 0.0000",
12,8063088,0.9070,"0.0073, 0.0004, 0.0000",
13,793791,0.9221,"0.0078, 0.0003, 0.0000",
14,777991,1.0016,"0.0041, 0.0020, 0.0000",
15,8117985,1.0312,"0.0033, 0.0013, 0.0000",
16,772797,1.0708,"0.0141, 0.0001, 0.0000",
17,772796,1.0709,"0.0141, 0.0001, 0.0000",
18,778844,1.0764,"0.0024, 0.0024, 0.0000",
19,777133,1.0785,"0.0025, 0.0025, 0.0000",
20,8088206,1.0802,"0.0085, 0.0021, 0.0003",
21,775510,1.0934,"0.0139, 0.0000, 0.0000",
22,784111,1.0973,"0.0086, 0.0025, 0.0003",
23,8181356,1.1008,"0.0140, 0.0000, 0.0000",
24,8139718,1.1646,"0.0033, 0.0023, 0.0002",
25,8103576,1.1731,"0.0046, 0.0029, 0.0002",
26,781282,1.2070,"0.0041, 0.0008, 0.0001",
27,8063089,1.2158,"0.0038, 0.0005, 0.0000",
28,8122655,1.2396,"0.0045, 0.0032, 0.0002",
29,8105335,1.2546,"0.0139, 0.0050, 0.0002",
30,8100966,1.2831,"0.0178, 0.0004, 0.0001",
31,791705,1.2982,"0.0046, 0.0029, 0.0003",
32,782185,1.3112,"0.0139, 0.0038, 0.0003",
33,778897,1.3159,"0.0050, 0.0002, 0.0002",
34,791713,1.3355,"0.0035, 0.0003, 0.0000",
35,792510,1.3985,"0.0024, 0.0005, 0.0000",
36,798512,1.4054,"0.0029, 0.0002, 0.0000",
37,793787,1.4116,"0.0174, 0.0003, 0.0000",
38,8095941,1.4232,"0.0013, 0.0002, 0.0001",
39,777043,1.4312,"0.0067, 0.0012, 0.0003",
40,767340,1.4431,"0.0024, 0.0003, 0.0000",
41,8098446,1.4549,"0.0014, 0.0004, 0.0001",
42,777087,1.4603,"0.0012, 0.0010, 0.0000",
43,793405,1.4617,"0.0005, 0.0003, 0.0001",
44,778899,1.4677,"0.0026, 0.0003, 0.0001",
45,777253,1.4731,"0.0013, 0.0008, 0.0000",
46,763620,1.4740,"0.0024, 0.0001, 0.0000",
47,763621,1.4750,"0.0024, 0.0001, 0.0000",
48,794679,1.4766,"0.0024, 0.0001, 0.0000",
49,8121694,1.4959,"0.0015, 0.0001, 0.0000",
50,8121692,1.4959,"0.0015, 0.0001, 0.0000",
51,793789,1.4965,"0.0020, 0.0003, 0.0000",
52,8100969,1.5153,"0.0191, 0.0055, 0.0001",
53,794601,1.5250,"0.0018, 0.0001, 0.0000",
54,793768,1.5301,"0.0007, 0.0003, 0.0000",
55,798351,1.5353,"0.0019, 0.0000, 0.0000",
56,776935,1.5636,"0.0015, 0.0003, 0.0000",
57,8150394,1.5638,"0.0008, 0.0006, 0.0000",
58,779699,1.5657,"0.0034, 0.0014, 0.0002",
59,792783,1.5779,"0.0006, 0.0006, 0.0001",
60,8141343,1.5819,"0.0004, 0.0001, 0.0000",
61,784049,1.5833,"0.0010, 0.0004, 0.0000",
62,767940,1.6053,"0.0005, 0.0005, 0.0000",
63,8092190,1.6176,"0.0006, 0.0005, 0.0000",
64,8100975,1.6227,"0.0197, 0.0055, 0.0001",
65,779608,1.6307,"0.0005, 0.0005, 0.0000",
66,8181152,1.6477,"0.0079, 0.0024, 0.0004",
67,8092171,1.6536,"0.0006, 0.0002, 0.0000",
68,763660,1.6586,"0.0005, 0.0001, 0.0000",
69,793689,1.6675,"0.0004, 0.0001, 0.0000",
70,777141,1.6718,"0.0102, 0.0036, 0.0005",
71,794159,1.6814,"0.0004, 0.0000, 0.0000",
72,792795,1.6943,"0.0001, 0.0001, 0.0000",
73,786001,1.7049,"0.0132, 0.0107, 0.0001",
74,781613,1.8431,"0.0043, 0.0023, 0.0004",
75,8144696,1.8483,"0.0037, 0.0005, 0.0003",
76,794515,1.8691,"0.0042, 0.0010, 0.0003",
77,778906,1.9286,"0.0016, 0.0006, 0.0003",
78,777551,1.9364,"0.0088, 0.0037, 0.0005",
79,8166038,1.9834,"0.0099, 0.0041, 0.0005",
80,8101572,1.9864,"0.0249, 0.0003, 0.0000",
81,8178944,1.9907,"0.0043, 0.0024, 0.0004",
82,8093514,2.0140,"0.0072, 0.0024, 0.0005",
83,778920,2.0963,"0.0014, 0.0006, 0.0003",
84,8171486,2.1494,"0.0017, 0.0016, 0.0004",
85,788771,2.2096,"0.0052, 0.0032, 0.0005",
86,8092284,2.2478,"0.0096, 0.0074, 0.0005",
87,792350,2.2889,"0.0011, 0.0008, 0.0003",
88,8103578,2.3644,"0.0055, 0.0028, 0.0006",
89,793426,2.3712,"0.0055, 0.0028, 0.0006",
90,8093118,2.3939,"0.0006, 0.0004, 0.0003",
91,774135,2.4273,"0.0066, 0.0007, 0.0005",
92,771736,2.4505,"0.0149, 0.0143, 0.0001",
93,763638,2.4582,"0.0305, 0.0005, 0.0001",
94,777217,2.4786,"0.0045, 0.0008, 0.0005",
95,781923,2.4900,"0.0044, 0.0026, 0.0006",
96,775318,2.5574,"0.0011, 0.0005, 0.0004",
97,781916,2.5601,"0.0062, 0.0030, 0.0006",
98,777239,2.6002,"0.0024, 0.0009, 0.0005",
99,778429,2.6038,"0.0315, 0.0002, 0.0001",
100,781917,2.7619,"0.0062, 0.0031, 0.0007",
101,778915,2.8138,"0.0014, 0.0009, 0.0005",
102,8188926,2.8402,"0.0011, 0.0008, 0.0005",
103,792803,2.8990,"0.0104, 0.0083, 0.0006",
104,781912,2.9200,"0.0044, 0.0029, 0.0007",
105,780706,2.9371,"0.0104, 0.0083, 0.0006",
106,777553,2.9524,"0.0059, 0.0059, 0.0006",
107,792358,3.0051,"0.0018, 0.0011, 0.0006",
108,8174397,3.0683,"0.0028, 0.0017, 0.0006",
109,777240,3.1106,"0.0032, 0.0024, 0.0007",
110,793793,3.1575,"0.0109, 0.0091, 0.0006",
111,781914,3.1818,"0.0022, 0.0013, 0.0006",
112,788905,3.1899,"0.0392, 0.0013, 0.0001",
113,777135,3.2127,"0.0092, 0.0084, 0.0007",
114,776840,3.2173,"0.0044, 0.0024, 0.0008",
115,778091,3.3520,"0.0393, 0.0006, 0.0001",
116,8091304,3.3686,"0.0407, 0.0022, 0.0000",
117,8089434,3.4042,"0.0077, 0.0021, 0.0009",
118,8148795,3.4293,"0.0033, 0.0028, 0.0008",
119,772764,3.4378,"0.0349, 0.0085, 0.0001",
120,772763,3.4521,"0.0350, 0.0085, 0.0001",
121,794273,3.4575,"0.0078, 0.0061, 0.0008",
122,788695,3.4922,"0.0284, 0.0116, 0.0000",
123,782438,3.5070,"0.0231, 0.0008, 0.0006",
124,8091936,3.5274,"0.0141, 0.0060, 0.0008",
125,8139855,3.6717,"0.0027, 0.0022, 0.0008",
126,8179499,3.6806,"0.0077, 0.0063, 0.0008",
127,781915,3.7487,"0.0050, 0.0028, 0.0009",
128,8093316,3.8132,"0.0399, 0.0068, 0.0000",
129,8126327,3.8472,"0.0054, 0.0041, 0.0009",
130,8126325,3.8976,"0.0038, 0.0038, 0.0009",
131,8126238,3.9214,"0.0038, 0.0038, 0.0009",
132,778448,3.9327,"0.0219, 0.0029, 0.0008",
133,8172412,4.1738,"0.0351, 0.0117, 0.0000",
134,8172414,4.1793,"0.0352, 0.0116, 0.0000",
135,8096342,4.5380,"0.0371, 0.0056, 0.0004",
136,793832,4.6771,"0.0133, 0.0039, 0.0012",
137,781899,4.6940,"0.0229, 0.0219, 0.0000",
138,793796,4.7131,"0.0062, 0.0036, 0.0012",
139,8094080,4.9571,"0.0170, 0.0109, 0.0009",
140,772725,4.9646,"0.0547, 0.0002, 0.0000",
141,772804,4.9792,"0.0477, 0.0090, 0.0000",
142,775310,4.9837,"0.0141, 0.0124, 0.0009",
143,772726,4.9861,"0.0549, 0.0002, 0.0000",
144,778082,5.0183,"0.0572, 0.0049, 0.0001",
145,772805,5.0676,"0.0473, 0.0097, 0.0000",
146,8188922,5.1278,"0.0024, 0.0014, 0.0012",
147,793548,5.1770,"0.0251, 0.0065, 0.0009",
148,8166043,5.2120,"0.0062, 0.0044, 0.0013",
149,778504,5.2443,"0.0123, 0.0091, 0.0011",
150,8181146,5.3386,"0.0423, 0.0143, 0.0000",
151,774596,5.3589,"0.0429, 0.0140, 0.0000",
152,785887,5.4153,"0.0059, 0.0030, 0.0014",
153,8111161,5.5615,"0.0073, 0.0055, 0.0014",
154,792440,5.5772,"0.0172, 0.0077, 0.0012",
155,785997,5.5971,"0.0273, 0.0225, 0.0002",
156,792441,5.6720,"0.0169, 0.0080, 0.0012",
157,783595,5.7136,"0.0137, 0.0064, 0.0014",
158,794262,5.9524,"0.0055, 0.0017, 0.0015",
159,788794,6.1100,"0.0598, 0.0097, 0.0001",
160,8158965,6.2051,"0.0668, 0.0047, 0.0002",
161,780283,6.3846,"0.0502, 0.0169, 0.0001",
162,8112097,6.3996,"0.0305, 0.0125, 0.0008",
163,777945,6.4660,"0.0632, 0.0099, 0.0001",
164,777948,6.5821,"0.0640, 0.0096, 0.0001",
165,8155627,6.6954,"0.0155, 0.0100, 0.0014",
166,779533,6.7102,"0.0180, 0.0150, 0.0011",
167,788923,6.7740,"0.0393, 0.0259, 0.0001",
168,788909,6.7901,"0.0433, 0.0222, 0.0000",
169,779530,6.8413,"0.0181, 0.0152, 0.0011",
170,776548,6.9522,"0.0744, 0.0001, 0.0001",
171,779434,7.1192,"0.0318, 0.0131, 0.0009",
172,776560,7.1721,"0.0326, 0.0317, 0.0001",
173,8139623,7.2250,"0.0175, 0.0058, 0.0017",
174,772742,7.2433,"0.0347, 0.0312, 0.0001",
175,780273,7.2931,"0.0086, 0.0058, 0.0019",
176,783617,7.3454,"0.0109, 0.0048, 0.0019",
177,8087967,7.3596,"0.0384, 0.0134, 0.0008",
178,781921,7.3708,"0.0190, 0.0038, 0.0018",
179,771731,7.6830,"0.0355, 0.0321, 0.0001",
180,789366,8.1100,"0.0045, 0.0022, 0.0021",
181,784907,8.1351,"0.0400, 0.0096, 0.0012",
182,8186079,8.2427,"0.0453, 0.0298, 0.0000",
183,774937,8.3427,"0.0119, 0.0071, 0.0021",
184,781926,8.5285,"0.0210, 0.0084, 0.0018",
