Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8111161,0.9953,0.0059,2986,
2,8179499,0.9507,0.0064,2852,
3,777551,0.9033,0.0063,2710,
4,777553,0.7910,0.0082,2373,
5,784111,0.7863,0.0075,2359,
6,777135,0.7753,0.0066,2326,
7,8166038,0.7477,0.0108,2243,
8,777141,0.7207,0.0087,2162,
9,8181152,0.7200,0.0087,2160,
10,8178944,0.7000,0.0080,2100,
11,781613,0.6917,0.0081,2075,
12,765201,0.6300,0.0072,1890,
13,8122643,0.6133,0.0106,1840,
14,791705,0.6067,0.0097,1820,
15,785887,0.6027,0.0062,1808,
16,793426,0.5807,0.0107,1742,
17,8103578,0.5623,0.0110,1687,
18,765202,0.5623,0.0116,1687,
19,8122655,0.5583,0.0074,1675,
20,793796,0.5273,0.0105,1582,
21,788771,0.5030,0.0117,1509,
22,794273,0.4943,0.0118,1483,
23,781912,0.4913,0.0111,1474,
24,8089434,0.4793,0.0118,1438,
25,8092284,0.4787,0.0107,1436,
26,781917,0.4663,0.0118,1399,
27,8166043,0.4620,0.0122,1386,
28,8088206,0.4597,0.0101,1379,
29,781923,0.4527,0.0111,1358,
30,8126327,0.4497,0.0115,1349,
31,781915,0.4380,0.0119,1314,
32,774135,0.4310,0.0085,1293,
33,781916,0.4227,0.0113,1268,
34,8126325,0.4053,0.0114,1216,
35,8174397,0.4037,0.0099,1211,
36,8126238,0.3860,0.0117,1158,
37,8093514,0.3680,0.0115,1104,
38,8148795,0.3637,0.0115,1091,
39,792803,0.3517,0.0110,1055,
40,8103576,0.3430,0.0106,1029,
41,8139855,0.3180,0.0114,954,
42,777240,0.3057,0.0113,917,
43,780706,0.2900,0.0117,870,
44,776840,0.2760,0.0119,828,
45,779861,0.2743,0.0111,823,
46,777043,0.2727,0.0108,818,
47,777217,0.2327,0.0125,698,
