Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,779815,0.9110,0.0091,2733,✅
2,772144,0.8320,0.0097,2496,
3,794008,0.7310,0.0126,2193,
4,785173,0.7207,0.0115,2162,
5,785169,0.7200,0.0100,2160,
6,8172406,0.7160,0.0116,2148,
7,785159,0.6880,0.0127,2064,
8,794870,0.6833,0.0116,2050,
9,794871,0.6307,0.0116,1892,
10,785150,0.5703,0.0123,1711,
11,780827,0.5630,0.0132,1689,
12,8141860,0.5620,0.0118,1686,
13,779434,0.5553,0.0112,1666,
14,8126425,0.5503,0.0106,1651,
15,793998,0.5430,0.0123,1629,
16,8125655,0.5360,0.0117,1608,
17,783596,0.5267,0.0121,1580,
18,8143504,0.5203,0.0100,1561,
19,8149518,0.5163,0.0105,1549,
20,798475,0.5017,0.0102,1505,
21,775262,0.5003,0.0086,1501,
22,8087967,0.4773,0.0113,1432,
23,798480,0.4760,0.0100,1428,
24,781926,0.4723,0.0104,1417,
25,8092901,0.4607,0.0117,1382,
26,788794,0.4567,0.0118,1370,
27,793548,0.4407,0.0113,1322,
28,788923,0.4400,0.0126,1320,
29,792440,0.4287,0.0108,1286,
30,779530,0.4283,0.0085,1285,
31,779533,0.4167,0.0114,1250,
32,774596,0.4060,0.0103,1218,
33,8092992,0.4047,0.0100,1214,
34,785997,0.4003,0.0097,1201,
35,772764,0.3987,0.0117,1196,
36,787914,0.3960,0.0105,1188,
37,783619,0.3733,0.0102,1120,
38,780283,0.3473,0.0091,1042,
39,775310,0.3457,0.0120,1037,
40,772804,0.3433,0.0083,1030,
41,771731,0.3407,0.0103,1022,
42,772742,0.3313,0.0118,994,
43,792441,0.3290,0.0101,987,
44,8181146,0.3287,0.0087,986,
45,781921,0.3267,0.0112,980,
46,772763,0.3243,0.0116,973,
47,772805,0.3023,0.0069,907,
48,772132,0.2857,0.0120,857,
49,8186079,0.2827,0.0123,848,
50,8094080,0.2800,0.0114,840,
51,8155627,0.2747,0.0117,824,
52,788695,0.2717,0.0103,815,
53,8112097,0.2637,0.0097,791,
54,788698,0.2630,0.0121,789,
55,771736,0.2613,0.0116,784,
56,792161,0.2463,0.0114,739,
57,784907,0.2460,0.0111,738,
58,8096342,0.2450,0.0105,735,
59,774935,0.2330,0.0115,699,
60,8139623,0.2327,0.0119,698,
61,788909,0.2300,0.0096,690,
62,8172412,0.2250,0.0122,675,
63,763638,0.1830,0.0096,549,
64,778429,0.1500,0.0117,450,
65,781899,0.1343,0.0113,403,
66,8093316,0.1337,0.0115,401,
67,788905,0.1227,0.0105,368,
68,778091,0.1127,0.0118,338,
69,8172414,0.0883,0.0122,265,
70,8091304,0.0853,0.0129,256,
