Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777239,1.0000,0.0052,3000,✅
2,8188922,1.0000,0.0049,3000,
3,792358,0.9777,0.0091,2933,
4,781914,0.9490,0.0103,2847,
5,777217,0.9450,0.0110,2835,
6,8174397,0.8693,0.0077,2608,
7,8171486,0.8303,0.0101,2491,
8,8139855,0.7927,0.0079,2378,
9,8188926,0.7427,0.0100,2228,
10,8098446,0.7387,0.0104,2216,
11,792350,0.7273,0.0121,2182,
12,778920,0.7190,0.0111,2157,
13,775318,0.7190,0.0106,2157,
14,8117985,0.7173,0.0095,2152,
15,781282,0.6590,0.0118,1977,
16,8144696,0.6490,0.0103,1947,
17,778906,0.6313,0.0105,1894,
18,778915,0.6177,0.0106,1853,
19,794515,0.5863,0.0106,1759,
20,778899,0.5777,0.0114,1733,
21,8063089,0.5740,0.0105,1722,
22,779699,0.5567,0.0116,1670,
23,793789,0.5137,0.0109,1541,
24,763621,0.5130,0.0103,1539,
25,777087,0.5013,0.0099,1504,
26,767340,0.4770,0.0125,1431,
27,798512,0.4493,0.0111,1348,
28,777253,0.4420,0.0098,1326,
29,792510,0.3903,0.0116,1171,
30,791713,0.3720,0.0123,1116,
31,794601,0.3460,0.0111,1038,
32,763620,0.2917,0.0117,875,
33,794679,0.0000,0.0000,0,
