Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785682,0.6170,0.0131,1851,
2,8111409,0.5830,0.0139,1749,
3,781071,0.5757,0.0120,1727,⬅️
4,777942,0.4647,0.0125,1394,
5,781070,0.4107,0.0114,1232,
6,8176966,0.4090,0.0124,1227,
7,8179609,0.3967,0.0117,1190,
8,770066,0.3823,0.0142,1147,
9,8179611,0.3710,0.0119,1113,
10,780254,0.3393,0.0124,1018,
11,772810,0.3353,0.0113,1006,
12,793998,0.3250,0.0103,975,
13,780299,0.3133,0.0112,940,
14,793999,0.3093,0.0108,928,
15,772801,0.2983,0.0122,895,
16,787761,0.2973,0.0134,892,
17,772769,0.2960,0.0128,888,
18,785184,0.2917,0.0130,875,
19,785185,0.2900,0.0134,870,
20,8176978,0.2880,0.0119,864,
21,788909,0.2847,0.0095,854,
22,785150,0.2780,0.0126,834,
23,772745,0.2777,0.0120,833,
24,772749,0.2753,0.0106,826,
25,788920,0.2743,0.0115,823,
26,8181146,0.2657,0.0114,797,
27,772733,0.2617,0.0113,785,
28,8179629,0.2527,0.0127,758,
29,792429,0.2510,0.0129,753,
30,793997,0.2433,0.0110,730,
31,783475,0.2423,0.0138,727,
32,772741,0.2347,0.0132,704,
33,8172410,0.2340,0.0121,702,
34,772742,0.2280,0.0119,684,
35,772734,0.2250,0.0121,675,
36,772805,0.2240,0.0096,672,
37,771615,0.2220,0.0126,666,
38,777945,0.2210,0.0120,663,
39,8179631,0.2193,0.0128,658,
40,783854,0.2100,0.0125,630,
41,785149,0.2090,0.0133,627,
42,780288,0.2083,0.0128,625,
43,788923,0.2060,0.0105,618,
44,794864,0.2057,0.0138,617,
45,785173,0.2023,0.0128,607,
46,780300,0.1993,0.0124,598,
47,772732,0.1963,0.0122,589,
48,793978,0.1950,0.0123,585,
49,793981,0.1900,0.0108,570,
50,772804,0.1897,0.0098,569,
51,777948,0.1857,0.0110,557,
52,771612,0.1817,0.0121,545,
53,794863,0.1797,0.0129,539,
54,793982,0.1760,0.0120,528,
55,787629,0.1743,0.0110,523,
56,776560,0.1630,0.0124,489,
57,8095212,0.1610,0.0129,483,
58,783619,0.1470,0.0112,441,
59,774596,0.1450,0.0102,435,
60,8186079,0.1443,0.0119,433,
61,8091602,0.1397,0.0113,419,
62,792937,0.1357,0.0112,407,
63,771742,0.1337,0.0132,401,
64,8158965,0.1257,0.0098,377,
65,778082,0.1257,0.0110,377,
66,794871,0.1250,0.0113,375,
67,775999,0.1243,0.0114,373,
68,780283,0.1243,0.0108,373,
69,771731,0.1210,0.0099,363,
70,772726,0.1203,0.0105,361,
71,772725,0.1177,0.0105,353,
72,776548,0.1173,0.0106,352,
73,8091607,0.1170,0.0127,351,
74,788916,0.1140,0.0114,342,
75,793975,0.1093,0.0123,328,
76,772809,0.1040,0.0126,312,
77,772144,0.1040,0.0128,312,
78,788794,0.1030,0.0102,309,
79,785159,0.1030,0.0128,309,
80,780827,0.0920,0.0113,276,
81,8092901,0.0513,0.0113,154,
