Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785159,0.9250,0.0122,2775,
2,785173,0.9003,0.0106,2701,⬅️
3,794008,0.7560,0.0111,2268,
4,772144,0.7333,0.0113,2200,
5,771612,0.7150,0.0116,2145,
6,771615,0.6997,0.0119,2099,
7,785169,0.6937,0.0099,2081,
8,8172406,0.6670,0.0128,2001,
9,794870,0.6017,0.0124,1805,
10,8088959,0.5923,0.0090,1777,
11,794871,0.5893,0.0114,1768,
12,781831,0.5870,0.0109,1761,
13,8092901,0.5707,0.0124,1712,
14,8092992,0.5360,0.0071,1608,
15,779815,0.4937,0.0135,1481,
16,772132,0.4853,0.0088,1456,
17,8141860,0.4823,0.0102,1447,
18,772805,0.4627,0.0065,1388,
19,787914,0.4507,0.0107,1352,
20,793999,0.4440,0.0121,1332,
21,781926,0.4310,0.0082,1293,
22,784907,0.4070,0.0093,1221,
23,779434,0.4070,0.0116,1221,
24,774596,0.4053,0.0089,1216,
25,793998,0.4033,0.0106,1210,
26,8087967,0.3983,0.0113,1195,
27,8126425,0.3747,0.0093,1124,
28,8125655,0.3363,0.0088,1009,
29,780827,0.3307,0.0106,992,
30,8143504,0.3277,0.0110,983,
31,783596,0.3240,0.0109,972,
32,8149518,0.3133,0.0106,940,
33,779533,0.2963,0.0118,889,
34,8158965,0.2957,0.0118,887,
35,8112097,0.2897,0.0105,869,
36,780299,0.2893,0.0100,868,
37,780300,0.2863,0.0102,859,
38,779530,0.2840,0.0104,852,
39,798475,0.2820,0.0136,846,
40,8096342,0.2803,0.0102,841,
41,8093316,0.2757,0.0118,827,
42,8091304,0.2650,0.0104,795,
43,772763,0.2643,0.0109,793,
44,783619,0.2597,0.0101,779,
45,788794,0.2100,0.0086,630,
46,772764,0.2057,0.0122,617,
47,798480,0.1977,0.0128,593,
48,775310,0.1953,0.0117,586,
49,772810,0.1803,0.0130,541,
50,8172412,0.1633,0.0124,490,
51,777945,0.1597,0.0123,479,
52,8181146,0.1577,0.0119,473,
53,777948,0.1287,0.0118,386,
54,778082,0.1277,0.0111,383,
55,8172414,0.1260,0.0122,378,
56,772725,0.1247,0.0092,374,
57,772804,0.1227,0.0123,368,
58,772726,0.1183,0.0111,355,
59,780283,0.1160,0.0120,348,
60,788909,0.1137,0.0133,341,
61,8094080,0.1000,0.0126,300,
62,788695,0.0850,0.0126,255,
