Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8149518,0.9970,0.0101,2991,
2,8126425,0.9943,0.0103,2983,⬅️
3,8125655,0.9943,0.0098,2983,
4,8143504,0.9937,0.0100,2981,
5,783596,0.9767,0.0097,2930,
6,794008,0.8443,0.0126,2533,
7,781926,0.6803,0.0132,2041,
8,794870,0.6293,0.0106,1888,
9,8172406,0.6183,0.0109,1855,
10,787913,0.5697,0.0135,1709,
11,779533,0.5580,0.0104,1674,
12,779815,0.5470,0.0110,1641,
13,8139623,0.5373,0.0090,1612,
14,785169,0.5327,0.0117,1598,
15,8111167,0.5157,0.0088,1547,
16,8094080,0.5117,0.0114,1535,
17,779530,0.5043,0.0108,1513,
18,8111165,0.4727,0.0105,1418,
19,8088959,0.4697,0.0081,1409,
20,775262,0.4613,0.0101,1384,
21,779434,0.4613,0.0115,1384,
22,768552,0.4290,0.0125,1287,
23,778504,0.4273,0.0095,1282,
24,775310,0.4243,0.0114,1273,
25,8092992,0.4203,0.0108,1261,
26,783617,0.4203,0.0100,1261,
27,8091936,0.4130,0.0107,1239,
28,8141860,0.3993,0.0106,1198,
29,792440,0.3950,0.0115,1185,
30,8112097,0.3933,0.0107,1180,
31,792441,0.3913,0.0095,1174,
32,788698,0.3837,0.0087,1151,
33,780273,0.3830,0.0103,1149,
34,774935,0.3510,0.0116,1053,
35,8155627,0.3500,0.0119,1050,
36,781921,0.3500,0.0119,1050,
37,787914,0.3460,0.0119,1038,
38,793793,0.3437,0.0108,1031,
39,783595,0.3430,0.0118,1029,
40,794516,0.3397,0.0106,1019,
41,8181354,0.3377,0.0125,1013,
42,774937,0.3377,0.0105,1013,
43,8100969,0.3333,0.0090,1000,
44,772132,0.3320,0.0121,996,
45,777135,0.3280,0.0090,984,
46,772763,0.3267,0.0108,980,
47,798480,0.3220,0.0119,966,
48,784907,0.3197,0.0123,959,
49,798475,0.3177,0.0125,953,
50,8100975,0.3030,0.0102,909,
51,8092901,0.2987,0.0119,896,
52,771736,0.2750,0.0103,825,
53,793832,0.2740,0.0114,822,
54,786001,0.2710,0.0094,813,
55,8172412,0.2707,0.0087,812,
56,8105335,0.2693,0.0099,808,
57,8174395,0.2613,0.0084,784,
58,788695,0.2580,0.0100,774,
59,792161,0.2520,0.0114,756,
60,772764,0.2377,0.0118,713,
61,792803,0.2350,0.0102,705,
62,793548,0.2343,0.0121,703,
63,793646,0.2147,0.0114,644,
64,782185,0.1997,0.0125,599,
65,778448,0.1757,0.0122,527,
66,780706,0.1667,0.0119,500,
67,8172414,0.1617,0.0120,485,
68,765199,0.1593,0.0106,478,
69,782438,0.1373,0.0106,412,
70,8092284,0.1373,0.0113,412,
71,793787,0.1303,0.0086,391,
72,8100966,0.1090,0.0106,327,
73,781899,0.0753,0.0118,226,
74,8101572,0.0667,0.0086,200,
