Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772742,0.9827,0.0093,2948,✅
2,776560,0.9490,0.0096,2847,
3,793978,0.9403,0.0110,2821,
4,793975,0.9397,0.0114,2819,
5,772801,0.9360,0.0102,2808,
6,788923,0.8577,0.0117,2573,
7,8186079,0.8560,0.0085,2568,
8,772809,0.8413,0.0100,2524,
9,774596,0.6820,0.0089,2046,
10,788920,0.6747,0.0121,2024,
11,8181146,0.6330,0.0088,1899,
12,785997,0.5810,0.0113,1743,
13,772805,0.5657,0.0086,1697,
14,772804,0.5507,0.0095,1652,
15,8172414,0.4973,0.0083,1492,
16,772763,0.4903,0.0091,1471,
17,788909,0.4877,0.0094,1463,
18,772764,0.4870,0.0107,1461,
19,8172412,0.4797,0.0084,1439,
20,780283,0.4613,0.0087,1384,
21,772810,0.4503,0.0130,1351,
22,781899,0.4020,0.0108,1206,
23,788695,0.3283,0.0125,985,
24,771731,0.3187,0.0114,956,
25,8096342,0.2633,0.0092,790,
26,788905,0.2630,0.0099,789,
27,8093316,0.2377,0.0122,713,
28,763638,0.1857,0.0092,557,
29,8100969,0.1470,0.0115,441,
30,778429,0.1353,0.0099,406,
31,8091304,0.1277,0.0118,383,
32,778091,0.1193,0.0118,358,
33,8100975,0.0950,0.0112,285,
