Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,791819,0.9463,0.0110,2839,✅
2,791817,0.7210,0.0116,2163,
3,780288,0.6687,0.0113,2006,
4,791816,0.6373,0.0119,1912,
5,788920,0.5850,0.0114,1755,
6,772745,0.5800,0.0109,1740,
7,772741,0.5590,0.0111,1677,
8,8179592,0.5453,0.0122,1636,
9,8179614,0.5383,0.0129,1615,
10,780300,0.5120,0.0102,1536,
11,772749,0.5103,0.0108,1531,
12,780299,0.4963,0.0102,1489,
13,780287,0.4733,0.0119,1420,
14,793998,0.4337,0.0119,1301,
15,8104626,0.3877,0.0125,1163,
16,792430,0.3697,0.0125,1109,
17,779545,0.2853,0.0124,856,
18,793997,0.2760,0.0112,828,
19,8179589,0.2380,0.0136,714,
20,781744,0.1377,0.0121,413,
21,780827,0.1267,0.0114,380,
22,787629,0.0880,0.0127,264,
