Rank,CAD,Score (lower is better),Eigenvalues,Status
1,783475,0.2129,"0.0785, 0.0510, 0.0159",
2,772732,0.3426,"0.0720, 0.0452, 0.0000",
3,781071,0.3471,"0.0626, 0.0433, 0.0164",
4,787761,0.3479,"0.0919, 0.0468, 0.0147",
5,772734,0.3489,"0.0717, 0.0457, 0.0000",
6,783854,0.3536,"0.0858, 0.0412, 0.0082",
7,772769,0.3537,"0.0816, 0.0423, 0.0001",
8,792937,0.3621,"0.0736, 0.0494, 0.0004",
9,785184,0.3778,"0.0524, 0.0478, 0.0305",⬅️
10,8179631,0.4105,"0.0667, 0.0424, 0.0037",
11,785185,0.4320,"0.0460, 0.0449, 0.0297",
12,8095212,0.4341,"0.0751, 0.0579, 0.0006",
13,772745,0.4388,"0.0762, 0.0315, 0.0001",
14,788916,0.4418,"0.0647, 0.0448, 0.0000",
15,792429,0.4461,"0.0912, 0.0452, 0.0001",
16,8179629,0.4514,"0.0645, 0.0423, 0.0023",
17,785682,0.4751,"0.0558, 0.0415, 0.0139",
18,777942,0.4918,"0.0642, 0.0500, 0.0002",
19,772749,0.5039,"0.0711, 0.0316, 0.0001",
20,772733,0.5088,"0.0719, 0.0604, 0.0000",
21,772741,0.5121,"0.0707, 0.0313, 0.0001",
22,8111409,0.5314,"0.0897, 0.0692, 0.0190",
23,781070,0.5343,"0.0622, 0.0271, 0.0160",
24,780254,0.5547,"0.0606, 0.0515, 0.0001",
25,793997,0.5565,"0.0611, 0.0377, 0.0011",
26,8179611,0.5663,"0.0582, 0.0498, 0.0003",
27,794864,0.5753,"0.0491, 0.0397, 0.0147",
28,794863,0.5765,"0.0491, 0.0397, 0.0146",
29,788920,0.5914,"0.0655, 0.0302, 0.0001",
30,8179609,0.5918,"0.0509, 0.0433, 0.0052",
31,787629,0.5948,"0.0854, 0.0236, 0.0020",
32,775999,0.6013,"0.0625, 0.0578, 0.0001",
33,793981,0.6024,"0.0679, 0.0644, 0.0002",
34,793982,0.6028,"0.0679, 0.0644, 0.0002",
35,8091602,0.6070,"0.0838, 0.0690, 0.0006",
36,8176966,0.6223,"0.0564, 0.0528, 0.0004",
37,793999,0.6261,"0.0650, 0.0254, 0.0030",
