Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785184,0.6753,0.0124,2026,✅
2,785185,0.6150,0.0125,1845,
3,780252,0.3713,0.0113,1114,
4,780295,0.3707,0.0098,1112,
5,772733,0.3660,0.0099,1098,
6,8179592,0.3567,0.0114,1070,
7,780296,0.3527,0.0111,1058,
8,8179589,0.3523,0.0114,1057,
9,772732,0.3507,0.0113,1052,
10,783475,0.3413,0.0131,1024,
11,8179614,0.3400,0.0104,1020,
12,772809,0.3353,0.0083,1006,
13,792429,0.3327,0.0105,998,
14,793997,0.3320,0.0108,996,
15,8176966,0.3260,0.0127,978,
16,8176978,0.3187,0.0133,956,
17,8179629,0.3133,0.0125,940,
18,8179609,0.3123,0.0119,937,
19,772769,0.3063,0.0120,919,
20,8179631,0.3030,0.0123,909,
21,8111409,0.3013,0.0121,904,
22,8091607,0.2980,0.0098,894,
23,772749,0.2977,0.0118,893,
24,785150,0.2930,0.0134,879,
25,8179611,0.2927,0.0125,878,
26,771612,0.2887,0.0124,866,
27,771615,0.2870,0.0117,861,
28,780299,0.2700,0.0101,810,
29,792430,0.2643,0.0119,793,
30,793975,0.2610,0.0124,783,
31,794863,0.2603,0.0112,781,
32,777942,0.2590,0.0109,777,
33,785682,0.2530,0.0138,759,
34,772801,0.2527,0.0117,758,
35,785149,0.2520,0.0130,756,
36,780254,0.2477,0.0115,743,
37,780300,0.2453,0.0088,736,
38,793999,0.2427,0.0119,728,
39,793998,0.2397,0.0101,719,
40,770066,0.2283,0.0130,685,
41,776572,0.2133,0.0107,640,
42,788794,0.2063,0.0087,619,
43,794864,0.2000,0.0124,600,
44,788926,0.1953,0.0117,586,
45,8104983,0.1857,0.0122,557,
46,783619,0.1830,0.0109,549,
47,8095212,0.1693,0.0113,508,
48,777948,0.1670,0.0092,501,
49,788923,0.1663,0.0123,499,
50,780288,0.1647,0.0135,494,
51,772745,0.1457,0.0129,437,
52,8158965,0.1413,0.0074,424,
53,781744,0.1253,0.0126,376,
54,783854,0.1250,0.0117,375,
55,782016,0.1233,0.0111,370,
56,8091602,0.1177,0.0120,353,
57,787761,0.1173,0.0138,352,
58,781071,0.1167,0.0135,350,
59,793982,0.1147,0.0117,344,
60,772741,0.1107,0.0126,332,
61,781070,0.1017,0.0130,305,
62,787629,0.0987,0.0124,296,
63,780287,0.0987,0.0114,296,
64,792937,0.0947,0.0119,284,
65,778082,0.0843,0.0123,253,
66,772734,0.0813,0.0129,244,
67,772742,0.0810,0.0121,243,
68,788909,0.0793,0.0117,238,
69,771731,0.0770,0.0114,231,
70,775999,0.0760,0.0116,228,
71,793978,0.0743,0.0129,223,
72,763640,0.0730,0.0116,219,
73,788920,0.0710,0.0119,213,
74,793981,0.0673,0.0115,202,
75,776560,0.0660,0.0124,198,
76,780283,0.0643,0.0117,193,
77,772810,0.0617,0.0119,185,
78,8186079,0.0557,0.0131,167,
79,788916,0.0547,0.0129,164,
80,776548,0.0463,0.0105,139,
81,777945,0.0377,0.0116,113,
