Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793981,0.9100,0.0100,2730,✅
2,793982,0.9010,0.0100,2703,
3,8176978,0.8750,0.0125,2625,
4,8176966,0.8353,0.0129,2506,
5,793975,0.7647,0.0118,2294,
6,8179611,0.7333,0.0122,2200,
7,770066,0.6607,0.0115,1982,
8,8091607,0.6520,0.0110,1956,
9,780252,0.6450,0.0134,1935,
10,780295,0.6363,0.0131,1909,
11,8179589,0.6333,0.0119,1900,
12,780288,0.6303,0.0130,1891,
13,777942,0.6190,0.0124,1857,
14,780296,0.6147,0.0133,1844,
15,772733,0.6023,0.0113,1807,
16,772769,0.5730,0.0120,1719,
17,772734,0.5647,0.0108,1694,
18,8179592,0.5543,0.0118,1663,
19,792429,0.5250,0.0122,1575,
20,8091602,0.4967,0.0115,1490,
21,772749,0.4967,0.0116,1490,
22,8095212,0.4757,0.0126,1427,
23,793978,0.4550,0.0131,1365,
24,8179614,0.4540,0.0116,1362,
25,772745,0.4360,0.0111,1308,
26,780254,0.4310,0.0135,1293,
27,779545,0.4303,0.0122,1291,
28,793997,0.4173,0.0112,1252,
29,772732,0.4103,0.0123,1231,
30,793998,0.3847,0.0122,1154,
31,788920,0.3653,0.0102,1096,
32,777948,0.3427,0.0113,1028,
33,780299,0.3393,0.0125,1018,
34,782016,0.3243,0.0107,973,
35,788794,0.3090,0.0114,927,
36,783619,0.2947,0.0114,884,
37,777945,0.2837,0.0105,851,
38,8158965,0.2773,0.0106,832,
39,780300,0.2620,0.0125,786,
40,775999,0.2610,0.0115,783,
41,787629,0.2603,0.0116,781,
42,772741,0.2580,0.0121,774,
43,772809,0.2493,0.0119,748,
44,772810,0.2460,0.0122,738,
45,8186079,0.2333,0.0124,700,
46,772801,0.2263,0.0109,679,
47,8179617,0.1907,0.0109,572,
48,763640,0.1890,0.0117,567,
49,780287,0.1703,0.0113,511,
50,792937,0.1583,0.0123,475,
51,776548,0.1447,0.0103,434,
52,780255,0.1407,0.0110,422,
53,776556,0.1397,0.0131,419,
54,788916,0.1173,0.0131,352,
