Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8091602,0.1442,"0.0838, 0.0690, 0.0006",
2,8095212,0.1579,"0.0751, 0.0579, 0.0006",
3,792937,0.3453,"0.0736, 0.0494, 0.0004",
4,772769,0.4037,"0.0816, 0.0423, 0.0001",
5,8091607,0.4217,"0.0985, 0.0569, 0.0001",
6,792429,0.4227,"0.0912, 0.0452, 0.0001",
7,793981,0.4408,"0.0679, 0.0644, 0.0002",⬅️
8,793982,0.4415,"0.0679, 0.0644, 0.0002",
9,772733,0.4469,"0.0719, 0.0604, 0.0000",
10,8176978,0.4787,"0.0570, 0.0553, 0.0004",
11,775999,0.5093,"0.0625, 0.0578, 0.0001",
12,8176966,0.5121,"0.0564, 0.0528, 0.0004",
13,777942,0.5210,"0.0642, 0.0500, 0.0002",
14,772734,0.5362,"0.0717, 0.0457, 0.0000",
15,772732,0.5372,"0.0720, 0.0452, 0.0000",
16,8179611,0.5520,"0.0582, 0.0498, 0.0003",
17,770066,0.5635,"0.1047, 0.0500, 0.0001",
18,772745,0.5857,"0.0762, 0.0315, 0.0001",
19,780254,0.5859,"0.0606, 0.0515, 0.0001",
20,780296,0.6078,"0.1113, 0.0560, 0.0000",
21,780295,0.6127,"0.1114, 0.0557, 0.0000",
22,780252,0.6173,"0.1124, 0.0622, 0.0001",
23,780288,0.6257,"0.1053, 0.0443, 0.0001",
24,793978,0.6269,"0.0543, 0.0535, 0.0001",
25,788916,0.6332,"0.0647, 0.0448, 0.0000",
26,793975,0.6373,"0.0539, 0.0529, 0.0001",
27,780300,0.6376,"0.0569, 0.0270, 0.0006",
28,780299,0.6410,"0.0566, 0.0268, 0.0006",
29,772749,0.6442,"0.0711, 0.0316, 0.0001",
30,772741,0.6511,"0.0707, 0.0313, 0.0001",
31,793997,0.6746,"0.0611, 0.0377, 0.0011",
32,793998,0.6873,"0.0590, 0.0226, 0.0007",
33,788920,0.7129,"0.0655, 0.0302, 0.0001",
34,776556,0.7253,"0.1165, 0.0669, 0.0000",
35,8179589,0.7356,"0.1238, 0.0499, 0.0002",
36,8179614,0.7597,"0.1126, 0.0380, 0.0001",
37,8179592,0.7909,"0.1199, 0.0432, 0.0001",
38,782016,0.7957,"0.0963, 0.0081, 0.0001",
39,763640,0.8460,"0.0957, 0.0014, 0.0001",
40,772801,0.8562,"0.0522, 0.0347, 0.0000",
41,772809,0.8562,"0.0537, 0.0326, 0.0000",
42,776548,0.8644,"0.0744, 0.0001, 0.0001",
43,772810,0.8706,"0.0545, 0.0306, 0.0000",
44,787629,0.8782,"0.0854, 0.0236, 0.0020",
45,780287,0.8899,"0.1048, 0.0122, 0.0001",
46,779545,0.8900,"0.1465, 0.0642, 0.0008",
47,8158965,0.8948,"0.0668, 0.0047, 0.0002",
48,777948,0.9045,"0.0640, 0.0096, 0.0001",
49,777945,0.9304,"0.0632, 0.0099, 0.0001",
50,780255,0.9311,"0.0989, 0.0003, 0.0000",
51,788794,0.9733,"0.0598, 0.0097, 0.0001",
52,783619,0.9824,"0.0584, 0.0055, 0.0011",
53,8179617,0.9878,"0.1107, 0.0025, 0.0002",
54,8186079,0.9914,"0.0453, 0.0298, 0.0000",
55,781744,1.0053,"0.1001, 0.0060, 0.0015",
56,780283,1.0128,"0.0502, 0.0169, 0.0001",
57,778082,1.0359,"0.0572, 0.0049, 0.0001",
58,771731,1.0364,"0.0355, 0.0321, 0.0001",
59,8087967,1.0433,"0.0384, 0.0134, 0.0008",
60,791817,1.0543,"0.1477, 0.0532, 0.0000",
61,788923,1.0708,"0.0393, 0.0259, 0.0001",
62,772742,1.0759,"0.0347, 0.0312, 0.0001",
63,788909,1.0818,"0.0433, 0.0222, 0.0000",
64,8179629,1.0904,"0.0645, 0.0423, 0.0023",
65,776560,1.0907,"0.0326, 0.0317, 0.0001",
66,785149,1.0936,"0.0453, 0.0385, 0.0017",
