Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8122655,1.0000,0.0044,3000,✅
2,8166038,0.9890,0.0083,2967,
3,777141,0.9557,0.0093,2867,
4,8122643,0.9163,0.0091,2749,
5,765201,0.9087,0.0070,2726,
6,779861,0.8823,0.0083,2647,
7,8103578,0.8723,0.0103,2617,
8,793426,0.8673,0.0093,2602,
9,781923,0.8507,0.0094,2552,
10,777551,0.8470,0.0075,2541,
11,781917,0.8177,0.0102,2453,
12,781912,0.8023,0.0099,2407,
13,8103576,0.7773,0.0092,2332,
14,788771,0.7747,0.0118,2324,
15,791705,0.7587,0.0084,2276,
16,781916,0.7577,0.0100,2273,
17,8181152,0.7373,0.0107,2212,
18,8093514,0.6943,0.0111,2083,
19,8139718,0.6930,0.0087,2079,
20,794515,0.6890,0.0101,2067,
21,8179627,0.6880,0.0093,2064,
22,784111,0.5837,0.0126,1751,
23,777043,0.5837,0.0111,1751,
24,8178944,0.5807,0.0115,1742,
25,779699,0.5590,0.0102,1677,
26,8088206,0.5483,0.0099,1645,
27,781613,0.5263,0.0112,1579,
28,774135,0.4750,0.0115,1425,
29,777217,0.3777,0.0119,1133,
30,8171486,0.3703,0.0115,1111,
31,8144696,0.3527,0.0114,1058,
32,777239,0.3493,0.0093,1048,
