Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8179589,0.2224,"0.1238, 0.0499, 0.0002",
2,780252,0.3419,"0.1124, 0.0622, 0.0001",
3,776556,0.3601,"0.1165, 0.0669, 0.0000",
4,8179592,0.4114,"0.1199, 0.0432, 0.0001",
5,780296,0.4475,"0.1113, 0.0560, 0.0000",
6,780295,0.4489,"0.1114, 0.0557, 0.0000",⬅️
7,8091607,0.4785,"0.0985, 0.0569, 0.0001",
8,770066,0.5028,"0.1047, 0.0500, 0.0001",
9,791817,0.5276,"0.1477, 0.0532, 0.0000",
10,793981,0.5320,"0.0679, 0.0644, 0.0002",
11,793982,0.5331,"0.0679, 0.0644, 0.0002",
12,8179614,0.5341,"0.1126, 0.0380, 0.0001",
13,780288,0.5593,"0.1053, 0.0443, 0.0001",
14,791816,0.5771,"0.1486, 0.0487, 0.0000",
15,792429,0.5974,"0.0912, 0.0452, 0.0001",
16,8176904,0.6535,"0.1829, 0.0816, 0.0003",
17,792937,0.6687,"0.0736, 0.0494, 0.0004",
18,772769,0.6915,"0.0816, 0.0423, 0.0001",
19,8179617,0.6970,"0.1107, 0.0025, 0.0002",
20,791819,0.7186,"0.1667, 0.0256, 0.0002",
21,777942,0.7206,"0.0642, 0.0500, 0.0002",
22,8179611,0.7229,"0.0582, 0.0498, 0.0003",
23,779545,0.7327,"0.1465, 0.0642, 0.0008",
24,772733,0.7359,"0.0719, 0.0604, 0.0000",
25,775999,0.7552,"0.0625, 0.0578, 0.0001",
26,8091602,0.7652,"0.0838, 0.0690, 0.0006",
27,8176978,0.7839,"0.0570, 0.0553, 0.0004",
28,8176966,0.7946,"0.0564, 0.0528, 0.0004",
29,780287,0.7983,"0.1048, 0.0122, 0.0001",
30,8095212,0.8148,"0.0751, 0.0579, 0.0006",
31,793978,0.8162,"0.0543, 0.0535, 0.0001",
32,780254,0.8200,"0.0606, 0.0515, 0.0001",
33,793975,0.8252,"0.0539, 0.0529, 0.0001",
34,782016,0.8309,"0.0963, 0.0081, 0.0001",
35,772734,0.8492,"0.0717, 0.0457, 0.0000",
36,772732,0.8518,"0.0720, 0.0452, 0.0000",
37,766859,0.8722,"0.2094, 0.0552, 0.0002",
38,772745,0.8785,"0.0762, 0.0315, 0.0001",
39,763640,0.8868,"0.0957, 0.0014, 0.0001",
40,772749,0.9164,"0.0711, 0.0316, 0.0001",
41,772741,0.9210,"0.0707, 0.0313, 0.0001",
