Rank,CAD,Score (lower is better),Eigenvalues,Status
1,781917,0.2343,"0.0062, 0.0031, 0.0007",
2,793796,0.2629,"0.0062, 0.0036, 0.0012",
3,781916,0.2756,"0.0062, 0.0030, 0.0006",
4,8126327,0.2832,"0.0054, 0.0041, 0.0009",⬅️
5,8166043,0.3318,"0.0062, 0.0044, 0.0013",
6,8093514,0.3395,"0.0072, 0.0024, 0.0005",
7,8089434,0.3770,"0.0077, 0.0021, 0.0009",
8,777551,0.3836,"0.0088, 0.0037, 0.0005",
9,794273,0.4094,"0.0078, 0.0061, 0.0008",
10,8103578,0.4137,"0.0055, 0.0028, 0.0006",
11,793426,0.4137,"0.0055, 0.0028, 0.0006",
12,8179499,0.4292,"0.0077, 0.0063, 0.0008",
13,788771,0.4338,"0.0052, 0.0032, 0.0005",
14,8111161,0.4391,"0.0073, 0.0055, 0.0014",
15,777553,0.4450,"0.0059, 0.0059, 0.0006",
16,8181152,0.4465,"0.0079, 0.0024, 0.0004",
17,785887,0.4623,"0.0059, 0.0030, 0.0014",
18,781915,0.4729,"0.0050, 0.0028, 0.0009",
19,8126325,0.5033,"0.0038, 0.0038, 0.0009",
20,8126238,0.5070,"0.0038, 0.0038, 0.0009",
21,779861,0.5144,"0.0053, 0.0044, 0.0001",
22,781912,0.5204,"0.0044, 0.0029, 0.0007",
23,8166038,0.5343,"0.0099, 0.0041, 0.0005",
24,777043,0.5360,"0.0067, 0.0012, 0.0003",
25,774135,0.5495,"0.0066, 0.0007, 0.0005",
26,776840,0.5681,"0.0044, 0.0024, 0.0008",
27,784111,0.5844,"0.0086, 0.0025, 0.0003",
28,765202,0.5949,"0.0087, 0.0048, 0.0001",
29,781923,0.5973,"0.0044, 0.0026, 0.0006",
30,765201,0.6047,"0.0049, 0.0033, 0.0001",
31,777141,0.6136,"0.0102, 0.0036, 0.0005",
32,8122643,0.6144,"0.0047, 0.0045, 0.0001",
33,8122655,0.6184,"0.0045, 0.0032, 0.0002",
34,8088206,0.6343,"0.0085, 0.0021, 0.0003",
35,8103576,0.6397,"0.0046, 0.0029, 0.0002",
36,791705,0.6400,"0.0046, 0.0029, 0.0003",
37,8179627,0.6564,"0.0083, 0.0023, 0.0000",
38,8148795,0.6687,"0.0033, 0.0028, 0.0008",
39,8178944,0.6943,"0.0043, 0.0024, 0.0004",
40,794262,0.6994,"0.0055, 0.0017, 0.0015",
41,781613,0.7171,"0.0043, 0.0023, 0.0004",
42,8063088,0.7447,"0.0073, 0.0004, 0.0000",
43,777240,0.7561,"0.0032, 0.0024, 0.0007",
44,775316,0.7981,"0.0098, 0.0029, 0.0000",
45,780273,0.8292,"0.0086, 0.0058, 0.0019",
46,793791,0.8356,"0.0078, 0.0003, 0.0000",
47,8139855,0.8412,"0.0027, 0.0022, 0.0008",
48,777217,0.8443,"0.0045, 0.0008, 0.0005",
49,777991,0.8984,"0.0041, 0.0020, 0.0000",
50,794515,0.9075,"0.0042, 0.0010, 0.0003",
51,8139718,0.9304,"0.0033, 0.0023, 0.0002",
52,8174397,0.9357,"0.0028, 0.0017, 0.0006",
53,8092284,0.9448,"0.0096, 0.0074, 0.0005",
54,778897,0.9496,"0.0050, 0.0002, 0.0002",
55,777135,0.9529,"0.0092, 0.0084, 0.0007",
56,789366,0.9673,"0.0045, 0.0022, 0.0021",
57,781282,1.0069,"0.0041, 0.0008, 0.0001",
58,779699,1.0081,"0.0034, 0.0014, 0.0002",
59,772841,1.0127,"0.0088, 0.0001, 0.0000",
60,772840,1.0246,"0.0089, 0.0001, 0.0000",
61,783617,1.0542,"0.0109, 0.0048, 0.0019",
62,793832,1.0571,"0.0133, 0.0039, 0.0012",
63,781914,1.0650,"0.0022, 0.0013, 0.0006",
64,8144696,1.0655,"0.0037, 0.0005, 0.0003",
65,777133,1.0677,"0.0025, 0.0025, 0.0000",
66,8111165,1.0832,"0.0090, 0.0059, 0.0025",
67,8111167,1.0838,"0.0090, 0.0059, 0.0025",
68,8117985,1.1002,"0.0033, 0.0013, 0.0000",
69,778844,1.1007,"0.0024, 0.0024, 0.0000",
70,8188922,1.1024,"0.0024, 0.0014, 0.0012",
71,780706,1.1292,"0.0104, 0.0083, 0.0006",
72,792803,1.1309,"0.0104, 0.0083, 0.0006",
73,8063089,1.1328,"0.0038, 0.0005, 0.0000",
74,777239,1.1434,"0.0024, 0.0009, 0.0005",
75,8171486,1.1809,"0.0017, 0.0016, 0.0004",
76,792358,1.1818,"0.0018, 0.0011, 0.0006",
77,782185,1.1874,"0.0139, 0.0038, 0.0003",
78,765199,1.1914,"0.0129, 0.0048, 0.0001",
79,791713,1.2157,"0.0035, 0.0003, 0.0000",
80,778915,1.2844,"0.0014, 0.0009, 0.0005",
81,778899,1.2885,"0.0026, 0.0003, 0.0001",
82,793793,1.3017,"0.0109, 0.0091, 0.0006",
83,798512,1.3080,"0.0029, 0.0002, 0.0000",
84,8091936,1.3173,"0.0141, 0.0060, 0.0008",
85,793646,1.3269,"0.0138, 0.0031, 0.0001",
86,8188926,1.3270,"0.0011, 0.0008, 0.0005",
87,8105335,1.3388,"0.0139, 0.0050, 0.0002",
88,792510,1.3394,"0.0024, 0.0005, 0.0000",
89,778906,1.3691,"0.0016, 0.0006, 0.0003",
90,792350,1.3698,"0.0011, 0.0008, 0.0003",
91,767340,1.3736,"0.0024, 0.0003, 0.0000",
92,778920,1.3927,"0.0014, 0.0006, 0.0003",
93,794679,1.3939,"0.0024, 0.0001, 0.0000",
94,763620,1.3941,"0.0024, 0.0001, 0.0000",
95,763621,1.3955,"0.0024, 0.0001, 0.0000",
