Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772733,0.9857,0.0100,2957,
2,780252,0.9853,0.0105,2956,
3,770066,0.9810,0.0104,2943,
4,772734,0.9800,0.0091,2940,⬅️
5,772732,0.9760,0.0102,2928,
6,780288,0.9760,0.0102,2928,
7,8179589,0.9730,0.0108,2919,
8,792429,0.9630,0.0103,2889,
9,788916,0.9493,0.0093,2848,
10,8179592,0.9267,0.0101,2780,
11,8179614,0.9020,0.0102,2706,
12,8179611,0.8867,0.0107,2660,
13,780254,0.8867,0.0105,2660,
14,772769,0.8723,0.0102,2617,
15,772745,0.8593,0.0097,2578,
16,772741,0.8510,0.0098,2553,
17,793975,0.8447,0.0114,2534,
18,793978,0.8443,0.0105,2533,
19,772749,0.8330,0.0093,2499,
20,8091607,0.8123,0.0099,2437,
21,777942,0.8050,0.0104,2415,
22,772801,0.7850,0.0101,2355,
23,772809,0.7630,0.0089,2289,
24,8176978,0.6867,0.0117,2060,
25,8176966,0.6793,0.0128,2038,
26,788920,0.6783,0.0094,2035,
27,788923,0.6430,0.0087,1929,
28,772742,0.5877,0.0089,1763,
29,776560,0.5767,0.0104,1730,
30,777948,0.4883,0.0087,1465,
31,8158965,0.3913,0.0078,1174,
32,780283,0.3100,0.0103,930,
33,793981,0.2937,0.0120,881,
34,793982,0.1683,0.0127,505,
35,792937,0.1657,0.0119,497,
36,775999,0.1023,0.0118,307,
37,771731,0.0917,0.0105,275,
38,785997,0.0590,0.0123,177,
