Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8176978,0.9047,0.0116,2714,✅
2,8176966,0.8663,0.0110,2599,
3,793975,0.8227,0.0124,2468,
4,8179611,0.8097,0.0107,2429,
5,793978,0.7960,0.0111,2388,
6,780254,0.7747,0.0117,2324,
7,777942,0.7713,0.0119,2314,
8,792429,0.7630,0.0101,2289,
9,770066,0.7543,0.0113,2263,
10,8179589,0.7517,0.0105,2255,
11,772769,0.7220,0.0109,2166,
12,772734,0.7217,0.0116,2165,
13,772732,0.7120,0.0104,2136,
14,788916,0.6827,0.0110,2048,
15,772801,0.6757,0.0107,2027,
16,772749,0.6617,0.0101,1985,
17,772745,0.6503,0.0117,1951,
18,772741,0.6377,0.0092,1913,
19,8091607,0.6160,0.0102,1848,
20,772809,0.6157,0.0099,1847,
21,788920,0.5880,0.0092,1764,
22,780299,0.5437,0.0108,1631,
23,793982,0.5400,0.0121,1620,
24,780300,0.5283,0.0093,1585,
25,793998,0.5280,0.0118,1584,
26,793981,0.5007,0.0108,1502,
27,776560,0.4900,0.0093,1470,
28,8091602,0.4167,0.0115,1250,
29,785997,0.3710,0.0101,1113,
30,8095212,0.3517,0.0125,1055,
31,792937,0.3060,0.0092,918,
32,771731,0.2463,0.0105,739,
33,775999,0.2377,0.0122,713,
34,8096342,0.1783,0.0096,535,
