Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8179609,0.7610,0.0101,2283,
2,792430,0.6613,0.0106,1984,
3,794863,0.6010,0.0106,1803,
4,794864,0.5977,0.0108,1793,
5,8172410,0.5740,0.0088,1722,
6,8179629,0.5710,0.0112,1713,
7,8179631,0.5483,0.0113,1645,
8,772769,0.4827,0.0113,1448,
9,793997,0.4470,0.0098,1341,
10,785682,0.4427,0.0125,1328,
11,793999,0.4037,0.0122,1211,
12,771615,0.3967,0.0129,1190,
13,776572,0.3953,0.0106,1186,
14,783854,0.3867,0.0118,1160,
15,772144,0.3653,0.0094,1096,
16,771612,0.3470,0.0125,1041,
17,785169,0.3213,0.0106,964,
18,780300,0.3137,0.0112,941,
19,780299,0.2950,0.0087,885,
20,781831,0.2660,0.0121,798,
21,785150,0.2577,0.0133,773,
22,794008,0.2463,0.0107,739,
23,788786,0.2300,0.0119,690,
24,785159,0.2227,0.0143,668,
25,8104983,0.2157,0.0134,647,
26,787913,0.1807,0.0121,542,
27,785173,0.1793,0.0120,538,
28,787629,0.1740,0.0125,522,
29,8092901,0.1700,0.0121,510,
30,784856,0.1423,0.0124,427,
31,785149,0.1403,0.0140,421,
32,792937,0.1393,0.0115,418,
33,787761,0.1347,0.0135,404,
34,777155,0.1223,0.0130,367,
