Rank,CAD,Score (lower is better),Eigenvalues,Status
1,787629,0.2250,"0.0854, 0.0236, 0.0020",
2,792430,0.2519,"0.1023, 0.0232, 0.0025",⬅️
3,793999,0.4116,"0.0650, 0.0254, 0.0030",
4,8104983,0.4671,"0.1076, 0.0191, 0.0054",
5,793998,0.5901,"0.0590, 0.0226, 0.0007",
6,776572,0.5917,"0.1024, 0.0150, 0.0065",
7,781744,0.6416,"0.1001, 0.0060, 0.0015",
8,782016,0.6559,"0.0963, 0.0081, 0.0001",
9,772745,0.6573,"0.0762, 0.0315, 0.0001",
10,780287,0.6625,"0.1048, 0.0122, 0.0001",
11,772741,0.7132,"0.0707, 0.0313, 0.0001",
12,772749,0.7141,"0.0711, 0.0316, 0.0001",
13,780279,0.7146,"0.1240, 0.0090, 0.0033",
14,780299,0.7209,"0.0566, 0.0268, 0.0006",
15,780300,0.7217,"0.0569, 0.0270, 0.0006",
16,788920,0.7430,"0.0655, 0.0302, 0.0001",
17,8179631,0.8017,"0.0667, 0.0424, 0.0037",
18,763640,0.8020,"0.0957, 0.0014, 0.0001",
19,780827,0.8089,"0.0371, 0.0232, 0.0012",
20,788909,0.8144,"0.0433, 0.0222, 0.0000",
21,792429,0.8146,"0.0912, 0.0452, 0.0001",
22,772769,0.8383,"0.0816, 0.0423, 0.0001",
23,780283,0.8403,"0.0502, 0.0169, 0.0001",
24,777948,0.8536,"0.0640, 0.0096, 0.0001",
25,8179629,0.8544,"0.0645, 0.0423, 0.0023",
26,777945,0.8584,"0.0632, 0.0099, 0.0001",
27,794008,0.8592,"0.0334, 0.0161, 0.0039",
28,780255,0.8699,"0.0989, 0.0003, 0.0000",
29,794870,0.8702,"0.0363, 0.0143, 0.0024",
30,8172406,0.8771,"0.0359, 0.0144, 0.0024",
31,772810,0.8790,"0.0545, 0.0306, 0.0000",
32,793997,0.8829,"0.0611, 0.0377, 0.0011",
33,8179614,0.8927,"0.1126, 0.0380, 0.0001",
34,794871,0.8965,"0.0404, 0.0123, 0.0021",
35,788794,0.9004,"0.0598, 0.0097, 0.0001",
36,783854,0.9205,"0.0858, 0.0412, 0.0082",
37,783619,0.9300,"0.0584, 0.0055, 0.0011",
38,8158965,0.9302,"0.0668, 0.0047, 0.0002",
39,772809,0.9325,"0.0537, 0.0326, 0.0000",
40,788923,0.9370,"0.0393, 0.0259, 0.0001",
41,8179617,0.9370,"0.1107, 0.0025, 0.0002",
42,785150,0.9371,"0.0403, 0.0357, 0.0027",
43,776548,0.9540,"0.0744, 0.0001, 0.0001",
44,780288,0.9556,"0.1053, 0.0443, 0.0001",
45,8186079,0.9632,"0.0453, 0.0298, 0.0000",
46,785169,0.9652,"0.0352, 0.0121, 0.0044",
47,787913,0.9721,"0.0256, 0.0238, 0.0054",
48,785997,0.9800,"0.0273, 0.0225, 0.0002",
49,787914,0.9820,"0.0383, 0.0085, 0.0024",
50,8087967,0.9936,"0.0384, 0.0134, 0.0008",
51,774596,0.9939,"0.0429, 0.0140, 0.0000",
52,8181146,0.9953,"0.0423, 0.0143, 0.0000",
53,772132,0.9961,"0.0203, 0.0141, 0.0032",
54,772801,0.9963,"0.0522, 0.0347, 0.0000",
55,8092992,0.9993,"0.0210, 0.0150, 0.0036",
56,779815,1.0084,"0.0289, 0.0118, 0.0024",
57,772732,1.0177,"0.0720, 0.0452, 0.0000",
58,785149,1.0310,"0.0453, 0.0385, 0.0017",
59,772734,1.0322,"0.0717, 0.0457, 0.0000",
60,781899,1.0343,"0.0229, 0.0219, 0.0000",
61,8141860,1.0362,"0.0324, 0.0088, 0.0025",
62,784907,1.0365,"0.0400, 0.0096, 0.0012",
63,778082,1.0375,"0.0572, 0.0049, 0.0001",
64,772805,1.0427,"0.0473, 0.0097, 0.0000",
65,772804,1.0555,"0.0477, 0.0090, 0.0000",
66,779434,1.0635,"0.0318, 0.0131, 0.0009",
67,792937,1.0681,"0.0736, 0.0494, 0.0004",
68,772144,1.0748,"0.0367, 0.0154, 0.0069",
69,781831,1.0757,"0.0265, 0.0221, 0.0074",
70,770066,1.0775,"0.1047, 0.0500, 0.0001",
71,8172410,1.0863,"0.0306, 0.0274, 0.0065",
72,8179592,1.0884,"0.1199, 0.0432, 0.0001",
73,788916,1.0906,"0.0647, 0.0448, 0.0000",
74,785173,1.0931,"0.0373, 0.0145, 0.0070",
75,8112097,1.1015,"0.0305, 0.0125, 0.0008",
76,772742,1.1076,"0.0347, 0.0312, 0.0001",
77,771731,1.1152,"0.0355, 0.0321, 0.0001",
78,8179609,1.1231,"0.0509, 0.0433, 0.0052",
79,783596,1.1324,"0.0201, 0.0090, 0.0034",
80,8172414,1.1330,"0.0352, 0.0116, 0.0000",
81,8172412,1.1335,"0.0351, 0.0117, 0.0000",
82,8149518,1.1347,"0.0200, 0.0089, 0.0034",
83,8126425,1.1348,"0.0198, 0.0089, 0.0034",
84,8125655,1.1349,"0.0199, 0.0089, 0.0034",
85,8143504,1.1351,"0.0200, 0.0089, 0.0034",
86,771615,1.1352,"0.0419, 0.0227, 0.0101",
87,771612,1.1374,"0.0418, 0.0229, 0.0101",
88,776560,1.1405,"0.0326, 0.0317, 0.0001",
89,779530,1.1521,"0.0181, 0.0152, 0.0011",
90,779533,1.1593,"0.0180, 0.0150, 0.0011",
91,8091607,1.1633,"0.0985, 0.0569, 0.0001",
92,772726,1.1724,"0.0549, 0.0002, 0.0000",
93,772725,1.1748,"0.0547, 0.0002, 0.0000",
94,778632,1.1891,"0.1374, 0.0463, 0.0042",
95,8093316,1.1898,"0.0399, 0.0068, 0.0000",
96,788698,1.1944,"0.0115, 0.0106, 0.0029",
97,791819,1.1956,"0.1667, 0.0256, 0.0002",
98,777942,1.2008,"0.0642, 0.0500, 0.0002",
99,772763,1.2010,"0.0350, 0.0085, 0.0001",
100,798480,1.2018,"0.0265, 0.0061, 0.0020",
101,772764,1.2023,"0.0349, 0.0085, 0.0001",
102,798475,1.2048,"0.0261, 0.0061, 0.0020",
103,788695,1.2095,"0.0284, 0.0116, 0.0000",
104,8092901,1.2133,"0.0385, 0.0075, 0.0066",
105,8096342,1.2138,"0.0371, 0.0056, 0.0004",
106,775262,1.2150,"0.0112, 0.0100, 0.0028",
107,781926,1.2209,"0.0210, 0.0084, 0.0018",
108,785159,1.2239,"0.0351, 0.0181, 0.0094",
109,792161,1.2239,"0.0110, 0.0105, 0.0026",
110,8095212,1.2259,"0.0751, 0.0579, 0.0006",
111,777155,1.2392,"0.0261, 0.0211, 0.0092",
112,774935,1.2512,"0.0138, 0.0073, 0.0028",
113,8179611,1.2538,"0.0582, 0.0498, 0.0003",
114,8179589,1.2754,"0.1238, 0.0499, 0.0002",
115,8155627,1.2772,"0.0155, 0.0100, 0.0014",
116,780254,1.2802,"0.0606, 0.0515, 0.0001",
117,775310,1.2811,"0.0141, 0.0124, 0.0009",
118,8094080,1.2841,"0.0170, 0.0109, 0.0009",
119,780295,1.2847,"0.1114, 0.0557, 0.0000",
120,8091304,1.2873,"0.0407, 0.0022, 0.0000",
121,780296,1.2903,"0.1113, 0.0560, 0.0000",
122,793548,1.2916,"0.0251, 0.0065, 0.0009",
123,771736,1.2930,"0.0149, 0.0143, 0.0001",
124,788786,1.2954,"0.0235, 0.0233, 0.0094",
125,788905,1.3211,"0.0392, 0.0013, 0.0001",
126,792441,1.3249,"0.0169, 0.0080, 0.0012",
127,792440,1.3297,"0.0172, 0.0077, 0.0012",
128,8139623,1.3303,"0.0175, 0.0058, 0.0017",
129,774937,1.3308,"0.0119, 0.0071, 0.0021",
130,778091,1.3355,"0.0393, 0.0006, 0.0001",
131,8176966,1.3364,"0.0564, 0.0528, 0.0004",
132,781921,1.3522,"0.0190, 0.0038, 0.0018",
133,778504,1.3555,"0.0123, 0.0091, 0.0011",
134,8111167,1.3602,"0.0090, 0.0059, 0.0025",
135,8111165,1.3602,"0.0090, 0.0059, 0.0025",
136,772733,1.3651,"0.0719, 0.0604, 0.0000",
137,8091602,1.3810,"0.0838, 0.0690, 0.0006",
138,8088959,1.3825,"0.0148, 0.0139, 0.0073",
139,8176978,1.3838,"0.0570, 0.0553, 0.0004",
140,793975,1.3851,"0.0539, 0.0529, 0.0001",
141,783595,1.3851,"0.0137, 0.0064, 0.0014",
142,786001,1.3910,"0.0132, 0.0107, 0.0001",
143,793978,1.3947,"0.0543, 0.0535, 0.0001",
144,784856,1.3970,"0.0235, 0.0222, 0.0110",
145,775999,1.4046,"0.0625, 0.0578, 0.0001",
146,783617,1.4056,"0.0109, 0.0048, 0.0019",
147,793793,1.4111,"0.0109, 0.0091, 0.0006",
148,780273,1.4136,"0.0086, 0.0058, 0.0019",
149,778448,1.4155,"0.0219, 0.0029, 0.0008",
150,778429,1.4285,"0.0315, 0.0002, 0.0001",
151,8100975,1.4335,"0.0197, 0.0055, 0.0001",
152,8091936,1.4344,"0.0141, 0.0060, 0.0008",
153,763638,1.4349,"0.0305, 0.0005, 0.0001",
154,780706,1.4354,"0.0104, 0.0083, 0.0006",
155,792803,1.4366,"0.0104, 0.0083, 0.0006",
156,780252,1.4402,"0.1124, 0.0622, 0.0001",
157,8100969,1.4419,"0.0191, 0.0055, 0.0001",
158,777135,1.4422,"0.0092, 0.0084, 0.0007",
159,793832,1.4583,"0.0133, 0.0039, 0.0012",
160,782438,1.4693,"0.0231, 0.0008, 0.0006",
161,781070,1.4711,"0.0622, 0.0271, 0.0160",
162,8111161,1.4740,"0.0073, 0.0055, 0.0014",
163,794516,1.4746,"0.0076, 0.0061, 0.0052",
164,8092284,1.4769,"0.0096, 0.0074, 0.0005",
165,793981,1.4827,"0.0679, 0.0644, 0.0002",
166,793982,1.4833,"0.0679, 0.0644, 0.0002",
167,8114863,1.4840,"0.0056, 0.0046, 0.0046",
168,8179499,1.4938,"0.0077, 0.0063, 0.0008",
169,794273,1.5000,"0.0078, 0.0061, 0.0008",
170,8101572,1.5009,"0.0249, 0.0003, 0.0000",
171,8105335,1.5031,"0.0139, 0.0050, 0.0002",
172,8166043,1.5159,"0.0062, 0.0044, 0.0013",
173,788926,1.5169,"0.1054, 0.0748, 0.0046",
174,787761,1.5223,"0.0919, 0.0468, 0.0147",
175,782185,1.5243,"0.0139, 0.0038, 0.0003",
176,789366,1.5245,"0.0045, 0.0022, 0.0021",
177,8174395,1.5281,"0.0148, 0.0042, 0.0000",
178,765199,1.5294,"0.0129, 0.0048, 0.0001",
179,791816,1.5364,"0.1486, 0.0487, 0.0000",
180,777553,1.5397,"0.0059, 0.0059, 0.0006",
181,793796,1.5412,"0.0062, 0.0036, 0.0012",
182,8166038,1.5427,"0.0099, 0.0041, 0.0005",
183,785887,1.5436,"0.0059, 0.0030, 0.0014",
184,768552,1.5461,"0.0149, 0.0087, 0.0079",
185,777141,1.5556,"0.0102, 0.0036, 0.0005",
186,793646,1.5558,"0.0138, 0.0031, 0.0001",
187,8126327,1.5614,"0.0054, 0.0041, 0.0009",
188,777551,1.5646,"0.0088, 0.0037, 0.0005",
189,794262,1.5695,"0.0055, 0.0017, 0.0015",
190,765202,1.5741,"0.0087, 0.0048, 0.0001",
191,8100966,1.5742,"0.0178, 0.0004, 0.0001",
192,8181354,1.5804,"0.0146, 0.0085, 0.0083",
193,8089434,1.5841,"0.0077, 0.0021, 0.0009",
194,793787,1.5868,"0.0174, 0.0003, 0.0000",
195,8126238,1.5872,"0.0038, 0.0038, 0.0009",
196,8126325,1.5876,"0.0038, 0.0038, 0.0009",
197,781917,1.5932,"0.0062, 0.0031, 0.0007",
198,776556,1.5947,"0.1165, 0.0669, 0.0000",
199,781915,1.5963,"0.0050, 0.0028, 0.0009",
200,781916,1.6005,"0.0062, 0.0030, 0.0006",
201,784111,1.6112,"0.0086, 0.0025, 0.0003",
202,8181152,1.6122,"0.0079, 0.0024, 0.0004",
203,775316,1.6122,"0.0098, 0.0029, 0.0000",
204,8093514,1.6142,"0.0072, 0.0024, 0.0005",
205,788771,1.6168,"0.0052, 0.0032, 0.0005",
206,793426,1.6175,"0.0055, 0.0028, 0.0006",
207,781912,1.6176,"0.0044, 0.0029, 0.0007",
208,8103578,1.6177,"0.0055, 0.0028, 0.0006",
209,779861,1.6231,"0.0053, 0.0044, 0.0001",
210,8148795,1.6235,"0.0033, 0.0028, 0.0008",
211,776840,1.6242,"0.0044, 0.0024, 0.0008",
212,8088206,1.6254,"0.0085, 0.0021, 0.0003",
213,8122643,1.6270,"0.0047, 0.0045, 0.0001",
214,791817,1.6272,"0.1477, 0.0532, 0.0000",
215,772797,1.6288,"0.0141, 0.0001, 0.0000",
216,772796,1.6289,"0.0141, 0.0001, 0.0000",
217,8181356,1.6320,"0.0140, 0.0000, 0.0000",
218,775510,1.6328,"0.0139, 0.0000, 0.0000",
219,781923,1.6342,"0.0044, 0.0026, 0.0006",
220,8188922,1.6380,"0.0024, 0.0014, 0.0012",
221,8179627,1.6404,"0.0083, 0.0023, 0.0000",
222,777240,1.6420,"0.0032, 0.0024, 0.0007",
223,8139855,1.6432,"0.0027, 0.0022, 0.0008",
224,8122655,1.6464,"0.0045, 0.0032, 0.0002",
225,791705,1.6505,"0.0046, 0.0029, 0.0003",
226,8103576,1.6519,"0.0046, 0.0029, 0.0002",
227,765201,1.6522,"0.0049, 0.0033, 0.0001",
228,8178944,1.6530,"0.0043, 0.0024, 0.0004",
229,781613,1.6577,"0.0043, 0.0023, 0.0004",
230,774135,1.6582,"0.0066, 0.0007, 0.0005",
231,777043,1.6637,"0.0067, 0.0012, 0.0003",
232,8174397,1.6686,"0.0028, 0.0017, 0.0006",
233,777217,1.6808,"0.0045, 0.0008, 0.0005",
234,781914,1.6837,"0.0022, 0.0013, 0.0006",
235,8139718,1.6857,"0.0033, 0.0023, 0.0002",
236,772840,1.6863,"0.0089, 0.0001, 0.0000",
237,772841,1.6872,"0.0088, 0.0001, 0.0000",
238,794515,1.6920,"0.0042, 0.0010, 0.0003",
239,793791,1.6935,"0.0078, 0.0003, 0.0000",
240,777991,1.6956,"0.0041, 0.0020, 0.0000",
241,8063088,1.6964,"0.0073, 0.0004, 0.0000",
242,779699,1.6990,"0.0034, 0.0014, 0.0002",
243,792358,1.6992,"0.0018, 0.0011, 0.0006",
244,777133,1.7024,"0.0025, 0.0025, 0.0000",
245,8171486,1.7029,"0.0017, 0.0016, 0.0004",
246,777239,1.7043,"0.0024, 0.0009, 0.0005",
247,785682,1.7057,"0.0558, 0.0415, 0.0139",
248,778844,1.7063,"0.0024, 0.0024, 0.0000",
249,781282,1.7127,"0.0041, 0.0008, 0.0001",
250,778915,1.7129,"0.0014, 0.0009, 0.0005",
251,8144696,1.7133,"0.0037, 0.0005, 0.0003",
252,778897,1.7145,"0.0050, 0.0002, 0.0002",
253,8188926,1.7173,"0.0011, 0.0008, 0.0005",
254,8117985,1.7185,"0.0033, 0.0013, 0.0000",
255,792350,1.7284,"0.0011, 0.0008, 0.0003",
256,8104626,1.7304,"0.1822, 0.0484, 0.0022",
257,775318,1.7313,"0.0011, 0.0005, 0.0004",
258,8063089,1.7319,"0.0038, 0.0005, 0.0000",
259,778906,1.7367,"0.0016, 0.0006, 0.0003",
260,778920,1.7369,"0.0014, 0.0006, 0.0003",
261,778899,1.7401,"0.0026, 0.0003, 0.0001",
262,791713,1.7426,"0.0035, 0.0003, 0.0000",
263,8093118,1.7447,"0.0006, 0.0004, 0.0003",
264,792510,1.7488,"0.0024, 0.0005, 0.0000",
265,798512,1.7503,"0.0029, 0.0002, 0.0000",
