Rank,CAD,Score (lower is better),Eigenvalues,Status
1,793689,0.2799,"0.0004, 0.0001, 0.0000",✅
2,763660,0.4317,"0.0005, 0.0001, 0.0000",
3,794159,0.5696,"0.0004, 0.0000, 0.0000",
4,8141343,0.6894,"0.0004, 0.0001, 0.0000",
5,792795,0.9383,"0.0001, 0.0001, 0.0000",
6,8092171,1.1480,"0.0006, 0.0002, 0.0000",
7,793768,1.7575,"0.0007, 0.0003, 0.0000",
8,779608,1.8822,"0.0005, 0.0005, 0.0000",
9,8092190,2.1746,"0.0006, 0.0005, 0.0000",
10,767940,2.4184,"0.0005, 0.0005, 0.0000",
11,793405,2.5153,"0.0005, 0.0003, 0.0001",
12,8121692,2.5490,"0.0015, 0.0001, 0.0000",
13,8121694,2.5520,"0.0015, 0.0001, 0.0000",
14,784049,2.9044,"0.0010, 0.0004, 0.0000",
15,794601,3.1860,"0.0018, 0.0001, 0.0000",
16,776935,3.1961,"0.0015, 0.0003, 0.0000",
17,798351,3.5181,"0.0019, 0.0000, 0.0000",
18,8150394,3.5378,"0.0008, 0.0006, 0.0000",
19,8095941,3.8560,"0.0013, 0.0002, 0.0001",
20,763621,4.4954,"0.0024, 0.0001, 0.0000",
21,763620,4.5139,"0.0024, 0.0001, 0.0000",
22,793789,4.6549,"0.0020, 0.0003, 0.0000",
23,794679,4.6552,"0.0024, 0.0001, 0.0000",
24,792783,4.9457,"0.0006, 0.0006, 0.0001",
25,777253,4.9870,"0.0013, 0.0008, 0.0000",
26,767340,5.0131,"0.0024, 0.0003, 0.0000",
27,8098446,5.1317,"0.0014, 0.0004, 0.0001",
28,798512,5.9081,"0.0029, 0.0002, 0.0000",
29,777087,6.2202,"0.0012, 0.0010, 0.0000",
30,792510,6.2302,"0.0024, 0.0005, 0.0000",
31,791713,7.4412,"0.0035, 0.0003, 0.0000",
32,8093118,7.6908,"0.0006, 0.0004, 0.0003",
33,778899,8.0814,"0.0026, 0.0003, 0.0001",
34,778906,9.0970,"0.0016, 0.0006, 0.0003",
35,778920,9.1371,"0.0014, 0.0006, 0.0003",
36,8063089,9.4593,"0.0038, 0.0005, 0.0000",
37,775318,10.5302,"0.0011, 0.0005, 0.0004",
38,792350,11.0266,"0.0011, 0.0008, 0.0003",
39,8117985,12.3437,"0.0033, 0.0013, 0.0000",
40,778897,13.2080,"0.0050, 0.0002, 0.0002",
41,8188926,13.5926,"0.0011, 0.0008, 0.0005",
42,781282,13.6169,"0.0041, 0.0008, 0.0001",
43,8144696,13.7913,"0.0037, 0.0005, 0.0003",
44,778915,14.4870,"0.0014, 0.0009, 0.0005",
45,778844,15.0121,"0.0024, 0.0024, 0.0000",
46,777239,16.1193,"0.0024, 0.0009, 0.0005",
47,777133,16.1611,"0.0025, 0.0025, 0.0000",
48,8171486,16.2947,"0.0017, 0.0016, 0.0004",
49,8063088,16.4868,"0.0073, 0.0004, 0.0000",
50,779699,16.7177,"0.0034, 0.0014, 0.0002",
51,777991,17.4258,"0.0041, 0.0020, 0.0000",
52,792358,17.4307,"0.0018, 0.0011, 0.0006",
53,793791,17.4511,"0.0078, 0.0003, 0.0000",
54,794515,18.2567,"0.0042, 0.0010, 0.0003",
55,772841,18.5840,"0.0088, 0.0001, 0.0000",
56,772840,18.7672,"0.0089, 0.0001, 0.0000",
57,8139718,19.3775,"0.0033, 0.0023, 0.0002",
58,781914,20.7125,"0.0022, 0.0013, 0.0006",
59,777217,20.8469,"0.0045, 0.0008, 0.0005",
60,777043,23.8014,"0.0067, 0.0012, 0.0003",
61,8174397,23.8037,"0.0028, 0.0017, 0.0006",
62,774135,25.3805,"0.0066, 0.0007, 0.0005",
63,781613,25.4589,"0.0043, 0.0023, 0.0004",
64,765201,26.0499,"0.0049, 0.0033, 0.0001",
65,8103576,26.3913,"0.0046, 0.0029, 0.0002",
66,8178944,26.5064,"0.0043, 0.0024, 0.0004",
67,791705,26.7324,"0.0046, 0.0029, 0.0003",
68,8122655,27.5526,"0.0045, 0.0032, 0.0002",
69,8179627,28.0571,"0.0083, 0.0023, 0.0000",
70,777240,29.3948,"0.0032, 0.0024, 0.0007",
71,8139855,29.4230,"0.0027, 0.0022, 0.0008",
72,775510,30.0591,"0.0139, 0.0000, 0.0000",
73,772796,30.1853,"0.0141, 0.0001, 0.0000",
74,772797,30.1985,"0.0141, 0.0001, 0.0000",
75,8181356,30.2165,"0.0140, 0.0000, 0.0000",
76,781923,30.6795,"0.0044, 0.0026, 0.0006",
77,8188922,31.1446,"0.0024, 0.0014, 0.0012",
78,8122643,31.2748,"0.0047, 0.0045, 0.0001",
79,8088206,31.5804,"0.0085, 0.0021, 0.0003",
80,779861,32.0206,"0.0053, 0.0044, 0.0001",
81,776840,33.0774,"0.0044, 0.0024, 0.0008",
82,8148795,33.4180,"0.0033, 0.0028, 0.0008",
83,775316,33.7318,"0.0098, 0.0029, 0.0000",
84,8103578,34.0042,"0.0055, 0.0028, 0.0006",
85,793426,34.0373,"0.0055, 0.0028, 0.0006",
86,788771,34.1147,"0.0052, 0.0032, 0.0005",
87,781912,34.3432,"0.0044, 0.0029, 0.0007",
88,8093514,34.4371,"0.0072, 0.0024, 0.0005",
89,784111,34.5597,"0.0086, 0.0025, 0.0003",
90,8181152,34.6450,"0.0079, 0.0024, 0.0004",
91,781916,37.6510,"0.0062, 0.0030, 0.0006",
92,793787,38.6730,"0.0174, 0.0003, 0.0000",
93,781915,39.1275,"0.0050, 0.0028, 0.0009",
