Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,779434,0.9967,0.0090,2990,✅
2,8087967,0.7693,0.0111,2308,
3,785997,0.6760,0.0097,2028,
4,779533,0.6163,0.0100,1849,
5,779530,0.5980,0.0118,1794,
6,792440,0.5943,0.0092,1783,
7,792441,0.5903,0.0107,1771,
8,784907,0.5553,0.0115,1666,
9,8094080,0.5547,0.0083,1664,
10,794871,0.5383,0.0114,1615,
11,780827,0.5060,0.0114,1518,
12,778448,0.4973,0.0117,1492,
13,781926,0.4813,0.0109,1444,
14,775310,0.4570,0.0113,1371,
15,798475,0.4510,0.0107,1353,
16,793548,0.4373,0.0093,1312,
17,8139623,0.4297,0.0107,1289,
18,8091936,0.4140,0.0090,1242,
19,798480,0.4133,0.0095,1240,
20,793793,0.4053,0.0121,1216,
21,8112097,0.4003,0.0114,1201,
22,777135,0.3827,0.0103,1148,
23,778504,0.3613,0.0110,1084,
24,793832,0.3323,0.0111,997,
25,781921,0.3073,0.0120,922,
26,783595,0.2727,0.0108,818,
27,8155627,0.2100,0.0126,630,
28,780706,0.1557,0.0121,467,
29,792803,0.1293,0.0117,388,
