Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,782438,1.0000,0.0050,3000,✅
2,778448,0.8020,0.0104,2406,
3,777043,0.5433,0.0074,1630,
4,8181152,0.5250,0.0096,1575,
5,793426,0.4557,0.0109,1367,
6,781923,0.4213,0.0101,1264,
7,8089434,0.4073,0.0115,1222,
8,774135,0.3940,0.0120,1182,
9,8093514,0.3547,0.0125,1064,
10,8088206,0.3543,0.0094,1063,
11,8178944,0.3330,0.0104,999,
12,784111,0.3197,0.0090,959,
13,781914,0.2940,0.0100,882,
14,8174397,0.2573,0.0117,772,
15,8139855,0.2410,0.0106,723,
16,8103578,0.2393,0.0100,718,
17,781613,0.2183,0.0116,655,
18,777240,0.2177,0.0109,653,
19,776840,0.2057,0.0099,617,
