Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772732,0.9967,0.0087,2990,
2,772741,0.9960,0.0087,2988,
3,772734,0.9957,0.0090,2987,
4,788916,0.9937,0.0096,2981,
5,772745,0.9927,0.0093,2978,
6,772749,0.9917,0.0101,2975,
7,772801,0.9853,0.0087,2956,⬅️
8,772809,0.9850,0.0085,2955,
9,772810,0.9800,0.0099,2940,
10,793978,0.9463,0.0100,2839,
11,793975,0.9423,0.0100,2827,
12,8179611,0.9223,0.0115,2767,
13,8176978,0.9213,0.0123,2764,
14,780254,0.9123,0.0098,2737,
15,788920,0.9100,0.0090,2730,
16,792429,0.9003,0.0101,2701,
17,8186079,0.8367,0.0080,2510,
18,788923,0.8097,0.0103,2429,
19,772742,0.7737,0.0088,2321,
20,774596,0.6750,0.0075,2025,
21,777942,0.6243,0.0129,1873,
22,772805,0.5900,0.0076,1770,
23,772769,0.5763,0.0131,1729,
24,777945,0.5613,0.0078,1684,
25,777948,0.5593,0.0086,1678,
26,788909,0.5257,0.0084,1577,
27,8172414,0.4947,0.0113,1484,
28,8093316,0.4427,0.0070,1328,
29,8158965,0.4243,0.0094,1273,
30,788794,0.3447,0.0128,1034,
31,772763,0.2683,0.0111,805,
32,780283,0.2453,0.0117,736,
33,792937,0.2093,0.0122,628,
34,8176966,0.1400,0.0130,420,
35,776548,0.1263,0.0100,379,
36,8172412,0.1233,0.0125,370,
37,781899,0.1197,0.0115,359,
38,780300,0.1187,0.0131,356,
39,780299,0.1173,0.0129,352,
40,785997,0.1153,0.0118,346,
41,775999,0.1100,0.0111,330,
42,8181146,0.1070,0.0122,321,
43,772725,0.1053,0.0110,316,
44,793982,0.1003,0.0129,301,
45,788905,0.0963,0.0105,289,
46,776560,0.0957,0.0118,287,
47,772764,0.0833,0.0124,250,
48,778082,0.0787,0.0122,236,
49,772726,0.0783,0.0107,235,
50,771731,0.0760,0.0119,228,
51,8091304,0.0760,0.0127,228,
52,778091,0.0710,0.0113,213,
53,793981,0.0627,0.0120,188,
54,772804,0.0477,0.0120,143,
