Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8111161,0.9827,0.0072,2948,✅
2,783595,0.9013,0.0087,2704,
3,8179499,0.8990,0.0070,2697,
4,793793,0.8953,0.0073,2686,
5,8174395,0.8337,0.0072,2501,
6,783617,0.8023,0.0092,2407,
7,780273,0.7623,0.0095,2287,
8,765199,0.7183,0.0093,2155,
9,775316,0.7090,0.0067,2127,
10,784111,0.6950,0.0070,2085,
11,778504,0.6903,0.0116,2071,
12,8166038,0.6880,0.0096,2064,
13,8181152,0.6810,0.0092,2043,
14,774937,0.6587,0.0081,1976,
15,8111167,0.6580,0.0098,1974,
16,777135,0.6410,0.0108,1923,
17,793832,0.6273,0.0085,1882,
18,777141,0.6153,0.0084,1846,
19,765202,0.6103,0.0078,1831,
20,8179627,0.6087,0.0070,1826,
21,8092284,0.5530,0.0103,1659,
22,8178944,0.5513,0.0087,1654,
23,793426,0.5283,0.0106,1585,
24,781613,0.5283,0.0070,1585,
25,780706,0.5240,0.0109,1572,
26,8103578,0.5207,0.0106,1562,
27,777553,0.5200,0.0105,1560,
28,788771,0.5083,0.0108,1525,
29,8103576,0.5083,0.0090,1525,
30,777551,0.4963,0.0106,1489,
31,8091936,0.4767,0.0121,1430,
32,781917,0.4557,0.0099,1367,
33,793796,0.4550,0.0114,1365,
34,8166043,0.4547,0.0112,1364,
35,777043,0.4417,0.0103,1325,
36,781916,0.4070,0.0114,1221,
37,794262,0.4060,0.0099,1218,
38,8105335,0.3973,0.0116,1192,
39,781912,0.3923,0.0116,1177,
40,8088206,0.3887,0.0102,1166,
41,781923,0.3870,0.0114,1161,
42,793791,0.3833,0.0079,1150,
43,774135,0.3797,0.0079,1139,
44,785887,0.3763,0.0113,1129,
45,781915,0.3707,0.0081,1112,
46,776840,0.3690,0.0104,1107,
47,793646,0.3653,0.0115,1096,
48,792803,0.3627,0.0114,1088,
49,794273,0.3603,0.0121,1081,
50,782185,0.3590,0.0097,1077,
51,8126325,0.3563,0.0116,1069,
52,8111165,0.3543,0.0118,1063,
53,8089434,0.3543,0.0119,1063,
54,8126238,0.3480,0.0113,1044,
55,8093514,0.3433,0.0102,1030,
56,765201,0.3423,0.0099,1027,
57,8148795,0.3370,0.0117,1011,
58,791705,0.3313,0.0110,994,
59,779861,0.3183,0.0113,955,
60,8122655,0.3040,0.0101,912,
61,8122643,0.2877,0.0115,863,
62,789366,0.2877,0.0111,863,
63,772841,0.2703,0.0094,811,
64,772840,0.2693,0.0090,808,
65,8063088,0.2443,0.0105,733,
66,8126327,0.2427,0.0123,728,
67,777240,0.2257,0.0119,677,
