Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,798475,0.9487,0.0101,2846,
2,781921,0.8987,0.0078,2696,⬅️
3,778448,0.8333,0.0084,2500,
4,783617,0.6480,0.0081,1944,
5,8100969,0.6443,0.0069,1933,
6,793832,0.6380,0.0097,1914,
7,793548,0.6300,0.0093,1890,
8,782438,0.6167,0.0091,1850,
9,8100975,0.5887,0.0111,1766,
10,777141,0.5493,0.0103,1648,
11,781917,0.5110,0.0118,1533,
12,793426,0.5007,0.0081,1502,
13,781915,0.4973,0.0094,1492,
14,8100966,0.4883,0.0113,1465,
15,8103578,0.4857,0.0103,1457,
16,788771,0.4793,0.0103,1438,
17,793796,0.4617,0.0103,1385,
18,794262,0.4450,0.0084,1335,
19,8139623,0.4153,0.0119,1246,
20,781912,0.4113,0.0107,1234,
21,781916,0.3937,0.0115,1181,
22,775316,0.3810,0.0115,1143,
23,8105335,0.3630,0.0113,1089,
24,781923,0.3580,0.0112,1074,
25,8088206,0.3343,0.0103,1003,
26,784111,0.3277,0.0110,983,
27,782185,0.3267,0.0112,980,
28,777551,0.3230,0.0108,969,
29,8181152,0.3150,0.0115,945,
30,8179627,0.3093,0.0112,928,
31,8148795,0.3040,0.0109,912,
32,793646,0.3030,0.0119,909,
33,8166038,0.3017,0.0103,905,
34,785887,0.2977,0.0120,893,
35,8089434,0.2977,0.0115,893,
36,8093514,0.2970,0.0121,891,
37,793787,0.2483,0.0118,745,
38,8174395,0.2233,0.0117,670,
39,776840,0.2150,0.0109,645,
40,8101572,0.2130,0.0115,639,
