Rank,CAD,Score (lower is better),Eigenvalues,Status
1,781915,0.2009,"0.0050, 0.0028, 0.0009",
2,785887,0.2723,"0.0059, 0.0030, 0.0014",
3,793796,0.3742,"0.0062, 0.0036, 0.0012",
4,776840,0.3991,"0.0044, 0.0024, 0.0008",
5,781912,0.4227,"0.0044, 0.0029, 0.0007",
6,781917,0.4604,"0.0062, 0.0031, 0.0007",
7,8148795,0.4779,"0.0033, 0.0028, 0.0008",
8,794262,0.4794,"0.0055, 0.0017, 0.0015",
9,781916,0.4865,"0.0062, 0.0030, 0.0006",
10,8126238,0.4897,"0.0038, 0.0038, 0.0009",
11,8126325,0.4900,"0.0038, 0.0038, 0.0009",
12,793426,0.5091,"0.0055, 0.0028, 0.0006",
13,8103578,0.5108,"0.0055, 0.0028, 0.0006",
14,8126327,0.5183,"0.0054, 0.0041, 0.0009",
15,781923,0.5309,"0.0044, 0.0026, 0.0006",
16,777240,0.5618,"0.0032, 0.0024, 0.0007",
17,788771,0.5729,"0.0052, 0.0032, 0.0005",
18,8139855,0.5971,"0.0027, 0.0022, 0.0008",
19,8089434,0.6006,"0.0077, 0.0021, 0.0009",
20,8166043,0.6391,"0.0062, 0.0044, 0.0013",⬅️
21,8178944,0.6754,"0.0043, 0.0024, 0.0004",
22,8093514,0.7103,"0.0072, 0.0024, 0.0005",
23,781613,0.7151,"0.0043, 0.0023, 0.0004",
24,8188922,0.7394,"0.0024, 0.0014, 0.0012",
25,8174397,0.7584,"0.0028, 0.0017, 0.0006",
26,791705,0.7809,"0.0046, 0.0029, 0.0003",
27,8103576,0.8067,"0.0046, 0.0029, 0.0002",
28,8122655,0.8145,"0.0045, 0.0032, 0.0002",
29,789366,0.8188,"0.0045, 0.0022, 0.0021",
30,8181152,0.8315,"0.0079, 0.0024, 0.0004",
31,781914,0.9046,"0.0022, 0.0013, 0.0006",
32,777217,0.9196,"0.0045, 0.0008, 0.0005",
33,765201,0.9332,"0.0049, 0.0033, 0.0001",
34,8139718,0.9451,"0.0033, 0.0023, 0.0002",
35,777551,0.9595,"0.0088, 0.0037, 0.0005",
36,774135,0.9731,"0.0066, 0.0007, 0.0005",
37,794515,0.9759,"0.0042, 0.0010, 0.0003",
38,779699,0.9948,"0.0034, 0.0014, 0.0002",
39,777043,0.9981,"0.0067, 0.0012, 0.0003",
40,784111,1.0038,"0.0086, 0.0025, 0.0003",
41,8088206,1.0359,"0.0085, 0.0021, 0.0003",
42,792358,1.0366,"0.0018, 0.0011, 0.0006",
43,8171486,1.0434,"0.0017, 0.0016, 0.0004",
44,777991,1.0546,"0.0041, 0.0020, 0.0000",
45,777239,1.0549,"0.0024, 0.0009, 0.0005",
46,8111161,1.0750,"0.0073, 0.0055, 0.0014",
47,779861,1.0916,"0.0053, 0.0044, 0.0001",
48,8122643,1.1089,"0.0047, 0.0045, 0.0001",
49,777133,1.1274,"0.0025, 0.0025, 0.0000",
50,778844,1.1362,"0.0024, 0.0024, 0.0000",
51,781282,1.1512,"0.0041, 0.0008, 0.0001",
52,778915,1.1520,"0.0014, 0.0009, 0.0005",
53,8144696,1.1546,"0.0037, 0.0005, 0.0003",
