Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781917,0.8147,0.0097,2444,
2,785887,0.8090,0.0077,2427,
3,788771,0.7853,0.0090,2356,
4,8126327,0.7837,0.0105,2351,
5,781915,0.7657,0.0101,2297,
6,793796,0.7570,0.0111,2271,
7,777551,0.7453,0.0084,2236,
8,8103578,0.7410,0.0101,2223,
9,781916,0.7277,0.0105,2183,
10,8122655,0.7263,0.0096,2179,
11,8126325,0.7240,0.0110,2172,
12,793426,0.7037,0.0109,2111,
13,8148795,0.7020,0.0080,2106,
14,789366,0.6877,0.0101,2063,
15,781613,0.6853,0.0074,2056,
16,8139718,0.6843,0.0083,2053,
17,8139855,0.6793,0.0078,2038,
18,791705,0.6747,0.0100,2024,
19,794262,0.6670,0.0113,2001,
20,8166043,0.6477,0.0113,1943,⬅️
21,8178944,0.6443,0.0081,1933,
22,776840,0.6417,0.0101,1925,
23,781923,0.6207,0.0114,1862,
24,8174397,0.6180,0.0081,1854,
25,774135,0.6160,0.0073,1848,
26,8103576,0.6103,0.0096,1831,
27,777240,0.6090,0.0094,1827,
28,8089434,0.5880,0.0110,1764,
29,8093514,0.5740,0.0112,1722,
30,781912,0.5367,0.0115,1610,
31,765201,0.5323,0.0109,1597,
32,777043,0.5290,0.0103,1587,
33,8181152,0.5090,0.0109,1527,
34,781914,0.5087,0.0104,1526,
35,8188922,0.4377,0.0101,1313,
36,779699,0.4193,0.0119,1258,
37,777217,0.4037,0.0087,1211,
38,794515,0.4037,0.0114,1211,
39,8126238,0.3267,0.0116,980,
