Rank,CAD,Score (lower is better),Eigenvalues,Status
1,772804,0.3632,"0.0477, 0.0090, 0.0000",
2,772805,0.4203,"0.0473, 0.0097, 0.0000",
3,8093316,0.4872,"0.0399, 0.0068, 0.0000",⬅️
4,772763,0.5121,"0.0350, 0.0085, 0.0001",
5,772764,0.5157,"0.0349, 0.0085, 0.0001",
6,778082,0.5633,"0.0572, 0.0049, 0.0001",
7,8096342,0.5782,"0.0371, 0.0056, 0.0004",
8,788794,0.5946,"0.0598, 0.0097, 0.0001",
9,777948,0.6197,"0.0640, 0.0096, 0.0001",
10,777945,0.6744,"0.0632, 0.0099, 0.0001",
11,8158965,0.7025,"0.0668, 0.0047, 0.0002",
12,8091304,0.7765,"0.0407, 0.0022, 0.0000",
13,8172414,0.7908,"0.0352, 0.0116, 0.0000",
14,774596,0.7926,"0.0429, 0.0140, 0.0000",
15,8172412,0.7977,"0.0351, 0.0117, 0.0000",
16,788905,0.8181,"0.0392, 0.0013, 0.0001",
17,8181146,0.8213,"0.0423, 0.0143, 0.0000",
18,780283,0.8339,"0.0502, 0.0169, 0.0001",
19,772725,0.8527,"0.0547, 0.0002, 0.0000",
20,772726,0.8573,"0.0549, 0.0002, 0.0000",
21,778091,0.8662,"0.0393, 0.0006, 0.0001",
22,8100975,0.8717,"0.0197, 0.0055, 0.0001",
23,8100969,0.8982,"0.0191, 0.0055, 0.0001",
24,788695,0.9267,"0.0284, 0.0116, 0.0000",
25,8105335,0.9485,"0.0139, 0.0050, 0.0002",
26,782185,1.0071,"0.0139, 0.0038, 0.0003",
27,8092284,1.0405,"0.0096, 0.0074, 0.0005",
28,778429,1.0412,"0.0315, 0.0002, 0.0001",
29,763638,1.0464,"0.0305, 0.0005, 0.0001",
30,765199,1.1003,"0.0129, 0.0048, 0.0001",
31,786001,1.1019,"0.0132, 0.0107, 0.0001",
32,8087967,1.1542,"0.0384, 0.0134, 0.0008",
33,782016,1.1577,"0.0963, 0.0081, 0.0001",
34,793646,1.1809,"0.0138, 0.0031, 0.0001",
35,765202,1.1823,"0.0087, 0.0048, 0.0001",
36,8174395,1.1834,"0.0148, 0.0042, 0.0000",
37,792803,1.1837,"0.0104, 0.0083, 0.0006",
38,8101572,1.1856,"0.0249, 0.0003, 0.0000",
39,780706,1.1949,"0.0104, 0.0083, 0.0006",
40,783619,1.2029,"0.0584, 0.0055, 0.0011",
41,776548,1.2076,"0.0744, 0.0001, 0.0001",
42,784907,1.2128,"0.0400, 0.0096, 0.0012",
43,793548,1.2191,"0.0251, 0.0065, 0.0009",
44,784111,1.2263,"0.0086, 0.0025, 0.0003",
45,8088206,1.2303,"0.0085, 0.0021, 0.0003",
46,8122655,1.2327,"0.0045, 0.0032, 0.0002",
47,793793,1.2444,"0.0109, 0.0091, 0.0006",
48,791705,1.2500,"0.0046, 0.0029, 0.0003",
49,8112097,1.2529,"0.0305, 0.0125, 0.0008",
50,8103576,1.2549,"0.0046, 0.0029, 0.0002",
51,777135,1.2783,"0.0092, 0.0084, 0.0007",
52,8100966,1.2833,"0.0178, 0.0004, 0.0001",
53,8122643,1.2981,"0.0047, 0.0045, 0.0001",
54,779861,1.2989,"0.0053, 0.0044, 0.0001",
55,782438,1.3005,"0.0231, 0.0008, 0.0006",
56,777141,1.3097,"0.0102, 0.0036, 0.0005",
57,788909,1.3179,"0.0433, 0.0222, 0.0000",
58,777043,1.3314,"0.0067, 0.0012, 0.0003",
59,8166038,1.3397,"0.0099, 0.0041, 0.0005",
60,771736,1.3406,"0.0149, 0.0143, 0.0001",
61,8091936,1.3510,"0.0141, 0.0060, 0.0008",
62,777551,1.3547,"0.0088, 0.0037, 0.0005",
