Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8092284,1.0000,0.0041,3000,✅
2,777135,0.9610,0.0112,2883,
3,778504,0.9320,0.0121,2796,
4,792803,0.8567,0.0116,2570,
5,780706,0.8320,0.0127,2496,
6,794273,0.8303,0.0115,2491,
7,777551,0.8170,0.0087,2451,
8,8094080,0.7730,0.0113,2319,
9,777141,0.7703,0.0095,2311,
10,777553,0.7170,0.0078,2151,
11,8091936,0.7120,0.0112,2136,
12,793793,0.7110,0.0103,2133,
13,8166038,0.7003,0.0100,2101,
14,765202,0.6583,0.0105,1975,
15,8179499,0.6480,0.0106,1944,
16,8088206,0.5977,0.0090,1793,
17,781917,0.5840,0.0109,1752,
18,8089434,0.5727,0.0107,1718,
19,781916,0.5637,0.0102,1691,
20,765199,0.5617,0.0116,1685,
21,775310,0.5497,0.0114,1649,
22,8126238,0.5467,0.0087,1640,
23,781915,0.5170,0.0104,1551,
24,8126325,0.5130,0.0106,1539,
25,8126327,0.4870,0.0108,1461,
26,8122655,0.4787,0.0110,1436,
27,784111,0.4653,0.0110,1396,
28,8105335,0.4647,0.0118,1394,
29,8103578,0.4537,0.0110,1361,
30,8178944,0.4497,0.0096,1349,
31,781613,0.3983,0.0105,1195,
32,8148795,0.3953,0.0097,1186,
33,782185,0.3827,0.0112,1148,
34,8093514,0.3820,0.0113,1146,
35,781923,0.3657,0.0106,1097,
36,788771,0.3557,0.0105,1067,
37,781912,0.3357,0.0116,1007,
38,793426,0.3347,0.0091,1004,
39,791705,0.3347,0.0118,1004,
40,8181152,0.3297,0.0113,989,
41,774135,0.3177,0.0104,953,
42,776840,0.2850,0.0115,855,
43,777240,0.2820,0.0110,846,
