Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8092284,1.0000,0.0042,3000,✅
2,780273,0.9787,0.0103,2936,
3,8111167,0.9613,0.0104,2884,
4,777135,0.9603,0.0097,2881,
5,8111165,0.9453,0.0090,2836,
6,774937,0.9310,0.0109,2793,
7,778504,0.9270,0.0082,2781,
8,783617,0.8827,0.0091,2648,
9,792803,0.8567,0.0116,2570,
10,780706,0.8320,0.0127,2496,
11,794273,0.8193,0.0100,2458,
12,777551,0.8170,0.0087,2451,
13,777141,0.7600,0.0100,2280,
14,8166038,0.7193,0.0100,2158,
15,777553,0.7170,0.0078,2151,
16,8091936,0.7120,0.0112,2136,
17,793793,0.7110,0.0103,2133,
18,792440,0.7063,0.0115,2119,
19,765202,0.6583,0.0105,1975,
20,793832,0.6493,0.0101,1948,
21,781917,0.5840,0.0109,1752,
22,8088206,0.5810,0.0092,1743,
23,792441,0.5790,0.0109,1737,
24,8179499,0.5747,0.0101,1724,
25,8089434,0.5727,0.0107,1718,
26,793796,0.5697,0.0118,1709,
27,781916,0.5637,0.0102,1691,
28,765199,0.5540,0.0098,1662,
29,775310,0.5497,0.0114,1649,
30,8126325,0.5327,0.0087,1598,
31,781915,0.5170,0.0104,1551,
32,8126327,0.4870,0.0108,1461,
33,8122655,0.4787,0.0110,1436,
34,8166043,0.4750,0.0108,1425,
35,8126238,0.4723,0.0099,1417,
36,8105335,0.4647,0.0118,1394,
37,8103578,0.4537,0.0110,1361,
38,8178944,0.4497,0.0096,1349,
39,8122643,0.4400,0.0120,1320,
40,8111161,0.4307,0.0106,1292,
41,793646,0.4280,0.0096,1284,
42,8174395,0.3900,0.0115,1170,
43,782185,0.3827,0.0112,1148,
44,8093514,0.3820,0.0113,1146,
45,781923,0.3657,0.0106,1097,
46,784111,0.3637,0.0113,1091,
47,788771,0.3557,0.0105,1067,
48,8103576,0.3533,0.0098,1060,
49,774135,0.3497,0.0112,1049,
50,781912,0.3357,0.0116,1007,
51,793426,0.3347,0.0091,1004,
52,791705,0.3347,0.0118,1004,
53,775316,0.3183,0.0113,955,
54,8179627,0.3097,0.0097,929,
55,779861,0.2900,0.0110,870,
56,776840,0.2850,0.0115,855,
57,777043,0.2820,0.0120,846,
58,8181152,0.2763,0.0113,829,
59,783595,0.2440,0.0120,732,
60,786001,0.2307,0.0110,692,
61,772841,0.2070,0.0099,621,
62,772840,0.1597,0.0124,479,
63,793791,0.1390,0.0123,417,
