Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772769,0.9667,0.0101,2900,
2,772749,0.9603,0.0099,2881,⬅️
3,772741,0.9553,0.0104,2866,
4,772745,0.9457,0.0105,2837,
5,8179614,0.9220,0.0110,2766,
6,780288,0.9170,0.0115,2751,
7,772734,0.9070,0.0120,2721,
8,792429,0.8987,0.0111,2696,
9,770066,0.8893,0.0109,2668,
10,772732,0.8753,0.0114,2626,
11,772733,0.8717,0.0115,2615,
12,777942,0.8587,0.0120,2576,
13,788916,0.8497,0.0099,2549,
14,8179611,0.8380,0.0123,2514,
15,780254,0.8330,0.0109,2499,
16,793975,0.8240,0.0113,2472,
17,793978,0.8103,0.0115,2431,
18,772801,0.8067,0.0098,2420,
19,788920,0.7857,0.0097,2357,
20,8176978,0.7853,0.0117,2356,
21,8176966,0.7850,0.0113,2355,
22,772809,0.7360,0.0113,2208,
23,8091607,0.7187,0.0102,2156,
24,788923,0.6967,0.0091,2090,
25,772742,0.6617,0.0101,1985,
26,793997,0.6260,0.0109,1878,
27,776560,0.6250,0.0095,1875,
28,780299,0.5573,0.0103,1672,
29,793998,0.4953,0.0115,1486,
30,777948,0.4800,0.0084,1440,
31,777945,0.4583,0.0089,1375,
32,774596,0.4340,0.0089,1302,
33,8158965,0.3840,0.0088,1152,
34,8181146,0.3757,0.0121,1127,
35,793982,0.3647,0.0119,1094,
36,772804,0.3360,0.0105,1008,
37,8095212,0.3203,0.0121,961,
38,775999,0.3100,0.0101,930,
39,793981,0.2883,0.0127,865,
40,780283,0.2677,0.0111,803,
41,771731,0.2520,0.0120,756,
42,772805,0.2387,0.0133,716,
43,792937,0.2357,0.0117,707,
44,772810,0.2223,0.0127,667,
45,785997,0.1940,0.0115,582,
46,788794,0.1823,0.0127,547,
47,8091602,0.1627,0.0127,488,
48,778082,0.1453,0.0105,436,
49,780300,0.1253,0.0119,376,
50,8186079,0.1087,0.0110,326,
51,8096342,0.0967,0.0103,290,
52,772725,0.0847,0.0093,254,
53,776548,0.0817,0.0090,245,
54,772726,0.0737,0.0111,221,
55,788909,0.0463,0.0123,139,
