Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8104626,0.8540,0.0113,2562,✅
2,766859,0.6850,0.0119,2055,
3,791817,0.6383,0.0121,1915,
4,8179592,0.6333,0.0116,1900,
5,791816,0.6130,0.0117,1839,
6,8179614,0.6113,0.0111,1834,
7,780252,0.6077,0.0111,1823,
8,793889,0.5973,0.0124,1792,
9,8179631,0.5800,0.0119,1740,
10,8179589,0.5790,0.0114,1737,
11,780295,0.5703,0.0116,1711,
12,780296,0.5687,0.0113,1706,
13,770066,0.5373,0.0104,1612,
14,8104629,0.5320,0.0129,1596,
15,780288,0.5003,0.0120,1501,
16,8091607,0.4973,0.0110,1492,
17,776556,0.4783,0.0131,1435,
18,8176904,0.4207,0.0124,1262,
19,791819,0.4060,0.0119,1218,
20,788926,0.3427,0.0109,1028,
21,794105,0.3370,0.0134,1011,
22,8104983,0.3347,0.0125,1004,
23,8095189,0.3187,0.0120,956,
24,8091592,0.2893,0.0121,868,
25,778632,0.2793,0.0137,838,
26,780279,0.2493,0.0119,748,
27,794101,0.2317,0.0133,695,
28,779545,0.2093,0.0129,628,
29,8095212,0.1137,0.0129,341,
