Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,776556,0.8987,0.0117,2696,
2,780252,0.8490,0.0110,2547,⬅️
3,791817,0.8483,0.0117,2545,
4,780295,0.8450,0.0111,2535,
5,780296,0.8427,0.0110,2528,
6,766859,0.8290,0.0118,2487,
7,8179589,0.8257,0.0110,2477,
8,791816,0.7990,0.0120,2397,
9,770066,0.7613,0.0107,2284,
10,780288,0.7527,0.0110,2258,
11,8179614,0.7243,0.0104,2173,
12,8179592,0.7143,0.0108,2143,
13,792429,0.6410,0.0114,1923,
14,772769,0.5950,0.0104,1785,
15,780254,0.5920,0.0104,1776,
16,8179611,0.5887,0.0108,1766,
17,8091607,0.5737,0.0109,1721,
18,791819,0.5660,0.0108,1698,
19,793975,0.5580,0.0110,1674,
20,793978,0.5483,0.0109,1645,
21,8176978,0.5243,0.0117,1573,
22,777942,0.4997,0.0121,1499,
23,8176966,0.4883,0.0117,1465,
24,8176904,0.4563,0.0116,1369,
25,780299,0.3677,0.0099,1103,
26,780300,0.3543,0.0112,1063,
27,779545,0.3320,0.0115,996,
28,794101,0.3113,0.0134,934,
29,793981,0.2797,0.0118,839,
30,793982,0.1740,0.0126,522,
31,8095212,0.1647,0.0118,494,
32,8091602,0.1630,0.0128,489,
33,792937,0.1327,0.0112,398,
34,775999,0.0723,0.0105,217,
