Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777135,1.0000,0.0070,3000,
2,794273,0.9890,0.0070,2967,⬅️
3,8179499,0.9727,0.0070,2918,
4,793793,0.9617,0.0096,2885,
5,777553,0.9580,0.0090,2874,
6,8111161,0.9493,0.0081,2848,
7,8092284,0.9167,0.0089,2750,
8,765199,0.9010,0.0086,2703,
9,8105335,0.8863,0.0082,2659,
10,8122643,0.8717,0.0091,2615,
11,777551,0.8637,0.0068,2591,
12,8166038,0.8420,0.0082,2526,
13,765202,0.8317,0.0102,2495,
14,777141,0.8313,0.0080,2494,
15,784111,0.7820,0.0076,2346,
16,775316,0.7527,0.0077,2258,
17,779861,0.6980,0.0098,2094,
18,8179627,0.6927,0.0084,2078,
19,765201,0.6897,0.0113,2069,
20,8103576,0.6830,0.0073,2049,
21,791705,0.6697,0.0076,2009,
22,8122655,0.6413,0.0094,1924,
23,782185,0.6393,0.0084,1918,
24,777043,0.6217,0.0093,1865,
25,8089434,0.6207,0.0082,1862,
26,8178944,0.6063,0.0069,1819,
27,8103578,0.6043,0.0088,1813,
28,781613,0.5977,0.0078,1793,
29,8181152,0.5813,0.0105,1744,
30,788771,0.5810,0.0119,1743,
31,793426,0.5800,0.0101,1740,
32,8126327,0.5693,0.0101,1708,
33,781916,0.5557,0.0092,1667,
34,781917,0.5553,0.0080,1666,
35,793791,0.5553,0.0091,1666,
36,8093514,0.5510,0.0079,1653,
37,792803,0.5037,0.0114,1511,
38,780706,0.4547,0.0113,1364,
39,774135,0.4370,0.0098,1311,
40,8063088,0.4323,0.0114,1297,
41,772840,0.4190,0.0099,1257,
42,8088206,0.4037,0.0111,1211,
43,781923,0.3947,0.0104,1184,
44,772841,0.3793,0.0091,1138,
45,794515,0.3113,0.0107,934,
46,781912,0.2843,0.0111,853,
