Rank,CAD,Score (lower is better),Eigenvalues,Status
1,765202,0.2699,"0.0087, 0.0048, 0.0001",
2,784111,0.3196,"0.0086, 0.0025, 0.0003",
3,777551,0.3271,"0.0088, 0.0037, 0.0005",
4,8088206,0.3678,"0.0085, 0.0021, 0.0003",
5,8092284,0.3890,"0.0096, 0.0074, 0.0005",
6,8181152,0.4222,"0.0079, 0.0024, 0.0004",
7,8166038,0.4551,"0.0099, 0.0041, 0.0005",
8,794273,0.4729,"0.0078, 0.0061, 0.0008",⬅️
9,777141,0.4839,"0.0102, 0.0036, 0.0005",
10,8179499,0.5319,"0.0077, 0.0063, 0.0008",
11,777553,0.5364,"0.0059, 0.0059, 0.0006",
12,8179627,0.5381,"0.0083, 0.0023, 0.0000",
13,8093514,0.5587,"0.0072, 0.0024, 0.0005",
14,777135,0.5818,"0.0092, 0.0084, 0.0007",
15,775316,0.6336,"0.0098, 0.0029, 0.0000",
16,777043,0.6457,"0.0067, 0.0012, 0.0003",
17,792803,0.6668,"0.0104, 0.0083, 0.0006",
18,780706,0.6744,"0.0104, 0.0083, 0.0006",
19,779861,0.6749,"0.0053, 0.0044, 0.0001",
20,8122643,0.7330,"0.0047, 0.0045, 0.0001",
21,781916,0.7342,"0.0062, 0.0030, 0.0006",
22,788771,0.7362,"0.0052, 0.0032, 0.0005",
23,781917,0.7536,"0.0062, 0.0031, 0.0007",
24,8122655,0.7587,"0.0045, 0.0032, 0.0002",
25,791705,0.7608,"0.0046, 0.0029, 0.0003",
26,765199,0.7660,"0.0129, 0.0048, 0.0001",
27,8103578,0.7693,"0.0055, 0.0028, 0.0006",
28,793426,0.7711,"0.0055, 0.0028, 0.0006",
29,772841,0.7712,"0.0088, 0.0001, 0.0000",
30,8103576,0.7758,"0.0046, 0.0029, 0.0002",
31,772840,0.7809,"0.0089, 0.0001, 0.0000",
32,8105335,0.7842,"0.0139, 0.0050, 0.0002",
33,8089434,0.7971,"0.0077, 0.0021, 0.0009",
34,774135,0.8006,"0.0066, 0.0007, 0.0005",
35,793791,0.8050,"0.0078, 0.0003, 0.0000",
36,793793,0.8141,"0.0109, 0.0091, 0.0006",
37,781613,0.8162,"0.0043, 0.0023, 0.0004",
38,765201,0.8170,"0.0049, 0.0033, 0.0001",
39,782185,0.8387,"0.0139, 0.0038, 0.0003",
40,8178944,0.8405,"0.0043, 0.0024, 0.0004",
41,8063088,0.8493,"0.0073, 0.0004, 0.0000",
42,8111161,0.9058,"0.0073, 0.0055, 0.0014",
43,781923,0.9128,"0.0044, 0.0026, 0.0006",
44,8126327,0.9217,"0.0054, 0.0041, 0.0009",
45,794515,0.9249,"0.0042, 0.0010, 0.0003",
46,781912,0.9814,"0.0044, 0.0029, 0.0007",
47,777217,1.0077,"0.0045, 0.0008, 0.0005",
48,8091936,1.0235,"0.0141, 0.0060, 0.0008",
49,793646,1.0266,"0.0138, 0.0031, 0.0001",
50,778897,1.0271,"0.0050, 0.0002, 0.0002",
51,8139718,1.0352,"0.0033, 0.0023, 0.0002",
52,779699,1.0532,"0.0034, 0.0014, 0.0002",
53,8144696,1.0672,"0.0037, 0.0005, 0.0003",
54,793796,1.0700,"0.0062, 0.0036, 0.0012",
55,776840,1.0709,"0.0044, 0.0024, 0.0008",
56,8166043,1.0739,"0.0062, 0.0044, 0.0013",
57,777991,1.0858,"0.0041, 0.0020, 0.0000",
58,781282,1.0937,"0.0041, 0.0008, 0.0001",
59,781915,1.1002,"0.0050, 0.0028, 0.0009",
60,8174395,1.1147,"0.0148, 0.0042, 0.0000",
61,8126325,1.1289,"0.0038, 0.0038, 0.0009",
62,8126238,1.1348,"0.0038, 0.0038, 0.0009",
63,780273,1.1589,"0.0086, 0.0058, 0.0019",
64,777240,1.1643,"0.0032, 0.0024, 0.0007",
65,8171486,1.1678,"0.0017, 0.0016, 0.0004",
66,8148795,1.1993,"0.0033, 0.0028, 0.0008",
67,786001,1.2082,"0.0132, 0.0107, 0.0001",
68,8117985,1.2159,"0.0033, 0.0013, 0.0000",
69,777133,1.2297,"0.0025, 0.0025, 0.0000",
70,777239,1.2312,"0.0024, 0.0009, 0.0005",
