Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8179627,0.9620,0.0085,2886,
2,781613,0.9603,0.0086,2881,
3,791705,0.9600,0.0071,2880,
4,8103576,0.9587,0.0087,2876,
5,8178944,0.9527,0.0077,2858,
6,784111,0.9087,0.0052,2726,
7,8122655,0.8727,0.0092,2618,
8,8181152,0.8713,0.0099,2614,
9,765201,0.8240,0.0080,2472,
10,8139718,0.8147,0.0077,2444,
11,777043,0.7180,0.0102,2154,
12,794515,0.7053,0.0088,2116,
13,779699,0.7050,0.0088,2115,
14,8088206,0.5177,0.0105,1553,
15,8117985,0.5133,0.0129,1540,
16,781282,0.4953,0.0110,1486,
17,8171486,0.4400,0.0111,1320,
18,8144696,0.4220,0.0115,1266,
19,778897,0.3993,0.0110,1198,
